DATE,REQRESNS,3m growth rate,12m growth rate
1984-02-01,35.423,-21.350296104872125,-10.011685804288174
1984-03-01,35.568,-25.878099728761786,-5.406771096513396
1984-04-01,36.664,-25.824041426295956,-3.955571855189388
1984-05-01,35.933,5.884539725361226,-5.022070679036816
1984-06-01,36.742,13.871066946993604,-3.1422997838350786
1984-07-01,36.831,1.834436671349704,-4.1857440166493065
1984-08-01,36.584,7.446146376890272,-4.265452451980933
1984-09-01,37.377,7.094357791480821,-0.10957293281307345
1984-10-01,37.856,11.605307795158648,0.5925650360056212
1984-11-01,38.493,22.5638191390102,2.3341751960654022
1984-12-01,39.858,29.31361392693464,3.978295463438819
1985-01-01,40.322,28.71506174551037,2.0629255574961425
1985-02-01,39.358,9.296195991317704,11.108601755921278
1985-03-01,39.721,-1.3678084414810776,11.67622582096266
1985-04-01,40.89,5.754822599486498,11.526292821296092
1985-05-01,40.242,9.291438281441922,11.991762446775933
1985-06-01,41.446,18.535871289897,12.80278700125197
1985-07-01,41.927,10.536755178824595,13.83617061714315
1985-08-01,42.102,19.809893123116584,15.08309643560024
1985-09-01,43.778,24.478164862232557,17.125504989699536
1985-10-01,44.71,29.313398498057808,18.10545224006763
1985-11-01,45.452,35.83168381126385,18.07861169563296
1985-12-01,47.058,33.50889268020521,18.06412765316876
1986-01-01,46.941,21.504026355102845,16.415356381131897
1986-02-01,45.601,1.3177354269882755,15.862086488134564
1986-03-01,46.383,-5.615326468908133,16.77198459253293
1986-04-01,48.105,10.293908412763276,17.644900953778418
1986-05-01,47.592,18.64197220269277,18.26449977635307
1986-06-01,48.998,24.531171571934763,18.221300004825558
1986-07-01,50.102,17.66827168446237,19.49817540010017
1986-08-01,50.519,26.96474874947863,19.991924374138993
1986-09-01,52.496,31.76238239904594,19.914112111106054
1986-10-01,53.896,33.90780366625856,20.545739208230817
1986-11-01,55.43,44.93074782605113,21.95282935844407
1986-12-01,58.196,51.031553192566335,23.668664201623525
1987-01-01,58.575,39.51569012207912,24.78430370038984
1987-02-01,55.842,3.0064317018872133,22.457840836823763
1987-03-01,56.136,-13.424837923917377,21.027100446284198
1987-04-01,58.549,-0.1774319691508652,21.710840868932557
1987-05-01,57.234,10.350051326372125,20.259707513867873
1987-06-01,57.549,10.454972527993034,17.45173272378464
1987-07-01,58.02,-3.5653806682067746,15.803760328929005
1987-08-01,57.282,0.3358871821372622,13.3870424988618
1987-09-01,58.998,10.458217889199384,12.385705577567796
1987-10-01,59.969,14.129083516774775,11.26799762505566
1987-11-01,60.3,22.79948819913209,8.785856034638284
1987-12-01,61.109,15.098999729192908,5.0054986597017015
1988-01-01,61.31,9.249142495952569,4.669227486128902
1988-02-01,58.868,-9.166117774815577,5.418860356004451
1988-03-01,59.067,-12.71111475637362,5.221248396750733
1988-04-01,61.138,-1.1174526547364838,4.421937180822888
1988-05-01,59.6,5.067382777264329,4.1339064192612796
1988-06-01,61.109,14.56212291049026,6.186032772072503
1988-07-01,61.734,3.956765878304025,6.40124095139607
1988-08-01,60.966,9.487809755998612,6.4313396878600715
1988-09-01,61.153,0.2883211602673352,3.6526661920743164
1988-10-01,60.806,-5.878666790476295,1.395721122579996
1988-11-01,61.237,1.789930741660739,1.5538971807628643
1988-12-01,62.616,9.918353525913036,2.4660851920339066
1989-01-01,62.242,9.786367614741632,1.5201435328657587
1989-02-01,59.477,-11.010125750495812,1.034517904464205
1989-03-01,59.202,-20.0894295201612,0.22855401493220295
1989-04-01,60.435,-11.116745351895164,-1.1498576989760756
1989-05-01,57.824,-10.66198378067642,-2.9798657718120847
1989-06-01,58.664,-3.5857619097607984,-4.001047308907035
1989-07-01,59.296,-7.328224281629181,-3.949201412511749
1989-08-01,58.712,6.285733793617987,-3.6971426696847387
1989-09-01,59.175,3.530039201048352,-3.2345101630337103
1989-10-01,59.322,0.1755066489948387,-2.4405486300693946
1989-11-01,59.981,8.929951258903523,-2.0510475692800068
1989-12-01,61.79,18.88298864629203,-1.3191516545291937
1990-01-01,61.878,18.38098094824503,-0.5848141126570394
1990-02-01,59.581,-2.640946248423237,0.17485750794425936
1990-03-01,59.759,-12.513608283334332,0.9408465930205168
1990-04-01,61.611,-1.7148377868970832,1.945892280963002
1990-05-01,59.279,-2.012128795993473,2.5162562257886156
1990-06-01,60.422,4.512226627912086,2.9967271239601745
1990-07-01,60.077,-9.593445253066646,1.3171208850512706
1990-08-01,59.841,3.846507343672023,1.9229459054367126
1990-09-01,60.508,0.5705457145029902,2.2526404731727956
1990-10-01,60.167,0.6005788738783657,1.4244293853882262
1990-11-01,61.121,8.834462031992985,1.9006018572548022
1990-12-01,57.457,-18.694374946682213,-7.0124615633597625
1991-01-01,48.792,-56.752495644847656,-21.148065548337048
1991-02-01,46.709,-65.8932393409118,-21.604202682063068
1991-03-01,47.381,-53.75709549839252,-20.71319801201492
1991-04-01,49.262,3.909122711584967,-20.043498725876862
1991-05-01,48.025,11.755065154618883,-18.98480068827073
1991-06-01,49.412,18.28041538387584,-18.221839727251666
1991-07-01,49.766,4.155637479152974,-17.162974183131652
1991-08-01,49.517,13.01804895257237,-17.25238548821042
1991-09-01,50.194,6.482317431558893,-17.045679910094535
1991-10-01,50.506,6.081818673404449,-16.05697475360247
1991-11-01,52.16,23.121254242022648,-14.661082115803092
1991-12-01,54.555,39.55037732500044,-5.050733592077561
1992-01-01,54.807,38.66671409974201,12.327840629611408
1992-02-01,54.16,16.242326063385516,15.951957866792243
1992-03-01,55.241,5.125454569035215,16.588928051328587
1992-04-01,49.311,-34.47136560367685,0.09946814989241215
1992-05-01,47.838,-39.13362530559535,-0.3893805309734488
1992-06-01,48.587,-40.1541264655624,-1.669634906500439
1992-07-01,48.851,-3.679529832909989,-1.8386046698549152
1992-08-01,49.219,12.05702418603627,-0.6018135185895779
1992-09-01,50.53,16.981410967158972,0.6694027174562578
1992-10-01,52.074,29.11893096749189,3.1045816338652887
1992-11-01,53.648,41.15068866340308,2.852760736196336
1992-12-01,55.423,44.7314547365058,1.591054898726063
1993-01-01,54.761,22.293035796336905,-0.08393088474100141
1993-02-01,52.782,-6.302236419659291,-2.544313146233379
1993-03-01,53.067,-15.94994028722041,-3.935482703064752
1993-04-01,55.428,4.961819886270713,12.404940074222793
1993-05-01,55.087,18.64600437933761,15.15322546929221
1993-06-01,56.325,26.91315919996677,15.926070759668232
1993-07-01,56.641,9.045265891333363,15.946449407381635
1993-08-01,56.806,13.078581345250084,15.414778845567767
1993-09-01,58.048,12.809128102631217,14.878290124678406
1993-10-01,58.931,17.179487391332927,13.167799669700809
1993-11-01,60.175,25.917924879584795,12.166343572919768
1993-12-01,61.777,28.279782029459245,11.464554426862495
1994-01-01,60.58,11.671367179824289,10.626175562900597
1994-02-01,58.434,-11.080283561513472,10.70819597590087
1994-03-01,58.616,-18.94917185857185,10.456592609342907
1994-04-01,60.474,-0.6980661192513171,9.10370210002165
1994-05-01,58.358,-0.5192309865926559,5.937880080599767
1994-06-01,58.818,1.385605206139462,4.4260985352862825
1994-07-01,58.986,-9.484906660126304,4.1401105206475775
1994-08-01,58.337,-0.1438614586669828,2.695137837552375
1994-09-01,58.913,0.6476276450269935,1.4901460859977789
1994-10-01,58.691,-1.9855175407813448,-0.4072559433914158
1994-11-01,59.016,4.737623452630047,-1.9260490236809313
1994-12-01,60.188,8.941937418290081,-2.5721546854007182
1995-01-01,59.174,3.3326750691617724,-2.3208979861340406
1995-02-01,56.714,-14.713158002311532,-2.9434918027175905
1995-03-01,56.755,-20.93634944970315,-3.174901050907597
1995-04-01,58.102,-7.05187816608327,-3.9223467936633893
1995-05-01,55.871,-5.8143665634570185,-4.261626512217687
1995-06-01,56.048,-4.8904848234054725,-4.709442687612631
1995-07-01,56.262,-12.078247221571836,-4.618044959820966
1995-08-01,55.808,-0.4502766882034326,-4.335156075903801
1995-09-01,56.193,1.038849974598799,-4.616977577105219
1995-10-01,55.313,-6.578208808171149,-5.755567293111374
1995-11-01,55.449,-2.5483857894490924,-6.044123627490849
1995-12-01,56.605,2.965161400195093,-5.953013889811931
1996-01-01,55.44,0.9215776584175384,-6.3102038057254894
1996-02-01,52.895,-17.18984206272748,-6.733787071975161
1996-03-01,53.738,-18.771802321069096,-5.315831204299181
1996-04-01,54.732,-5.011203170898304,-5.80014457333654
1996-05-01,52.275,-4.606742343937576,-6.436254944425556
1996-06-01,52.633,-7.974856491161242,-6.092991721381669
1996-07-01,51.865,-19.36339107213868,-7.815221641605341
1996-08-01,50.737,-11.259275109408106,-9.086510894495415
1996-09-01,49.997,-18.5777153536262,-11.026284412649257
1996-10-01,48.555,-23.186367213748728,-12.217742664473096
1996-11-01,48.668,-15.340663672003885,-12.229255712456489
1996-12-01,49.757,-1.9063337395497812,-12.09787121279039
1997-01-01,49.375,6.928284847937083,-10.939754689754688
1997-02-01,47.015,-12.909303407954232,-11.116362605161168
1997-03-01,46.385,-24.474520094591245,-13.683054821541552
1997-04-01,46.878,-18.74541730058745,-14.349923262442443
1997-05-01,44.736,-18.024733516335434,-14.421807747489247
1997-06-01,45.291,-9.105543876607593,-13.949423365569135
1997-07-01,45.168,-13.811932237244909,-12.912368649378204
1997-08-01,45.395,6.023828586813718,-10.528805408281928
1997-09-01,44.759,-4.616366775467851,-10.476628597715864
1997-10-01,44.222,-8.118076622520631,-8.923900731129642
1997-11-01,44.827,-4.911801656951265,-7.892249527410211
1997-12-01,46.234,13.847729722047063,-7.080410796470837
1998-01-01,45.77,14.75460667037316,-7.301265822784808
1998-02-01,43.635,-10.219665184876735,-7.189194937785814
1998-03-01,44.24,-16.167079013719622,-4.624339765010232
1998-04-01,45.206,-4.838632782996976,-3.566705064209219
1998-05-01,43.674,0.3579907612753397,-2.3739270386266
1998-06-01,43.479,-6.705140603247584,-4.000794859905932
1998-07-01,43.227,-16.39426648133385,-4.2972901168969235
1998-08-01,43.186,-4.395123980768078,-4.866174688842396
1998-09-01,42.503,-8.681209124475508,-5.040327085055518
1998-10-01,42.547,-6.145437665725783,-3.7877074759169793
1998-11-01,42.538,-5.868203776523018,-5.106297543890959
1998-12-01,43.695,11.698832688961858,-5.49162953670459
1999-01-01,45.261,28.062155398321263,-1.112082149879834
1999-02-01,44.312,17.75439918041681,1.5515068179213998
1999-03-01,41.956,-14.994048637604518,-5.162748643761295
1999-04-01,42.459,-22.556947054079423,-6.076626996416401
1999-05-01,43.605,-6.230898467096557,-0.1579887347163078
1999-06-01,41.035,-8.495712425864522,-5.6211044412245
1999-07-01,40.637,-16.091199986800152,-5.991625604367634
1999-08-01,40.542,-25.27334988231204,-6.122354466725321
1999-09-01,40.105,-8.761879203413713,-5.64195468555162
1999-10-01,39.582,-9.98717706185326,-6.968763955155466
1999-11-01,39.64,-8.60679532067664,-6.812732145375888
1999-12-01,40.357,2.53719117713096,-7.639317999771144
2000-01-01,42.215,29.38270794953264,-6.729855725679945
