DATE,BOGNONBR,3m growth rate,12m growth rate
1988-06-01,37.195,-3.368560534750964,-3.8541074290440958
1988-07-01,37.075,4.960137216944149,-3.470631118516976
1988-08-01,37.23,-1.606029994114222,-3.4541776878792563
1988-09-01,37.504,3.364666519804227,-1.7654146367017676
1988-10-01,38.124,11.807054072770365,-1.9545314268079372
1988-11-01,37.687,5.00116696559485,-2.6427279772668677
1988-12-01,38.738,13.825199265548394,1.5785609397944045
1989-01-01,38.773,6.985218291644268,1.0160748247922236
1989-02-01,38.852,12.95026380973856,-0.40502435273007675
1989-03-01,38.032,-7.093119482080345,1.3781154204984603
1989-04-01,37.244,-14.865095879366386,1.6789975156296988
1989-05-01,37.581,-12.457325946066057,0.5350311655653917
1989-06-01,37.595,-4.517518121151531,1.075413362011024
1989-07-01,38.744,17.109614735976297,4.501685772083608
1989-08-01,38.723,12.720435016672704,4.010206822455009
1989-09-01,38.981,15.582357336672992,3.938246587030725
1989-10-01,39.608,9.22293162394281,3.8925611163571405
1989-11-01,39.821,11.833692159894603,5.662430015655273
1989-12-01,40.222,13.355537935251435,3.8308637513552624
1990-01-01,40.292,7.088700327295983,3.9176746705181342
1990-02-01,39.296,-5.170222293197124,1.1427983115412488
1990-03-01,38.527,-15.82054203360521,1.301535549011379
1990-04-01,39.237,-10.06932008702205,5.351197508323491
1990-05-01,39.419,1.2579265834441244,4.890769271706441
1990-06-01,39.786,13.72615115201028,5.827902646628558
1990-07-01,39.818,6.055840727494921,2.7720421226512526
1990-08-01,39.947,5.466435334950526,3.1609121194122514
1990-09-01,40.466,7.013851671476634,3.8095482414509663
1990-10-01,40.398,5.95505722100671,1.9945465562512865
1990-11-01,40.741,8.19073231684595,2.3103387659777486
1990-12-01,41.441,9.99167051087426,3.03067972751232
1991-01-01,41.76,14.183276394689948,3.643403156954217
1991-02-01,41.82,11.022083990970645,6.42304560260587
1991-03-01,41.564,1.1925261863737102,7.882783502478774
1991-04-01,41.631,-1.2299185148689995,6.101383897851509
1991-05-01,42.108,2.783249336058935,6.821583500342476
1991-06-01,42.372,8.00565868287988,6.499773789775287
1991-07-01,42.378,7.37284351021934,6.429253101612331
1991-08-01,42.629,5.041792187755667,6.71389591208349
1991-09-01,42.913,5.20579247965598,6.047051845994167
1991-10-01,43.746,13.551158105371195,8.28753898707857
1991-11-01,44.507,18.82086410693873,9.243759357894987
1991-12-01,45.324,24.439259173747896,9.369947636398734
1992-01-01,46.141,23.76407947298553,10.490900383141755
1992-02-01,47.525,30.009538234366783,13.641798182687715
1992-03-01,48.183,27.721033394837622,15.924838802810125
1992-04-01,48.952,26.687495401164018,17.58545314789459
1992-05-01,49.182,14.692822292925612,16.79965802222856
1992-06-01,49.041,7.315368725068905,15.739167374681395
1992-07-01,49.471,4.308811278080582,16.737458115059688
1992-08-01,50.229,8.791104499276825,17.828238992235335
1992-09-01,51.107,17.946289929627923,19.094446904201522
1992-10-01,52.625,28.045900433010274,20.296712842317
1992-11-01,53.646,30.116164605292163,20.53384860808414
1992-12-01,54.298,27.41301097263105,19.799664636837
1993-01-01,54.805,17.628427965108486,18.777226327994633
1993-02-01,54.641,7.627976317720031,14.973172014729098
1993-03-01,54.879,4.349272033754525,13.897017620322515
1993-04-01,55.285,3.549624264661721,12.937162935120107
1993-05-01,56.534,14.594639501459582,14.948558415680523
1993-06-01,56.905,15.605089514876802,16.035562080707997
1993-07-01,57.486,16.901236939445653,16.201410927614155
1993-08-01,57.832,9.50500987445768,15.136674032929198
1993-09-01,58.444,11.264857900660964,14.356154734185145
1993-10-01,59.309,13.301078501983651,12.701187648456047
1993-11-01,60.215,17.52923675103668,12.24508817059986
1993-12-01,60.485,14.71785332720994,11.39452650189694
1994-01-01,60.822,10.60133813888331,10.978925280540096
1994-02-01,60.446,1.5433540789661748,10.62389048516681
1994-03-01,60.244,-1.584283312364887,9.776052770640863
1994-04-01,60.38,-2.875309643545998,9.215881342136223
1994-05-01,59.772,-4.386132834171185,5.7275267980330336
1994-06-01,59.715,-3.4663900762808675,4.938054652490997
1994-07-01,59.863,-3.381236517443853,4.134919806561599
1994-08-01,59.491,-1.8672599093000009,2.868654032369622
1994-09-01,59.313,-2.6657208789605646,1.486893436451986
1994-10-01,58.994,-5.6813739869097,-0.5311166939250378
1994-11-01,59.163,-2.18720374384328,-1.7470729884580316
1994-12-01,59.257,-0.3771230039252948,-2.030255435231876
1995-01-01,59.268,1.8707992237436244,-2.5549965473019687
1995-02-01,58.593,-3.798423805525608,-3.06554610726929
1995-03-01,58.141,-7.32313254795427,-3.4908040634752058
1995-04-01,57.863,-9.150467354730363,-4.1685988737992785
1995-05-01,57.492,-7.307044739416712,-3.8144950813089773
1995-06-01,57.104,-6.945767011747184,-4.372435736414648
1995-07-01,57.446,-2.8516588589444503,-4.037552411339229
1995-08-01,57.257,-1.6250126605095727,-3.755189860651198
1995-09-01,57.033,-0.4964114137872344,-3.8440139598401757
1995-10-01,56.474,-6.598248051227673,-4.271620842797574
1995-11-01,56.102,-7.827998484432197,-5.173841759207609
1995-12-01,56.226,-5.540881847174073,-5.115007509661307
1996-01-01,55.846,-4.3744183107603085,-5.773773368428159
1996-02-01,54.588,-10.365467829256868,-6.835287491679898
1996-03-01,55.274,-6.602591986985596,-4.931115735883451
1996-04-01,55.088,-5.31967642364799,-4.795810794462785
1996-05-01,53.914,-4.848095407672592,-6.223474570374998
