DATE,HOUST,3m growth rate,12m growth rate
1970-11-01,1647.0,92.08946134925893,34.01139137510172
1970-12-01,1893.0,131.90014351253993,42.65259984928409
1971-01-01,1828.0,79.17458934578336,68.47926267281106
1971-02-01,1741.0,24.85924019383752,33.40996168582375
1971-03-01,1910.0,3.640861212552737,44.80667172100077
1971-04-01,1986.0,39.31959748481388,57.12025316455696
1971-05-01,2049.0,91.85483529062611,58.83720930232559
1971-06-01,2026.0,26.59725677860925,46.28158844765342
1971-07-01,2083.0,21.01525022973707,37.310481212920244
1971-08-01,2158.0,23.037621727147204,54.253037884202996
1971-09-01,2041.0,2.9945524496843845,33.05084745762712
1971-10-01,2128.0,8.925463017940395,34.683544303797476
1971-11-01,2182.0,4.52332667739439,32.48330297510624
1971-12-01,2295.0,59.86696885364715,21.236133122028523
1972-01-01,2494.0,88.66845892678346,36.43326039387309
1972-02-01,2390.0,43.93705703840119,37.2774267662263
1972-03-01,2334.0,6.972623586680493,22.198952879581157
1972-04-01,2249.0,-33.87403465477815,13.24269889224572
1972-05-01,2221.0,-25.42339129081336,8.394338701805747
1972-06-01,2254.0,-13.02143465094614,11.253701875616983
1972-07-01,2252.0,0.5346390409443291,8.11329812770043
1972-08-01,2382.0,32.303945105964125,10.37998146431882
1972-09-01,2481.0,46.78828966973103,21.558059774620286
1972-10-01,2485.0,48.26274192268205,16.776315789473696
1972-11-01,2421.0,6.711722254700425,10.953253895508697
1972-12-01,2366.0,-17.2911649066977,3.093681917211333
1973-01-01,2481.0,-0.6423102474266473,-0.5212510024057759
1973-02-01,2289.0,-20.089469662759328,-4.225941422594137
1973-03-01,2365.0,-0.168954555742129,1.328191945158519
1973-04-01,2084.0,-50.21668624545672,-7.336594041796351
1973-05-01,2266.0,-3.95904908629382,2.0261143628995892
1973-06-01,2067.0,-41.65047483411946,-8.296362023070103
1973-07-01,2123.0,7.698366972977166,-5.728241563055059
1973-08-01,2051.0,-32.88447072994877,-13.895885810243492
1973-09-01,1874.0,-32.43583097922757,-24.465941152760983
1973-10-01,1677.0,-61.065708710264175,-32.51509054325956
1973-11-01,1724.0,-50.07864043365154,-28.789756299049984
1973-12-01,1526.0,-56.03168846045136,-35.502958579881664
1974-01-01,1451.0,-43.95493214297363,-41.515517936316
1974-02-01,1752.0,6.656508212097201,-23.460026212319796
1974-03-01,1555.0,7.8210207411165245,-34.24947145877378
1974-04-01,1607.0,50.45057687535275,-22.88867562380038
1974-05-01,1426.0,-56.11241387485909,-37.069726390114745
1974-06-01,1513.0,-10.373974346389147,-26.802128688921144
1974-07-01,1316.0,-55.02615176160839,-38.01224682053698
1974-08-01,1142.0,-58.86738566480649,-44.31984397854705
1974-09-01,1150.0,-66.62389528445509,-38.63393810032017
1974-10-01,1070.0,-56.29696946732471,-36.195587358378056
1974-11-01,1026.0,-34.84840872593779,-40.48723897911833
