DATE,PPIACO,3m growth rate,12m growth rate
1961-05-01,31.5,-3.720520174879072,-0.6309148264984188
1961-06-01,31.3,-6.142524174788566,-1.2618296529968376
1961-07-01,31.5,-1.2598267988037093,-0.6309148264984188
1961-08-01,31.5,0.0,-0.31645569620253333
1961-09-01,31.5,2.580512610865404,-0.31645569620253333
1961-10-01,31.5,0.0,-0.6309148264984188
1961-11-01,31.5,0.0,-0.6309148264984188
1961-12-01,31.6,1.275900940781849,-0.3154574132492094
1962-01-01,31.7,2.563972535702952,-0.3144654088050314
1962-02-01,31.7,2.563972535702952,-0.3144654088050314
1962-03-01,31.7,1.271844123780519,-0.3144654088050314
1962-04-01,31.6,-1.2558713972128157,0.0
1962-05-01,31.5,-2.499876391595912,0.0
1962-06-01,31.5,-2.499876391595912,0.6389776357827559
1962-07-01,31.6,0.0,0.31746031746031633
1962-08-01,31.6,1.275900940781849,0.31746031746031633
1962-09-01,31.9,5.176936536566035,1.2698412698412653
1962-10-01,31.7,1.271844123780519,0.6349206349206327
1962-11-01,31.7,1.271844123780519,0.6349206349206327
1962-12-01,31.6,-3.709021886588149,0.0
1963-01-01,31.6,-1.2558713972128157,-0.3154574132492094
1963-02-01,31.5,-2.499876391595912,-0.6309148264984188
1963-03-01,31.5,-1.2598267988037093,-0.6309148264984188
1963-04-01,31.4,-2.507712211176205,-0.6329113924050778
1963-05-01,31.5,0.0,0.0
1963-06-01,31.6,1.275900940781849,0.31746031746031633
1963-07-01,31.7,3.876774687187079,0.31645569620253333
1963-08-01,31.6,1.275900940781849,0.0
1963-09-01,31.6,0.0,-0.940438871473348
1963-10-01,31.6,-1.2558713972128157,-0.3154574132492094
1963-11-01,31.7,1.271844123780519,0.0
1963-12-01,31.6,0.0,0.0
1964-01-01,31.8,2.5557817517760872,0.6329113924050667
1964-02-01,31.6,-1.2558713972128157,0.31746031746031633
1964-03-01,31.6,0.0,0.31746031746031633
1964-04-01,31.6,-2.4920893860104654,0.6369426751592355
1964-05-01,31.5,-1.2598267988037093,0.0
1964-06-01,31.5,-1.2598267988037093,-0.31645569620253333
1964-07-01,31.6,0.0,-0.3154574132492094
1964-08-01,31.6,1.275900940781849,0.0
1964-09-01,31.7,2.563972535702952,0.31645569620253333
1964-10-01,31.7,1.271844123780519,0.31645569620253333
1964-11-01,31.7,1.271844123780519,0.0
1964-12-01,31.7,0.0,0.31645569620253333
1965-01-01,31.8,1.26781302256751,0.0
1965-02-01,31.9,2.547643130684585,0.9493670886075778
1965-03-01,31.9,2.547643130684585,0.9493670886075778
1965-04-01,32.0,2.539556175737112,1.2658227848101111
1965-05-01,32.1,2.531520396527931,1.9047619047619202
1965-06-01,32.4,6.418542997770538,2.857142857142847
1965-07-01,32.4,5.094533691406222,2.5316455696202445
1965-08-01,32.4,3.791051362751663,2.5316455696202445
1965-09-01,32.4,0.0,2.208201892744488
1965-10-01,32.5,1.2402952629219977,2.5236593059936974
1965-11-01,32.6,2.492092400022772,2.8391167192429068
1965-12-01,32.8,5.030476072730394,3.4700315457413256
1966-01-01,32.9,5.014712535835608,3.459119496855334
1966-02-01,33.2,7.567712843362062,4.0752351097178785
1966-03-01,33.2,4.968009060214329,4.0752351097178785
1966-04-01,33.2,3.697609053692541,3.750000000000009
1966-05-01,33.2,0.0,3.4267912772585785
1966-06-01,33.3,1.2102736765723598,2.777777777777768
1966-07-01,33.5,3.663744770714139,3.395061728395077
1966-08-01,33.6,4.907074146175527,3.70370370370372
1966-09-01,33.6,3.652594084881789,3.70370370370372
1966-10-01,33.4,-1.1886940800960977,2.7692307692307683
1966-11-01,33.3,-3.523881015356589,2.1472392638036686
1966-12-01,33.3,-3.523881015356589,1.5243902439024293
1967-01-01,33.4,0.0,1.5197568389057725
1967-02-01,33.4,1.2066228580202454,0.6024096385542022
1967-03-01,33.3,0.0,0.30120481927709
1967-04-01,33.1,-3.5446973961065664,-0.3012048192771122
1967-05-01,33.3,-1.1922370532143731,0.30120481927709
1967-06-01,33.5,2.4241324571279144,0.6006006006006093
1967-07-01,33.5,4.922167331892835,0.0
1967-08-01,33.4,1.2066228580202454,-0.5952380952381042
1967-09-01,33.4,-1.1886940800960977,-0.5952380952381042
1967-10-01,33.4,-1.1886940800960977,0.0
1967-11-01,33.4,0.0,0.30030030030030463
1967-12-01,33.7,3.6415110611586874,1.2012012012012185
1968-01-01,33.8,4.877163722146172,1.197604790419149
1968-02-01,34.0,7.381582742148263,1.7964071856287456
1968-03-01,34.1,4.832975458138367,2.402402402402415
1968-04-01,34.1,3.597843419029512,3.0211480362537735
1968-05-01,34.2,2.3737839585253884,2.7027027027027195
1968-06-01,34.2,1.1781905374094848,2.0895522388059806
1968-07-01,34.3,2.3667615339048043,2.3880597014925398
1968-08-01,34.2,0.0,2.3952095808383422
1968-09-01,34.4,2.3597805342205014,2.9940119760478945
1968-10-01,34.4,1.1712905934665674,2.9940119760478945
1968-11-01,34.5,3.5552105622194574,3.293413173652704
1968-12-01,34.6,2.345941352136327,2.6706231454005858
1969-01-01,34.8,4.7329184266647895,2.9585798816567976
1969-02-01,35.0,5.924347428153776,2.941176470588225
1969-03-01,35.2,7.118938099708627,3.2258064516129004
1969-04-01,35.3,5.872177584937477,3.5190615835777095
1969-05-01,35.5,5.837905039566826,3.801169590643272
1969-06-01,35.7,5.804030135244398,4.385964912280693
1969-07-01,35.8,5.787239642629283,4.37317784256559
1969-08-01,35.7,2.272636594171007,4.385964912280693
1969-09-01,35.8,1.1251647422325428,4.06976744186045
1969-10-01,35.9,1.1220086615483904,4.3604651162790775
1969-11-01,36.1,4.557681186577622,4.637681159420293
1969-12-01,36.3,5.704723264418288,4.9132947976878505
1970-01-01,36.5,6.854708406223309,4.885057471264376
1970-02-01,36.7,6.815788166508585,4.857142857142871
1970-03-01,36.7,4.48110494650007,4.2613636363636465
1970-04-01,36.8,3.328426720514077,4.249291784702547
1970-05-01,36.8,1.0943810605224202,3.6619718309859106
1970-06-01,36.9,2.197720164417727,3.361344537815114
1970-07-01,37.1,3.300961481260667,3.6312849162011274
1970-08-01,36.9,1.0913950828135954,3.361344537815114
1970-09-01,37.1,2.185711648985511,3.6312849162011274
1970-10-01,37.1,0.0,3.3426183844011303
1970-11-01,37.1,2.185711648985511,2.7700831024930705
1970-12-01,37.1,0.0,2.203856749311317
1971-01-01,37.3,2.173833646670431,2.191780821917799
1971-02-01,37.7,6.627631488269814,2.7247956403269713
1971-03-01,37.8,7.763468412128383,2.9972752043596618
1971-04-01,37.9,6.591239546739702,2.9891304347826164
1971-05-01,38.1,4.312055137426873,3.532608695652195
1971-06-01,38.2,4.300466840472339,3.5230352303523116
1971-07-01,38.3,4.288940653408391,3.2345013477088846
1971-08-01,38.5,4.266072622515416,4.336043360433606
1971-09-01,38.3,1.051239328730702,3.2345013477088846
1971-10-01,38.3,0.0,3.2345013477088846
1971-11-01,38.3,-2.061786479297812,3.2345013477088846
1971-12-01,38.6,3.170164454405544,4.043126684636111
1972-01-01,38.8,5.325082142317106,4.021447721179627
1972-02-01,39.2,9.736011769324085,3.9787798408488007
1972-03-01,39.2,6.364095036235229,3.70370370370372
1972-04-01,39.3,5.255136578942987,3.693931398416872
1972-05-01,39.5,3.096545734412892,3.6745406824146842
1972-06-01,39.7,5.20048910448756,3.926701570680624
1972-07-01,40.0,7.317306450499661,4.438642297650142
1972-08-01,40.1,6.215795960989179,4.155844155844157
1972-09-01,40.2,5.133757216499935,4.960835509138395
1972-10-01,40.1,1.0037562539062297,4.699738903394257
1972-11-01,40.3,2.0099874378894267,5.22193211488251
1972-12-01,41.1,9.26047271762198,6.476683937823835
1973-01-01,41.6,15.82327265722423,7.2164948453608435
1973-02-01,42.4,22.53022804910705,8.163265306122437
1973-03-01,43.4,24.334493795096044,10.714285714285698
1973-04-01,43.6,20.662587620848825,10.941475826972024
1973-05-01,44.5,21.33235232776547,12.658227848101266
1973-06-01,45.5,20.80548926337353,14.609571788413088
1973-07-01,44.9,12.47070228118532,12.250000000000005
1973-08-01,47.5,29.817844727605426,18.45386533665836
1973-09-01,46.7,10.974177693808729,16.16915422885572
1973-10-01,46.3,13.067710968154266,15.46134663341645
1973-11-01,46.5,-8.158837332432977,15.384615384615397
1973-12-01,47.4,6.1318768533789925,15.328467153284663
1974-01-01,49.0,25.447022009085885,17.78846153846154
1974-02-01,50.0,33.68054448513542,17.9245283018868
1974-03-01,50.6,29.863977578865963,16.589861751152092
1974-04-01,51.0,17.353591216765363,16.972477064220183
1974-05-01,51.8,15.196430361600012,16.40449438202247
1974-06-01,52.0,11.535034815809198,14.28571428571428
1974-07-01,54.0,25.688150285556933,20.267260579064583
1974-08-01,55.9,35.62139042606878,17.68421052631579
1974-09-01,55.9,33.54691406249999,19.700214132762305
1974-10-01,56.9,23.27472043110141,22.89416846652268
1974-11-01,57.4,11.17325926318291,23.44086021505376
1974-12-01,57.3,10.40055491415044,20.88607594936709
1975-01-01,57.4,3.5615409715989754,17.14285714285715
1975-02-01,57.2,-1.3864608349521412,14.400000000000013
1975-03-01,56.9,-2.763217989173328,12.450592885375489
1975-04-01,57.5,0.6986873009495076,12.745098039215685
1975-05-01,57.9,4.985697937483735,11.776061776061786
1975-06-01,58.0,7.960008150421483,11.538461538461542
1975-07-01,58.7,8.612804109533645,8.703703703703702
1975-08-01,59.0,7.818625656508327,5.545617173524153
1975-09-01,59.4,10.010415676371888,6.261180679785339
1975-10-01,59.8,7.709083619664492,5.096660808435849
1975-11-01,59.5,3.433165542398209,3.658536585365857
1975-12-01,59.7,2.035558176532559,4.188481675392675
1976-01-01,59.9,0.6705760259280602,4.355400696864109
1976-02-01,59.9,2.716314095110106,4.7202797202797075
1976-03-01,60.0,2.0252522051321664,5.448154657293491
1976-04-01,60.6,4.757037236761263,5.391304347826087
1976-05-01,60.8,6.146829690949773,5.008635578583753
1976-06-01,61.2,8.243215999999997,5.517241379310356
1976-07-01,61.6,6.765847545042414,4.940374787052804
1976-08-01,61.4,4.006185227265324,4.067796610169494
1976-09-01,61.8,3.979616607104486,4.040404040404044
1976-10-01,61.9,1.9623291074956968,3.511705685618738
1976-11-01,62.0,3.966463995327807,4.201680672268915
1976-12-01,62.5,4.60830593293855,4.690117252931314
1977-01-01,62.8,5.94390555073705,4.841402337228717
1977-02-01,63.5,10.034314748256934,6.010016694490816
1977-03-01,64.1,10.639969836072892,6.8333333333333135
1977-04-01,64.9,14.061797737011506,7.095709570957109
1977-05-01,65.2,11.146420773511156,7.236842105263164
1977-06-01,65.0,5.735618125465258,6.209150326797386
1977-07-01,65.1,1.2383753468324876,5.681818181818166
1977-08-01,65.0,-1.221359724236171,5.863192182410426
1977-09-01,65.3,1.8589742829732137,5.663430420711979
1977-10-01,65.6,3.1077721675748293,5.977382875605808
1977-11-01,65.8,5.014712535835608,6.129032258064515
1977-12-01,66.2,5.628042778243625,5.920000000000014
1978-01-01,66.8,7.520306172611568,6.369426751592355
1978-02-01,67.5,10.741784343867412,6.299212598425208
1978-03-01,68.1,11.98413246493557,6.240249609984394
1978-04-01,69.0,13.838853457690805,6.317411402157158
1978-05-01,69.5,12.389082814461071,6.5950920245398725
1978-06-01,70.0,11.635857439717668,7.692307692307687
1978-07-01,70.4,8.366307064757006,8.141321044546878
1978-08-01,70.4,5.281343463920329,8.307692307692328
1978-09-01,71.0,5.837905039566826,8.72894333843799
1978-10-01,71.8,8.194987333078952,9.45121951219512
1978-11-01,72.1,10.014624889492364,9.57446808510638
1978-12-01,72.7,9.926967775567451,9.818731117824765
1979-01-01,73.8,11.616312452756697,10.479041916167663
1979-02-01,74.9,16.462527734456465,10.962962962962974
1979-03-01,75.8,18.178692050793583,11.30690161527166
1979-04-01,76.9,17.89079921494503,11.449275362318856
1979-05-01,77.5,14.625050292414365,11.51079136690647
1979-06-01,78.0,12.12477594915542,11.428571428571432
1979-07-01,79.2,12.511099075081455,12.5
1979-08-01,79.6,11.28726285242674,13.06818181818179
1979-09-01,80.9,15.72193200545209,13.94366197183099
1979-10-01,82.1,15.470727529841463,14.345403899721454
1979-11-01,82.6,15.949243196000172,14.563106796116498
1979-12-01,83.4,12.94580785667021,14.71801925722147
1980-01-01,85.2,15.980706673784216,15.44715447154472
1980-02-01,86.9,22.50643913439694,16.021361815754332
1980-03-01,87.5,21.162439681061883,15.435356200527718
1980-04-01,87.8,12.776778466394155,14.174252275682697
1980-05-01,88.3,6.601596412045541,13.935483870967747
1980-06-01,88.7,5.59959856487533,13.717948717948714
1980-07-01,90.3,11.885276025147796,14.015151515151514
1980-08-01,91.5,15.30325351204458,14.949748743718594
1980-09-01,91.7,14.23070663236703,13.349814585908515
1980-10-01,92.8,11.542636000592822,13.03288672350793
1980-11-01,93.2,7.64138401922454,12.832929782082324
1980-12-01,93.8,9.47980390120373,12.470023980815338
1981-01-01,95.2,10.753099391366415,11.737089201877925
1981-02-01,96.1,13.039414991324394,10.58688147295741
1981-03-01,97.0,14.360378360548154,10.857142857142854
1981-04-01,98.0,12.293988936914024,11.617312072892938
1981-05-01,98.3,9.476403260433086,11.325028312570783
1981-06-01,98.5,6.330531547522655,11.048478015783548
1981-07-01,99.0,4.144532699394099,9.63455149501662
1981-08-01,99.0,2.8789935735715977,8.196721311475418
1981-09-01,98.8,1.223851140524701,7.742639040348953
1981-10-01,98.9,-0.4034286337499582,6.573275862068972
1981-11-01,98.8,-0.8056353746462075,6.008583690987113
1981-12-01,98.8,0.0,5.330490405117261
1982-01-01,99.7,3.275062591048017,4.726890756302526
1982-02-01,99.8,4.110465139096875,3.8501560874089513
1982-03-01,99.6,3.278417638237441,2.680412371134011
