DATE,USALOLITONOSTSAM,3m growth rate,12m growth rate
1982-11-01,97.79819429592,3.618100863699669,-0.036311060033400455
1982-12-01,98.2334262001499,4.505965362081099,0.6689887152844465
1983-01-01,98.7363375369723,5.420226591797395,1.4330341286805437
1983-02-01,99.2831272016196,6.213188677315329,2.2482895097166056
1983-03-01,99.8461765691795,6.730511111392379,3.0585111299161083
1983-04-01,100.395676552981,6.893669973479932,3.78684816050765
1983-05-01,100.90039625627,6.676730107673778,4.383164241091841
1983-06-01,101.331125990242,6.082981744743843,4.809252971099642
1983-07-01,101.673539765065,5.189340503216156,5.061157316001963
1983-08-01,101.928302316098,4.137626736997313,5.153289110520287
1983-09-01,102.113749198632,3.125344837857757,5.1018113041841895
1983-10-01,102.237336799617,2.2365855321335726,4.921260760173718
1983-11-01,102.304306436365,1.4837480853977958,4.607561696701978
1983-12-01,102.316402396873,0.7961994207315248,4.156402107368273
1984-01-01,102.277084101986,0.1556006396401299,3.5860622880485638
1984-02-01,102.17669914264,-0.4979995228306499,2.914464947446982
1984-03-01,102.009146269981,-1.1957999045847931,2.166301980830343
1984-04-01,101.781840475007,-1.922847699281249,1.3807008126435427
1984-05-01,101.520433316015,-2.544494837069544,0.6145040879425467
1984-06-01,101.246219732495,-2.958206267104546,-0.08379089536137974
1984-07-01,100.987707516119,-3.084586025358327,-0.6745434953191687
1984-08-01,100.761880622938,-2.955437324585908,-1.1443550678816528
1984-09-01,100.583676682801,-2.591970244280839,-1.4984000958134347
1984-10-01,100.458724631581,-2.0788315769700305,-1.7396894556457765
1984-11-01,100.374666578003,-1.528307093216308,-1.8861765702524624
1984-12-01,100.312413470339,-1.0744003083774434,-1.958619419358365
1985-01-01,100.26439573869,-0.7715238322962614,-1.9678781234015674
1985-02-01,100.218967681308,-0.6190286916287424,-1.916025353881301
1985-03-01,100.181285054812,-0.5218557438368965,-1.791860124318001
1985-04-01,100.150373465791,-0.4541110233716172,-1.6029057851597917
1985-05-01,100.12241587023,-0.3848068869223175,-1.3770798647334548
1985-06-01,100.09788100859,-0.3325968488642972,-1.1342040492366645
1985-07-01,100.067936733919,-0.3288455177971383,-0.9107749891769656
1985-08-01,100.040716848122,-0.3259972394680011,-0.7157109120607519
1985-09-01,100.021074653689,-0.3065719179133563,-0.5593373076689279
1985-10-01,100.014826088777,-0.2121293970826276,-0.44187156907670166
1985-11-01,100.027713994661,-0.0519801097372596,-0.3456575201396861
1985-12-01,100.055969625087,0.139623521556742,-0.2556451752881217
1986-01-01,100.079869596958,0.260389339073952,-0.1840395490069091
1986-02-01,100.088642053915,0.2438674140420538,-0.13004087989355595
1986-03-01,100.082732333565,0.1070338856215213,-0.09837438319250102
1986-04-01,100.070062184111,-0.0391925822921357,-0.0801906961509613
1986-05-01,100.055118091603,-0.1339097922568921,-0.06721549619239653
1986-06-01,100.027617934074,-0.2200934711835356,-0.07019436756104946
1986-07-01,99.9841815962039,-0.3428401845675277,-0.08369827584014944
1986-08-01,99.9382052523308,-0.4665751631513615,-0.1024698732885243
1986-09-01,99.8980269290256,-0.5172146944437683,-0.12302179824544845
1986-10-01,99.8733463663152,-0.4426743047032611,-0.14145874966199345
1986-11-01,99.8843003360831,-0.2155784916962444,-0.14337392393627413
1986-12-01,99.9549383352281,0.2280728044066426,-0.10097477465609295
1987-01-01,100.09467307578,0.8893804786643589,0.014791664778956992
1987-02-01,100.282757305763,1.6052476454895714,0.19394333649109807
1987-03-01,100.479112223035,2.1141989083107493,0.3960522262210997
1987-04-01,100.658723033811,2.273190565562988,0.5882487098059164
1987-05-01,100.807142082612,2.108088006456077,0.751609718076085
1987-06-01,100.910432748716,1.7281432019500276,0.8825710667466291
1987-07-01,100.951577790271,1.1688416787020817,0.9675492449136014
1987-08-01,100.911698979526,0.4155248386516152,0.9740956671547618
1987-09-01,100.79521767134,-0.455920773151286,0.8981065691635814
1987-10-01,100.628985146853,-1.2720936739520128,0.7565970381790077
1987-11-01,100.460637954377,-1.7759913395303697,0.5770052113842628
1987-12-01,100.342946188587,-1.7827692742097725,0.3881827749796729
1988-01-01,100.282530625716,-1.3700601933490653,0.18767986763270628
1988-02-01,100.271588479998,-0.7506084371274091,-0.011137334139055266
1988-03-01,100.299623020991,-0.172588587773903,-0.17863334784007368
1988-04-01,100.353035729407,0.2815225845536062,-0.30368684917780886
1988-05-01,100.42017259758,0.5940454633891035,-0.38387109984218126
1988-06-01,100.481863341832,0.7287668770177058,-0.42470277374710985
1988-07-01,100.518788894642,0.6623188956913939,-0.42870939226737903
1988-08-01,100.534779783864,0.457292714689772,-0.37351387348900644
