DATE,PCE,3m growth rate,12m growth rate
1963-02-01,373.4,1.8420212341181184,5.480225988700549
1963-03-01,375.0,1.507375863851812,4.924454392837174
1963-04-01,376.4,2.153934603219998,4.8467966573816135
1963-05-01,377.2,4.133264115657975,4.198895027624316
1963-06-01,381.7,7.340488866384165,5.91009988901221
1963-07-01,384.4,8.776494026291815,6.36413945766463
1963-08-01,386.3,10.00491665309109,6.448057316065037
1963-09-01,385.5,4.042047362590928,4.528199566160507
1963-10-01,386.0,1.675356236228276,5.320600272851306
1963-11-01,389.4,3.2487865316049858,4.761904761904767
1963-12-01,394.7,9.89323951603993,5.64775160599571
1964-01-01,396.8,11.670236329027528,5.982905982905984
1964-02-01,400.2,11.56412111087668,7.177289769683992
1964-03-01,401.8,7.391825319701528,7.146666666666679
1964-04-01,402.8,6.186961449234252,7.013815090329456
1964-05-01,408.4,8.451258599780132,8.27147401908801
1964-06-01,411.4,9.904992203355569,7.78097982708934
1964-07-01,414.9,12.56824410169839,7.934443288241422
1964-08-01,417.7,9.424599916845455,8.128397618431272
1964-09-01,416.6,5.1525751835754585,8.067444876783414
1964-10-01,419.6,4.608790021383746,8.704663212435237
1964-11-01,416.4,-1.2391128880835711,6.933744221879823
1964-12-01,421.0,4.292078027841861,6.663288573600212
1965-01-01,424.4,4.654903801118482,6.955645161290325
1965-02-01,431.4,15.20668485634047,7.796101949025491
1965-03-01,433.3,12.208659161937383,7.839721254355392
1965-04-01,437.1,12.517927725212765,8.515392254220465
1965-05-01,437.6,5.8738461410181575,7.149853085210589
1965-06-01,435.2,1.7655515237023245,5.785123966942152
1965-07-01,441.0,3.617028108255061,6.290672451193058
1965-08-01,444.4,6.362110867467297,6.392147474263821
1965-09-01,452.0,16.358521018305304,8.497359577532393
1965-10-01,458.5,16.84308151654794,9.27073403241181
1965-11-01,459.1,13.902424899151766,10.254562920268985
1965-12-01,461.7,8.864368825057456,9.667458432304032
1966-01-01,465.2,5.974521475349892,9.61357210179077
1966-02-01,470.2,10.0275209980504,8.993973110802035
1966-03-01,475.0,12.03015589032972,9.623817216708975
1966-04-01,476.9,10.446120485447777,9.105467856325777
1966-05-01,473.1,2.489952779706428,8.11243144424132
1966-06-01,475.5,0.4217179181866592,9.260110294117641
1966-07-01,480.6,3.139679168887044,8.979591836734691
1966-08-01,483.2,8.81678995140267,8.730873087308733
1966-09-01,489.2,12.03241771501762,8.230088495575227
1966-10-01,488.3,6.564323254282756,6.499454743729549
1966-11-01,490.1,5.835437056646864,6.75234153779134
1966-12-01,491.8,2.1429282573637964,6.519384881957979
1967-01-01,494.2,4.921397642018865,6.233877901977647
1967-02-01,493.0,2.387954566198092,4.8490004253509245
1967-03-01,495.8,3.2932618717754103,4.37894736842106
1967-04-01,501.3,5.87169208001288,5.1163765988677
1967-05-01,502.2,7.676060148621655,6.150919467343052
1967-06-01,506.8,9.174279665730944,6.582544689800218
1967-07-01,506.7,4.378919946319115,5.4307116104868935
1967-08-01,509.8,6.192168894118599,5.5049668874172175
1967-09-01,515.6,7.128545847155898,5.39656582174981
1967-10-01,512.2,4.413025304817819,4.89453204996928
1967-11-01,517.4,6.097798618426098,5.57029177718833
1967-12-01,525.1,7.576259234982885,6.771045140300935
1968-01-01,530.9,15.423065596150389,7.4261432618373036
1968-02-01,533.6,13.124737931075758,8.235294117647074
1968-03-01,544.3,15.44769441412912,9.78217022993142
1968-04-01,544.0,10.241394300967666,8.517853580690193
1968-05-01,549.8,12.70823748331984,9.47829549980086
1968-06-01,556.3,9.114609436814035,9.767166535122328
1968-07-01,563.2,14.882793070006397,11.15058219853957
1968-08-01,567.0,13.1132012201856,11.220086308356226
1968-09-01,568.2,8.835024104414057,10.201706749418161
1968-10-01,571.6,6.100711425768002,11.597032409215146
1968-11-01,576.7,7.020646475461145,11.461151913413236
1968-12-01,576.5,5.972292363325171,9.78861169301084
1969-01-01,583.5,8.591182165266575,9.907703899039365
1969-02-01,588.7,8.586625662773773,10.326086956521753
1969-03-01,588.9,8.885229480695433,8.194010655888295
1969-04-01,593.9,7.322272376041528,9.172794117647065
1969-05-01,600.3,8.117807508017648,9.185158239359769
1969-06-01,600.9,8.403323870292144,8.01725687578645
1969-07-01,602.7,6.059961409847281,7.013494318181812
1969-08-01,609.9,6.5518905996883925,7.566137566137554
1969-09-01,613.2,8.442561815598392,7.919746568109809
1969-10-01,618.5,10.905746654845403,8.205038488453464
1969-11-01,620.5,7.135304896402506,7.594936708860756
1969-12-01,622.8,6.410830042012261,8.031222896790968
1970-01-01,628.7,6.761588139159258,7.74635818337619
1970-02-01,634.0,8.990812006549165,7.694921012400191
1970-03-01,632.3,6.242507365710193,7.369672270334515
1970-04-01,636.0,4.726025363244846,7.088735477353092
1970-05-01,642.4,5.405942900125527,7.01316008662336
1970-06-01,646.3,9.15506596654101,7.5553336661674075
1970-07-01,648.5,8.09645686527871,7.59913721586194
1970-08-01,652.9,6.700030934524692,7.0503361206755155
1970-09-01,659.1,8.160484217475794,7.4853228962817875
1970-10-01,658.3,6.183124042264354,6.434923201293441
1970-11-01,656.6,2.2861516176466257,5.817888799355364
1970-12-01,665.6,4.003512413873223,6.87219010918434
1971-01-01,676.1,11.262374295058386,7.53936694766979
1971-02-01,679.4,14.63009611696724,7.160883280757102
1971-03-01,682.0,10.226050238717368,7.860192946386224
1971-04-01,688.8,7.728052813958119,8.301886792452828
1971-05-01,691.1,7.068421939167302,7.580946450809467
1971-06-01,699.8,10.855757508549658,8.277889524988403
1971-07-01,698.9,5.995543997215802,7.771781033153435
1971-08-01,704.9,8.229703927603271,7.964466227599942
1971-09-01,713.0,7.761187070096276,8.17781823698982
1971-10-01,715.8,10.028860260328232,8.734619474403772
1971-11-01,720.9,9.393132797160074,9.79287237282973
1971-12-01,728.4,8.923510323698292,9.435096153846146
1972-01-01,731.5,9.066291307903285,8.194054134003848
1972-02-01,736.2,8.763493901662311,8.360317927583182
1972-03-01,749.2,11.920934143818918,9.853372434017604
1972-04-01,752.5,11.987279688977528,9.247967479674802
1972-05-01,758.0,12.38117539911281,9.68021993922732
1972-06-01,761.6,6.786577268068439,8.831094598456701
1972-07-01,769.9,9.574945029206972,10.158821004435548
1972-08-01,776.3,10.012370335516874,10.129096325719967
1972-09-01,781.1,10.641692272539082,9.551192145862553
1972-10-01,794.9,13.635155196239968,11.050572785694325
1972-11-01,800.5,13.06469105185557,11.041753363850738
1972-12-01,806.1,13.43031376033148,10.667215815485998
1973-01-01,816.5,11.32040260689764,11.619958988380041
1973-02-01,825.8,13.254161525378796,12.17060581363758
1973-03-01,832.8,13.921889990541716,11.158569140416441
1973-04-01,835.7,9.743006120981068,11.056478405315628
1973-05-01,841.6,7.875641934785937,11.02902374670185
1973-06-01,844.3,5.639002346671695,10.858718487394947
1973-07-01,854.1,9.102142409870172,10.93648525782569
1973-08-01,853.3,5.677875854446368,9.918845807033371
1973-09-01,869.2,12.328953669108888,11.278965561387789
1973-10-01,868.2,6.768769744578829,9.22128569631402
1973-11-01,876.9,11.530409756700587,9.544034978138672
1973-12-01,876.6,3.4491662176993065,8.745813174544104
1974-01-01,884.5,7.723938420985532,8.328230251071655
1974-02-01,889.7,5.967839999791513,7.7379510777427996
1974-03-01,901.4,11.80580417548609,8.237271853986549
1974-04-01,910.8,12.434796656794788,8.986478401340193
1974-05-01,922.4,15.532139209061778,9.600760456273761
1974-06-01,928.0,12.33670725078846,9.913537841999286
1974-07-01,937.9,12.443422416585936,9.811497482730358
1974-08-01,954.8,14.80808268001712,11.894995898277273
1974-09-01,955.1,12.202743314275844,9.88265071329959
1974-10-01,959.2,9.398290834599354,10.481455885740608
1974-11-01,956.2,0.5878015039543438,9.04322043562551
1974-12-01,961.8,2.8356531275357755,9.719370294318953
1975-01-01,975.6,7.016436680604499,10.29960429621255
1975-02-01,989.4,14.628515123271658,11.20602450264132
1975-03-01,990.6,12.526342662093604,9.895717772354118
1975-04-01,995.0,8.194493067759634,9.244620114185341
1975-05-01,1018.9,12.4704997411629,10.46183868169992
1975-06-01,1026.8,15.43835925068815,10.646551724137932
1975-07-01,1039.8,19.2633294824234,10.864697728968963
