DATE,PERMIT,3m growth rate,12m growth rate
1964-11-01,1254.0,-15.000291130984078,-7.590272660280029
1964-12-01,1164.0,-28.311446213421625,-18.200983836964156
1965-01-01,1264.0,11.523874755801032,-2.4691358024691357
1965-02-01,1185.0,-20.25871031146353,-17.822468793342583
1965-03-01,1211.0,17.156031281053743,-7.7684691546077715
1965-04-01,1162.0,-28.57730779792757,-8.069620253164555
1965-05-01,1207.0,7.635536287867106,-7.0823710546574326
1965-06-01,1241.0,10.283503258486617,-3.0468750000000044
1965-07-01,1237.0,28.42639336195305,-5.138036809815949
1965-08-01,1249.0,14.662306365529432,-4.364471669218995
1965-09-01,1227.0,-4.436702974461449,-3.0039525691699653
1965-10-01,1279.0,14.288722796271935,3.98373983739837
1965-11-01,1306.0,19.54267072499496,4.146730462519943
1965-12-01,1315.0,31.924288438069446,12.97250859106529
1966-01-01,1325.0,15.181130068254037,4.8259493670886
1966-02-01,1159.0,-37.975819318556816,-2.1940928270042237
1966-03-01,1234.0,-22.454316640163952,1.8992568125516085
1966-04-01,1145.0,-44.23542025384764,-1.462994836488818
1966-05-01,1078.0,-25.15870397709179,-10.687655343827673
1966-06-01,956.0,-63.97774217458419,-22.965350523771157
1966-07-01,932.0,-56.10230641485765,-24.656426839126922
1966-08-01,877.0,-56.19503576752456,-29.783827061649315
1966-09-01,774.0,-57.03327288501869,-36.91931540342298
1966-10-01,739.0,-60.47115687872664,-42.22048475371384
1966-11-01,736.0,-50.39643573081594,-43.64471669218989
1966-12-01,743.0,-15.08363163949774,-43.49809885931559
1967-01-01,995.0,228.6355713066011,-24.905660377358487
1967-02-01,907.0,130.63111089123885,-21.742881794650557
1967-03-01,955.0,172.93437155213277,-22.60940032414911
1967-04-01,1035.0,17.076323549955674,-9.606986899563319
1967-05-01,1076.0,98.07056347930838,-0.18552875695733162
1967-06-01,1169.0,124.51458461584322,22.28033472803348
1967-07-01,1177.0,67.24165329982397,26.287553648068673
1967-08-01,1229.0,70.1995651780271,40.13683010262257
1967-09-01,1279.0,43.2927222043816,65.24547803617571
