DATE,IC4WSA,3m growth rate,12m growth rate
1987-12-12,314750,4.911089939318103,-14.52817379497624
1987-12-19,316250,8.66179540342884,-12.998624484181565
1987-12-26,318750,17.73756992669757,-11.025819958129802
1988-01-02,317750,12.179725206161171,-8.758076094759515
1988-01-09,319750,18.060312109409598,-6.368960468521234
1988-01-16,329250,39.883511948813855,-2.9476787030213725
1988-01-23,334000,54.15197743843792,-1.6200294550810068
1988-01-30,340750,73.26772005229304,-2.9893238434163694
1988-02-06,339000,66.34948127406237,-4.842105263157892
1988-02-13,326500,35.71605482004734,-8.157524613220811
1988-02-20,324500,25.233500180408576,-8.398023994354265
1988-02-27,318750,8.590288157746695,-8.602150537634412
1988-03-05,316000,1.5980506696433583,-7.331378299120239
1988-03-12,314250,-2.50574865488864,-7.641440117560617
1988-03-19,309250,-11.399115096267495,-8.708487084870853
1988-03-26,305500,-14.551858466460777,-8.327081770442613
1988-04-02,306000,-16.122883247597287,-7.692307692307687
1988-04-09,308250,-23.173825824170656,-7.223476297968401
1988-04-16,310000,-25.790260327034897,-7.669396872673118
1988-04-23,312000,-29.71301441116424,-7.211895910780674
1988-04-30,313000,-27.326084871078397,-6.914498141263936
1988-05-07,312000,-16.61544149851345,-5.597579425113464
1988-05-14,312000,-14.540652703935164,-5.022831050228316
1988-05-21,313750,-6.128412125522975,-5.568096313017302
1988-05-28,313750,-2.817826598770179,-5.283018867924527
1988-06-04,314000,-0.3178384456144711,-6.128550074738415
1988-06-11,311750,3.2730528565782846,-5.026656511805028
1988-06-18,309750,5.681848714922899,-3.878975950349106
1988-06-25,308250,2.973775226159425,-4.344453064390996
1988-07-02,307000,-1.612220117615648,-4.584304584304588
1988-07-09,306500,-4.440220254195603,-4.813664596273293
1988-07-16,307500,-5.6456114981113465,-3.831118060985139
1988-07-23,319250,8.229654873589531,0.0
1988-07-30,325750,18.82814608441976,0.3079291762894565
1988-08-06,329000,23.64177060519983,0.5347593582887722
1988-08-13,328250,19.80749866694893,-0.3793626707132014
1988-08-20,318750,6.528505870932655,-2.3736600306278666
1988-08-27,314750,0.9588425264847712,-1.6406249999999956
1988-09-03,312250,0.6430847456109223,-1.5760441292356209
1988-09-10,310500,0.9720463220707076,-0.4009623095429071
1988-09-17,308000,-0.3240175547848167,-0.9646302250803873
1988-09-24,304500,-3.21775633545317,-1.6949152542372836
1988-10-01,301000,-6.986911158772669,-1.6339869281045805
1988-10-08,297750,-12.09236421268466,-3.5627530364372495
1988-10-15,294500,-27.586827843684368,-3.9934800325998387
1988-10-22,290750,-36.53398996405311,-3.9636663914120573
1988-10-29,291250,-38.58419561452199,-2.8356964136780682
1988-11-05,289500,-39.497219581663344,-2.5252525252525304
1988-11-12,287250,-34.0462679257193,-3.7688442211055273
1988-11-19,289250,-28.676850040528347,-4.380165289256199
1988-11-26,290500,-25.08396933945208,-5.2974735126324335
1988-12-03,293750,-19.89399321570887,-5.924739791833467
1988-12-10,294000,-16.979287616966044,-6.592533756949958
1988-12-17,293750,-13.39114178260048,-7.114624505928857
1988-12-24,290500,-13.240195539313326,-8.862745098039216
1988-12-31,292000,-7.503707547584726,-8.10385523210071
1989-01-07,295500,1.3651679706595754,-7.584050039093038
1989-01-14,293000,3.131560176187187,-11.00987091875475
1989-01-21,292000,1.0340284598016505,-12.574850299401197
1989-01-28,289750,0.3458708403041965,-14.966984592809974
1989-02-04,287000,-0.3476745950450333,-15.339233038348087
1989-02-11,296750,10.78206086472684,-9.111791730474728
1989-02-18,302500,17.575536480981736,-6.779661016949157
1989-02-25,303750,14.328273540831882,-4.705882352941182
1989-03-04,313000,28.465948730370737,-0.9493670886076
1989-03-11,313750,30.14378607126167,-0.15910898965791898
1989-03-18,317250,42.24007615995651,2.5869037995149613
1989-03-25,322000,47.87408861872817,5.400981996726673
1989-04-01,321500,40.118012409779766,5.065359477124187
1989-04-08,318750,40.06521503272069,3.406326034063256
1989-04-15,315750,36.72314227597515,1.85483870967742
1989-04-22,312000,34.43879078346963,0.0
1989-04-29,309000,34.37124180668811,-1.2779552715655007
1989-05-06,310500,19.86254854951424,-0.48076923076922906
1989-05-13,316750,20.216748729948787,1.5224358974359031
1989-05-20,321000,24.725422337278545,2.3107569721115606
1989-05-27,324500,15.526456969791091,3.426294820717124
1989-06-03,325750,16.19909873376677,3.742038216560517
1989-06-10,325750,11.155555773717984,4.490777866880524
1989-06-17,329750,9.980510211654469,6.456820016142051
1989-06-24,333000,15.094090396464654,8.029197080291972
1989-07-01,339000,27.937546850444782,10.423452768729646
1989-07-08,341250,36.4323008414424,11.337683523654164
1989-07-15,344250,48.20997009365493,11.951219512195133
1989-07-22,342750,51.38259169104708,7.361002349256074
1989-07-29,339750,43.34793581637473,4.29777436684573
1989-08-05,339000,31.19953584079329,3.039513677811545
1989-08-12,337000,21.478514879625155,2.6656511805026595
1989-08-19,335750,14.605452653806484,5.333333333333323
1989-08-26,334500,11.1851511683418,6.27482128673551
1989-09-02,332250,8.223670898413404,6.4051240992794245
1989-09-09,331000,1.5249439109338292,6.602254428341392
1989-09-16,332750,-0.2999622935119239,8.03571428571428
1989-09-23,333250,-6.61398583937054,9.44170771756978
1989-09-30,337750,-4.039878190107271,12.209302325581394
1989-10-07,355500,13.726748998201677,19.395465994962223
1989-10-14,358250,19.353440464516105,21.64685908319186
1989-10-21,361500,28.17264449693695,24.33361994840928
1989-10-28,363250,31.83286766299811,24.721030042918457
1989-11-04,344750,9.52102404877795,19.084628670120907
1989-11-11,342500,8.287472708041111,19.234116623150577
1989-11-18,339750,6.427380554407636,17.45894554883318
1989-11-25,336750,5.528668651792246,15.920826161790025
1989-12-02,339500,10.674390609261163,15.574468085106385
1989-12-09,340000,9.004245098441555,15.646258503401356
1989-12-16,344750,14.53453765817738,17.361702127659573
1989-12-23,354500,21.362224242786,22.030981067125644
1989-12-30,358000,2.84275123510771,22.602739726027398
1990-01-06,362250,4.541512775138257,22.588832487309652
1990-01-13,365750,4.786209993105306,24.829351535836185
1990-01-20,364250,1.105725501760202,24.743150684931514
1990-01-27,361000,20.229684713968688,24.590163934426236
1990-02-03,364250,27.925151052531326,26.916376306620204
1990-02-10,363750,31.39358018348839,22.57792754844146
1990-02-17,357000,26.31137036469058,18.016528925619845
1990-02-24,358250,23.98972072951151,17.942386831275712
1990-03-03,354000,17.51610265681689,13.09904153354633
1990-03-10,349500,5.626191489735222,11.39442231075698
1990-03-17,349750,-5.252898138432927,10.244286840031513
1990-03-24,345000,-13.752945163028697,7.14285714285714
1990-03-31,343750,-18.91561057288297,6.920684292379464
1990-04-07,348250,-17.808451783368184,9.254901960784313
1990-04-14,350250,-14.51019350492917,10.926365795724458
1990-04-21,357500,-3.822080798772598,14.583333333333325
1990-04-28,361750,-2.717232391778301,17.071197411003247
1990-05-05,358500,-5.649407443397159,15.458937198067634
1990-05-12,358000,1.1251647422326316,13.022888713496439
1990-05-19,356250,-2.214447078845838,10.981308411214963
1990-05-26,355250,1.4199280927343905,9.476117103235747
1990-06-02,358750,11.014298417437129,10.13046815042211
1990-06-09,359750,11.93665320213928,10.437452033768224
1990-06-16,361250,20.213998521939548,9.552691432903714
1990-06-23,362000,22.98820265126109,8.708708708708702
1990-06-30,361000,15.468708211564364,6.4896755162241915
1990-07-07,361750,13.794581595913202,6.007326007326008
1990-07-14,363750,7.178536716598249,5.664488017429203
1990-07-21,365750,4.496845416014095,6.7104303428154655
1990-07-28,367000,9.826619731452643,8.020603384841785
1990-08-04,368750,12.56309073689299,8.775811209439532
1990-08-11,372250,19.21182418721785,10.45994065281899
1990-08-18,378000,28.183124359118583,12.583767684288905
1990-08-25,384250,31.60968986421111,14.8729446935725
1990-09-01,390000,38.1195700180762,17.381489841986465
1990-09-08,392250,39.00178777436936,18.504531722054374
1990-09-15,392750,38.5576448344728,18.031555221637863
1990-09-22,391500,38.324228922691695,17.479369842460613
1990-09-29,394500,41.43401526219592,16.802368615840123
1990-10-06,398000,43.32444882880404,11.95499296765119
1990-10-13,404750,49.971967997918654,12.979762735519884
1990-10-20,416250,65.48274986278845,15.145228215767625
1990-10-27,425250,76.86796265136083,17.06813489332415
1990-11-03,431750,80.96332163650979,25.235678027556197
1990-11-10,438250,80.68433419094376,27.95620437956203
1990-11-17,441250,73.89350807647719,29.874908020603375
1990-11-24,446750,72.1867847869965,32.66518188567187
1990-12-01,452000,76.32014333056836,33.136966126656844
1990-12-08,452250,75.81241003618867,33.014705882352935
1990-12-15,452250,78.0685558497966,31.18201595358956
1990-12-22,455250,77.34207583419807,28.420310296191808
1990-12-29,456000,72.31658628842045,27.37430167597765
1991-01-05,447500,49.42550384796858,23.533471359558323
1991-01-12,445000,30.624023811066927,21.667805878332192
1991-01-19,437750,12.286444389357689,20.178448867536037
1991-01-26,439750,7.620252723302712,21.81440443213296
1991-02-02,456750,17.98492615012548,25.39464653397392
1991-02-09,467500,26.004944458167856,28.52233676975946
1991-02-16,474750,27.52685483790169,32.98319327731092
1991-02-23,484000,31.47031616169493,35.10118632240056
1991-03-02,485250,32.54027706493687,37.07627118644068
1991-03-09,490000,37.806600051240814,40.2002861230329
1991-03-16,496000,40.9051569712896,41.81558255897069
1991-03-23,498500,42.82402892578465,44.492753623188406
1991-03-30,501250,57.41473547479861,45.81818181818183
1991-04-06,489500,46.41000000000004,40.55994256999283
1991-04-13,484250,49.75243697302594,38.25838686652392
1991-04-20,476500,37.8568108438853,33.28671328671329
1991-04-27,467250,9.517372572037775,29.16378714581893
1991-05-04,467000,-0.4271216536853917,30.264993026499297
1991-05-11,459250,-12.433747034411912,28.28212290502794
1991-05-18,451750,-24.105343732830363,26.807017543859658
1991-05-25,447000,-27.994127639988587,25.826882477128787
1991-06-01,442250,-33.64295372359097,23.275261324041807
1991-06-08,441000,-37.50753553735079,22.585128561501033
1991-06-15,436250,-41.34823183141163,20.761245674740493
1991-06-22,431250,-45.2103041199856,19.129834254143653
1991-06-29,427750,-41.68916126520323,18.49030470914128
1991-07-06,423000,-41.778558763102055,16.931582584657924
1991-07-13,420750,-39.20821735975133,15.670103092783517
1991-07-20,417000,-36.56236560088454,14.012303485987697
1991-07-27,418250,-35.66070818845415,13.964577656675758
1991-08-03,422250,-28.536880005189868,14.50847457627118
1991-08-10,426500,-20.55190337332783,14.573539288112825
1991-08-17,432750,-12.15476405310174,14.484126984126977
1991-08-24,433250,-7.895061009669158,12.752114508783352
1991-08-31,430000,-9.610191885037578,10.256410256410264
1991-09-07,426750,-8.430180255358167,8.795411089866167
1991-09-14,423000,-7.435376891534828,7.702100572883519
1991-09-21,421500,-5.717683832634856,7.662835249042144
1991-09-28,424500,1.4260024608570676,7.604562737642584
1991-10-05,424500,3.613007473757146,6.658291457286425
1991-10-12,426250,9.172523263537348,5.3119209388511335
1991-10-19,426250,7.873251523060287,2.4024024024023927
1991-10-26,422750,0.4744950155213034,-0.5878894767783693
1991-11-02,428500,1.88896790296309,-0.7527504342790925
1991-11-09,435500,2.5662155049094526,-0.6274957216200749
1991-11-16,440500,6.8634929450825055,-0.16997167138810276
1991-11-23,445750,15.475960974706917,-0.22383883603804833
1991-11-30,445000,18.23496435489949,-1.5486725663716783
1991-12-07,450500,28.652346503329905,-0.3869541182974001
1991-12-14,459500,41.23806111906625,1.603095632946383
1991-12-21,457500,34.91294274217691,0.49423393739702615
1991-12-28,456750,34.03044076166919,0.164473684210531
1992-01-04,446000,19.862095728159133,-0.3351955307262622
1992-01-11,437250,10.729083323497823,-1.741573033707866
1992-01-18,439000,16.28497822584498,0.2855511136493405
1992-01-25,439000,10.16782513186203,-0.17055144968731728
1992-02-01,441000,5.14817045392153,-3.4482758620689613
1992-02-08,442250,1.5985980819047674,-5.4010695187165725
1992-02-15,443000,-2.4450080313347837,-6.687730384412848
1992-02-22,441750,-2.8895003176468537,-8.72933884297521
1992-02-29,442750,-6.70570263958945,-8.75837197320969
1992-03-07,436750,-18.38131530515924,-10.867346938775512
1992-03-14,434500,-18.64303676982125,-12.3991935483871
1992-03-21,435500,-17.350845847439945,-12.637913741223672
1992-03-28,429500,-13.997071877918088,-14.314214463840402
1992-04-04,427250,-8.8390141905607,-12.717058222676203
1992-04-11,421250,-15.21840659331881,-13.009808982963344
1992-04-18,417250,-18.393021115754586,-12.43441762854145
1992-04-25,418250,-19.0923772749374,-10.486891385767795
1992-05-02,423000,-16.306813528887197,-9.421841541755892
1992-05-09,424000,-16.083275950692755,-7.675557974959169
1992-05-16,421500,-17.11344621662213,-6.696181516325406
1992-05-23,419000,-19.79123814039512,-6.2639821029082725
1992-05-30,414000,-19.26353877215783,-6.38778971170153
1992-06-06,413750,-17.777078469097795,-6.17913832199547
1992-06-13,415250,-17.34180314971836,-4.813753581661895
1992-06-20,416500,-11.568426981603142,-3.420289855072467
1992-06-27,418750,-7.72352528180048,-2.104032729398009
1992-07-04,416500,-4.434669199953523,-1.5366430260047248
1992-07-11,413500,-3.546792567162471,-1.7231134878193721
1992-07-18,406750,-10.5528622681344,-2.4580335731414826
1992-07-25,442750,20.02530270796228,5.857740585774063
1992-08-01,446750,23.25223926277577,5.802249851983432
1992-08-08,446250,25.63845889983898,4.630715123094964
1992-08-15,448500,31.278527770416,3.6395147313691423
1992-08-22,407000,-6.593677799462572,-6.0588574725908835
1992-08-29,403250,-9.771138583723737,-6.220930232558142
1992-09-05,405750,-8.84184020867429,-4.920913884007028
1992-09-12,409500,-6.555100471007114,-3.1914893617021267
1992-09-19,416750,-1.896804499056104,-1.1269276393831573
1992-09-26,417000,0.4810574606834761,-1.7667844522968212
1992-10-03,412500,-0.963848392257205,-2.8268551236749095
1992-10-10,402000,-4.589984610000131,-5.689149560117301
1992-10-17,391500,-38.86459605137842,-8.152492668621703
1992-10-24,381000,-47.10170697756419,-9.875813128326438
1992-10-31,372750,-51.31920163791142,-13.010501750291715
1992-11-07,372750,-52.28874735540367,-14.408725602755457
1992-11-14,370750,-31.143173658130756,-15.834279228149828
1992-11-21,368250,-30.453781958822425,-17.386427369601797
1992-11-28,362250,-36.46698543417218,-18.595505617977526
1992-12-05,356250,-42.7198867862748,-20.921198668146502
1992-12-12,351750,-49.250240274262026,-23.449401523394997
1992-12-19,346000,-52.60198268523375,-24.371584699453553
1992-12-26,339000,-54.38549343241584,-25.779967159277504
1993-01-02,336750,-50.75907470485568,-24.49551569506726
1993-01-09,335500,-46.06843381972471,-23.27044025157232
1993-01-16,340000,-36.58152923995088,-22.55125284738041
1993-01-23,347000,-24.898728364037904,-20.956719817767656
1993-01-30,346750,-25.114924759699875,-21.371882086167805
1993-02-06,338000,-30.921617104529552,-23.572639909553416
1993-02-13,330250,-35.31549141932786,-25.45146726862303
1993-02-20,332750,-28.806772800860003,-24.674589700056593
1993-02-27,338250,-18.72972505539397,-23.60248447204969
1993-03-06,347000,-5.293131954921149,-20.549513451631363
1993-03-13,353250,8.648638114825768,-18.699654775604145
1993-03-20,350000,13.624866138748647,-19.632606199770375
1993-03-27,351000,18.03153313097916,-18.27706635622818
1993-04-03,353750,23.5992103403343,-17.20304271503803
1993-04-10,355500,19.52059654205607,-15.608308605341248
1993-04-17,358750,14.248298227124325,-14.020371479928095
1993-04-24,354750,9.552864477172296,-15.182307232516434
1993-05-01,349250,13.993177100101306,-17.43498817966903
1993-05-08,345750,20.13718456840568,-18.455188679245282
1993-05-15,344250,14.55750309004471,-18.327402135231317
1993-05-22,342250,4.814799074332954,-18.317422434367536
1993-05-29,343750,-3.694092457120701,-16.968599033816425
1993-06-05,344750,-9.283054813589754,-16.676737160120847
1993-06-12,344250,-6.411256126587894,-17.09813365442504
1993-06-19,345000,-6.664273032740342,-17.166866746698684
1993-06-26,342750,-11.869941233448634,-18.149253731343286
1993-07-03,340500,-15.83916324482163,-18.24729891956782
1993-07-10,333250,-25.54172108700976,-19.407496977025396
1993-07-17,330750,-24.43689508706789,-18.68469575906576
1993-07-24,349500,0.2866354307543339,-21.061547148503667
1993-07-31,355000,11.138532279126135,-20.537213206491323
1993-08-07,363000,23.63194577763885,-18.65546218487395
1993-08-14,364000,27.94747138176652,-18.840579710144922
1993-08-21,345750,2.347662366731851,-15.049140049140053
1993-08-28,341000,-4.280501055716557,-15.437073775573463
1993-09-04,338000,-7.066775652603463,-16.697473813924834
1993-09-11,336500,-9.496808597351214,-17.82661782661783
1993-09-18,337500,-5.987575086229546,-19.016196760647873
1993-09-25,339000,-1.7505047676819483,-18.705035971223015
1993-10-02,338750,6.766887735976024,-17.878787878787882
1993-10-09,344250,17.353591216765363,-14.365671641791044
1993-10-16,347500,-2.269411178760849,-11.238825031928478
1993-10-23,350250,-5.245648507053701,-8.07086614173228
1993-10-30,354000,-9.554586637350482,-5.030181086519114
1993-11-06,352750,-11.801224616739535,-5.365526492287054
1993-11-13,348250,2.9237841327804714,-6.068779501011468
1993-11-20,343750,3.2650385217282585,-6.653088934147999
1993-11-27,341000,3.597843419029423,-5.866114561766733
1993-12-04,337750,1.494184067260096,-5.192982456140349
1993-12-11,336000,-1.7659610035055784,-4.477611940298509
1993-12-18,334750,-4.921231063204157,-3.251445086705207
1993-12-25,323000,-17.340480995529628,-4.71976401179941
1994-01-01,324000,-21.53350654326457,-3.786191536748329
1994-01-08,326250,-22.30682928567026,-2.7570789865871803
1994-01-15,332250,-19.025666386231087,-2.2794117647058854
1994-01-22,347500,-7.144809013098663,0.14409221902016434
1994-01-29,363750,13.06909556257292,4.902667627974044
1994-02-05,368250,25.02778051370649,8.94970414201184
1994-02-12,368000,31.34708755740025,11.430734292202871
1994-02-19,368250,36.00457137532178,10.668670172802397
1994-02-26,348500,13.35213354769249,3.0303030303030276
1994-03-05,345250,11.47504066378433,-0.5043227665706085
1994-03-12,342000,8.948707268281652,-3.1847133757961776
1994-03-19,337000,18.4975890154367,-3.7142857142857144
1994-03-26,335750,15.314533000048968,-4.344729344729348
1994-04-02,334250,10.1751327213623,-5.512367491166081
1994-04-09,336250,4.903315299044952,-5.414908579465538
1994-04-16,341750,-6.456232498933745,-4.738675958188154
1994-04-23,344000,-20.01256646372205,-3.0303030303030276
1994-04-30,344500,-23.407563900620342,-1.3600572655690812
1994-05-07,350000,-18.175963004298644,1.2292118582791112
1994-05-14,351500,-16.99002264902082,2.1060275962236696
1994-05-21,358000,11.35788576165726,4.601899196493786
1994-05-28,359000,16.90768085184411,4.436363636363638
1994-06-04,352500,12.857924998361112,2.248005801305286
1994-06-11,347000,12.408278217118296,0.7988380537400142
1994-06-18,341750,7.342080273893625,-0.9420289855072483
1994-06-25,340000,7.06068171051828,-0.8023340627279385
1994-07-02,337250,1.1949083332781996,-0.9544787077826689
1994-07-09,338000,-4.317457241354883,1.4253563390847601
1994-07-16,343750,-0.2903809336575635,3.9304610733182255
1994-07-23,344750,0.2905918899356097,-1.3590844062947083
1994-07-30,344250,-6.411256126587894,-3.028169014084503
1994-08-06,343500,-8.797729953174393,-5.371900826446286
1994-08-13,337500,-21.01165723552493,-7.280219780219777
1994-08-20,334000,-25.07822239957961,-3.3984092552422296
1994-08-27,336250,-17.203364985574442,-1.3929618768328433
1994-09-03,336500,-11.565367565780626,-0.4437869822485174
1994-09-10,335500,-7.117048985627806,-0.2971768202080227
1994-09-17,334250,-6.595027789576102,-0.9629629629629655
1994-09-24,330250,-8.047514723788096,-2.581120943952797
1994-10-01,328000,-11.31941002378898,-3.1734317343173446
1994-10-08,330500,-14.549417428084311,-3.9941902687000708
1994-10-15,332750,-13.212903880665705,-4.244604316546763
1994-10-22,334000,-11.388503417572435,-4.639543183440398
1994-10-29,334250,-10.344136409979775,-5.5790960451977405
1994-11-05,331000,-7.483995955870948,-6.1658398299078705
1994-11-12,329500,-5.281282621751259,-5.384063173007892
1994-11-19,328500,-8.905464947246323,-4.436363636363638
1994-11-26,328000,-9.727576770836798,-3.8123167155425186
1994-12-03,327000,-9.755464768319012,-3.1828275351591384
1994-12-10,327000,-8.397917544785848,-2.67857142857143
1994-12-17,328000,-2.6974841083289736,-2.0164301717699784
1994-12-24,324250,-4.4953397010701,0.38699690402477227
1994-12-31,323000,-8.772823401250317,-0.30864197530864335
1995-01-07,325250,-8.715516133772084,-0.30651340996168397
1995-01-14,329500,-5.281282621751259,-0.8276899924755443
1995-01-21,332250,-2.3720219748834537,-4.388489208633095
1995-01-28,333500,3.055548213587689,-8.316151202749145
1995-02-04,330000,0.6083632652833959,-10.386965376782076
1995-02-11,330250,2.1479862996687027,-10.258152173913048
1995-02-18,334750,8.489315202680103,-9.097080787508482
1995-02-25,337750,13.81261976182506,-3.0846484935437624
1995-03-04,341500,18.952019989592017,-1.086169442433016
1995-03-11,341250,17.16429006635465,-0.21929824561403022
1995-03-18,341250,22.67913387643084,1.261127596439171
1995-03-25,340250,23.1352640947428,1.3402829486224954
1995-04-01,339250,18.36143024076322,1.4958863126402377
1995-04-08,339250,12.37190661571339,0.8921933085501932
1995-04-15,342250,12.593642398768967,0.1463057790782818
1995-04-22,346500,16.527814908196305,0.7267441860465018
1995-04-29,354000,32.42112970425519,2.7576197387518153
1995-05-06,358250,38.47567510774827,2.3571428571428577
1995-05-13,361000,35.25286236768148,2.7027027027026973
1995-05-20,368000,40.93207423697935,2.7932960893854775
1995-05-27,370250,38.17117050765935,3.1337047353760417
1995-06-03,369750,37.829471374544376,4.893617021276597
1995-06-10,370000,38.20261355406238,6.628242074927959
1995-06-17,370250,40.2128229773532,8.339429407461596
1995-06-24,366250,35.84107448374088,7.720588235294112
1995-07-01,364500,33.26334350717766,8.080059303187536
1995-07-08,365750,30.425800812784964,8.210059171597628
1995-07-15,368500,27.9195765164403,7.200000000000006
1995-07-22,376500,27.951939712007047,9.209572153734591
1995-07-29,375500,20.696581325712103,9.077705156136528
1995-08-05,370250,10.650010926814325,7.787481804949059
1995-08-12,361250,-7.137547681073131,7.037037037037042
1995-08-19,354250,-16.197076988968227,6.062874251497008
1995-08-26,356250,-13.823914743739508,5.947955390334569
1995-09-02,357250,-13.08753778522014,6.166419019316494
1995-09-09,361750,-8.871569524415978,7.824143070044709
1995-09-16,365250,-1.0876853370335282,9.274495138369488
1995-09-23,363750,-0.8205084871119483,10.143830431491295
1995-09-30,363750,-2.1694108796009197,10.89939024390243
1995-10-07,364500,-4.271740709093486,10.287443267776087
1995-10-14,362750,-13.827287770887176,9.015777610818931
1995-10-21,366000,-9.742234775820592,9.580838323353301
1995-10-28,371500,1.3572931174884006,11.144353029169785
1995-11-04,373000,13.659019230706091,12.688821752265866
1995-11-11,373250,23.242309989526294,13.27769347496206
1995-11-18,376500,24.74996431961076,14.61187214611872
1995-11-25,377000,24.01563774992592,14.939024390243905
1995-12-02,375250,15.78402543319728,14.755351681957185
1995-12-09,369250,4.453048011227434,12.920489296636095
1995-12-16,367750,4.471713439272018,12.118902439024382
1995-12-23,366500,3.058521558430627,13.030069390902078
1995-12-30,363000,-1.6359573303023844,12.38390092879258
1996-01-06,366750,4.484244220015521,12.759415833973865
1996-01-13,356750,-9.732464472731694,8.270106221547803
1996-01-20,367000,-4.757895176889059,10.458991723100075
1996-01-27,374000,1.0767063164747626,12.143928035982011
1996-02-03,377250,4.356073073269262,14.318181818181808
1996-02-10,390750,16.020845115581885,18.319454958364865
1996-02-17,382750,6.241794262044098,14.339058999253185
1996-02-24,377250,2.1490166334474647,11.69504071058476
1996-03-02,375750,7.229416095896002,10.029282576866771
1996-03-09,369250,1.641552588867401,8.205128205128197
1996-03-16,369500,3.314637211948978,8.27838827838827
1996-03-23,384750,26.20832817461209,13.078618662747976
1996-03-30,391000,29.18929835357216,15.254237288135597
1996-04-06,393000,47.26999577324536,15.843773028739871
1996-04-13,386250,22.69015432136288,12.856099342585825
1996-04-20,371750,-2.3847884137667585,7.287157287157298
1996-04-27,359250,-17.76245947164943,1.4830508474576343
1996-05-04,351500,-34.52049756218442,-1.8841591067690122
1996-05-11,350250,-29.87840624878533,-2.9778393351800547
1996-05-18,344500,-30.459163384860236,-6.385869565217394
1996-05-25,344500,-29.34206385380181,-6.954760297096552
1996-06-01,345000,-23.79308790646839,-6.693711967545635
1996-06-08,344750,-24.21917508942122,-6.824324324324326
1996-06-15,344000,-36.09729293275916,-7.0898041863605705
1996-06-22,343500,-40.43379442526332,-6.211604095563139
1996-06-29,342750,-42.1451659306536,-5.967078189300413
1996-07-06,340500,-39.6059025698786,-6.903622693096379
1996-07-13,341750,-28.57829983545101,-7.259158751696059
1996-07-20,339500,-20.24241282370438,-9.827357237715805
1996-07-27,337000,-15.507475550642358,-10.252996005326231
1996-08-03,333000,-18.29204177299425,-10.060769750168808
1996-08-10,329000,-16.81851165360233,-8.927335640138413
1996-08-17,330000,-15.802566312303655,-6.845448129851794
1996-08-24,332500,-13.723956992597351,-6.666666666666665
1996-08-31,333250,-12.69009152641365,-6.71798460461861
1996-09-07,333750,-11.39640828332128,-7.740152038700765
1996-09-14,334250,-10.344136409979775,-8.48733744010951
1996-09-21,338000,-5.429225173178976,-7.079037800687282
1996-09-28,342750,2.669486249706532,-5.7731958762886615
1996-10-05,343250,1.7672621144824152,-5.829903978052132
1996-10-12,342250,3.27963936018596,-5.651274982770504
1996-10-19,338000,1.1922372110711787,-7.650273224043714
1996-10-26,339000,7.404346943301543,-8.748317631224767
1996-11-02,338750,12.391540447235784,-9.18230563002681
1996-11-09,337000,8.758658974754653,-9.711989283322175
1996-11-16,338750,7.733462225707055,-10.026560424966801
1996-11-23,337500,5.1996939420375865,-10.477453580901852
1996-11-30,337000,3.9523965154236063,-10.193204530313126
1996-12-07,344000,12.18843933538396,-6.838185511171291
1996-12-14,346500,10.445024197072762,-5.778382053025155
1996-12-21,347250,5.355973356946864,-5.252387448840379
1996-12-28,353500,12.490407207511446,-2.617079889807161
1997-01-04,351500,11.257037148889529,-4.158145875937292
1997-01-11,344500,7.917059648646729,-3.4337771548703544
1997-01-18,343250,5.109843830132244,-6.47138964577657
1997-01-25,339000,0.2955299057787464,-9.35828877005348
1997-02-01,335500,-1.768563617510721,-11.066931742876074
1997-02-08,333250,-6.3380022397110825,-14.715291106845807
1997-02-15,325250,-13.747019286776885,-15.022860875244938
1997-02-22,320750,-17.937062893043475,-14.976805831676609
1997-03-01,317750,-27.20384071238001,-15.435795076513637
1997-03-08,318250,-28.835943876788583,-13.811780636425187
1997-03-15,319750,-28.1092201121796,-13.464140730717189
1997-03-22,318000,-34.51364660876908,-17.348927875243668
1997-03-29,319000,-32.163815170836,-18.41432225063938
1997-04-05,321000,-24.618769120912557,-18.3206106870229
1997-04-12,323750,-20.859839860563863,-16.18122977346278
1997-04-19,324000,-16.558664203096164,-12.844653665097516
1997-04-26,327000,-9.755464768319012,-8.977035490605424
1997-05-03,331250,-2.379075681088872,-5.761024182076813
1997-05-10,328250,3.7408299467651895,-6.281227694503921
1997-05-17,329750,11.704985541362078,-4.281567489114657
1997-05-24,324500,8.771863156937254,-5.805515239477499
1997-05-31,319250,1.262809937849818,-7.463768115942027
1997-06-07,322000,2.84454808975676,-6.598984771573601
1997-06-14,325250,9.436133614779685,-5.450581395348841
1997-06-21,325250,8.070332759292143,-5.312954876273657
1997-06-28,325500,5.726496728121688,-5.0328227571115995
1997-07-05,329750,7.62176458013144,-3.1571218795888423
1997-07-12,328000,5.030476072730394,-4.023408924652527
1997-07-19,324250,-3.321717084392839,-4.49189985272459
1997-07-26,320250,-12.635900282710775,-4.970326409495551
1997-08-02,313750,-16.5327703919531,-5.7807807807807805
1997-08-09,314000,-17.779639730765652,-4.559270516717328
1997-08-16,324500,0.0,-1.6666666666666718
1997-08-23,329750,13.81921687012726,-0.8270676691729317
1997-08-30,332750,14.037784095106764,-0.15003750937734317
1997-09-06,328750,4.374359892477342,-1.4981273408239737
1997-09-13,321500,-4.5326894361854775,-3.814510097232615
1997-09-20,319000,-7.751617348583828,-5.621301775147924
