DATE,RETAIL,3m growth rate,12m growth rate
1990-06-01,153312,-0.2162590931863106,4.714158868929719
1990-07-01,153836,4.1666965156559765,4.549346889399364
1990-08-01,154595,7.098802296704609,3.446776049891609
1990-09-01,155106,4.763450868092822,3.890206164851495
1990-10-01,155673,4.862755004717578,5.435224317295195
1990-11-01,155240,1.6793501341337391,4.2305910473415365
1990-12-01,153953,-2.940459140862439,3.0999705338726535
1991-01-01,150514,-12.611474673706658,-2.2649056505759657
1991-02-01,152977,-5.704705120184938,0.10928604148943144
1991-03-01,153844,-0.2829026917936073,0.2927083672870756
1991-04-01,155407,13.65138097778198,2.057475340504622
1991-05-01,155462,6.657756184780816,2.2998414129383304
1991-06-01,155798,5.178085260948162,1.6215299519933168
1991-07-01,156310,2.34455570348433,1.6082061416053506
1991-08-01,155442,-0.0514495911977275,0.5478831786280391
1991-09-01,155590,-0.5329563441082708,0.31204466622825056
1991-10-01,154584,-4.344243406704518,-0.6995432734000162
1991-11-01,155394,-0.1234615385892645,0.09920123679463266
1991-12-01,155264,-0.8354697679785472,0.8515585925574776
1992-01-01,158221,9.74843518787134,5.120453911264078
1992-02-01,159829,11.91423871775763,4.479104702014025
1992-03-01,159208,10.55451017542759,3.4866488130833817
1992-04-01,159182,2.451737415234856,2.429105510047802
1992-05-01,160059,0.5768588793337415,2.9569927056129375
1992-06-01,160757,3.948930387168748,3.182967688930538
1992-07-01,161241,5.275206953368627,3.1546286226089126
1992-08-01,162354,5.859923357451757,4.4466746439186355
1992-09-01,164194,8.830233361590011,5.5299183752169245
1992-10-01,165960,12.230726148366422,7.359105728924087
1992-11-01,166362,10.246436100928255,7.058187574809849
1992-12-01,167878,9.2813407066898,8.124227122835936
1993-01-01,168961,7.431633775088597,6.787973783505352
1993-02-01,168153,4.376312219703449,5.208066120666466
1993-03-01,167306,-1.35594473647207,5.086427817697614
1993-04-01,170097,2.7166226271039706,6.85693106004448
1993-05-01,172254,10.118118670133905,7.619065469608088
1993-06-01,172320,12.537348740198894,7.192843857499209
1993-07-01,173893,9.229962316644658,7.84663950235982
1993-08-01,174556,5.45370985777196,7.51567562240536
1993-09-01,175414,7.377741243807456,6.833380026066727
1993-10-01,177346,8.182544012074011,6.860689322728364
1993-11-01,179266,11.237850150089002,7.756579026460364
1993-12-01,180561,12.263556733779255,7.554891051835266
1994-01-01,179353,4.6041685200958415,6.150531779523094
1994-02-01,181982,6.199390021565554,8.224057852075184
1994-03-01,184450,8.897731521552664,10.247092154495352
1994-04-01,185259,13.836800291851524,8.913737455687043
1994-05-01,184150,4.851140339810423,6.9060805554588045
1994-06-01,186135,3.704484309013423,8.017061281337057
1994-07-01,186310,2.288639314747209,7.140597953914196
1994-08-01,189394,11.886573271272429,8.500423932720725
1994-09-01,190183,8.986975522948537,8.419510415360243
1994-10-01,192887,14.886016353831089,8.763095869092052
1994-11-01,192970,7.769116284961819,7.64450592973569
1994-12-01,193055,6.178709110741365,6.919545195252574
1995-01-01,194592,3.582906485793824,8.496651854164682
1995-02-01,191149,-3.721584565054292,5.037311382444409
1995-03-01,192642,-0.8529726781963731,4.441312008674436
1995-04-01,193458,-2.3107337313231,4.425695917607242
1995-05-01,195701,9.87124810158586,6.272603855552528
1995-06-01,197309,10.048383676363937,6.003169742391279
1995-07-01,197515,8.655961136727331,6.014169931834035
1995-08-01,198580,6.01561720748609,4.850206447933947
1995-09-01,199155,3.795201241107393,4.717561506548962
1995-10-01,198591,2.1969461436691877,2.957171815622628
1995-11-01,200320,3.551220175322256,3.808882209669906
1995-12-01,202331,6.533171136342775,4.8048483592758595
1996-01-01,201391,5.760131651735012,3.493977141917437
1996-02-01,203647,6.810714620851854,6.538354895918896
1996-03-01,205534,6.484154141914211,6.692206268622636
1996-04-01,206506,10.55298278710195,6.7446164025266375
1996-05-01,207519,7.824982652211165,6.038804094000549
1996-06-01,207920,4.724999895024151,5.377859094111259
1996-07-01,208293,3.506590252286035,5.456800749310187
1996-08-01,207754,0.4537405861880339,4.619800584147438
1996-09-01,210545,5.146461814246828,5.719163465642341
1996-10-01,212290,7.899503898312643,6.898097094027422
1996-11-01,212197,8.83269448253543,5.9290135782747555
1996-12-01,212907,4.563480992282609,5.22707840123362
1997-01-01,214362,3.961623573385431,6.44070489743831
1997-02-01,216017,7.397646159460769,6.074236301050351
1997-03-01,216289,6.506955076232934,5.23271088968249
1997-04-01,215573,2.27894999521876,4.390671457487927
1997-05-01,212634,-6.11869568869774,2.4648345452705556
1997-06-01,216262,-0.0499238420541336,4.012120046171597
1997-07-01,218834,6.18953834632936,5.060659743726381
1997-08-01,220112,14.827006607442094,5.94838125860393
1997-09-01,220354,7.786133645707083,4.658861526039559
1997-10-01,219836,1.844143026575984,3.554571576616894
1997-11-01,220905,1.4488909776553482,4.103733794539988
1997-12-01,221753,2.563837452221218,4.154865739501279
1998-01-01,222108,4.198520542341155,3.613513589162265
1998-02-01,222574,3.056535802613869,3.0354092501978958
1998-03-01,223975,4.06870859150037,3.5535787765443416
1998-04-01,226183,7.543219673843793,4.921766640534764
1998-05-01,227791,9.710582605338146,7.12821091641036
1998-06-01,230046,11.29113302384286,6.373750358361607
1998-07-01,228231,3.6713352727886672,4.2941224855369775
1998-08-01,228078,0.5049239947956696,3.6190666569746233
1998-09-01,230610,0.9842857801443784,4.654328943427388
1998-10-01,233751,10.03108041626386,6.329718517440264
1998-11-01,235251,13.185900050152322,6.494194336932169
1998-12-01,237116,11.77145312590171,6.927978426447434
1999-01-01,239154,9.571267753648115,7.674644767410443
1999-02-01,241580,11.203381850947958,8.539182474143425
1999-03-01,242316,9.064879775341584,8.18886036387989
1999-04-01,244556,9.34594772592112,8.123068488790054
1999-05-01,247325,9.857108325354512,8.575404647242424
1999-06-01,247995,9.70927217591977,7.802352572963667
1999-07-01,250003,9.211303621568302,9.53945783000556
1999-08-01,253458,10.294014205343547,11.12777207797333
1999-09-01,253910,9.887305082251729,10.103638177008811
1999-10-01,254867,8.012382863376866,9.033544241521962
1999-11-01,258115,7.554592819479744,9.718981003268844
1999-12-01,262516,14.26254446513784,10.712056546163051
2000-01-01,263234,13.792464889958575,10.068825944788706
2000-02-01,266799,14.15207623242516,10.439191986091556
2000-03-01,269748,11.483301251163637,11.32075471698113
2000-04-01,267221,6.197527796483482,9.267815960352642
2000-05-01,267417,0.9297644664490567,8.123723845143038
2000-06-01,268436,-1.931371566930884,8.242504889211478
2000-07-01,270645,5.224699255858556,8.256700919588965
2000-08-01,270549,4.7677658027105,6.743129039130746
2000-09-01,272714,6.528717523786476,7.405773699342277
2000-10-01,272490,2.7548294895887397,6.914586823715907
2000-11-01,270931,0.5659748225298467,4.965228677140043
2000-12-01,271347,-1.990005668056083,3.3639854332688346
2001-01-01,274912,3.603043528464478,4.436357005554004
2001-02-01,274329,5.111947239370984,2.822349409105729
2001-03-01,273337,2.9659418666406534,1.3305010602488343
2001-04-01,275549,0.9300684087293564,3.1165215308676997
