DATE,INDPRO,3m growth rate,12m growth rate
1987-12-01,60.3336,9.99470089628649,7.332242225859242
1988-01-01,60.3186,4.151657764933647,7.7094776540502785
1988-02-01,60.6209,4.188748697771416,6.832640746654262
1988-03-01,60.7591,2.8509648346712213,6.926007725676864
1988-04-01,61.1144,5.382669960228581,6.8519496323131035
1988-05-01,60.9952,2.4927437899731952,5.986814897705983
1988-06-01,61.1697,2.730658840930356,5.7196385086146995
1988-07-01,61.1749,0.3965670740083915,5.021107259901703
1988-08-01,61.4851,3.251625176114148,4.764444383861344
1988-09-01,61.2844,0.7521568122154099,4.024021577324111
1988-10-01,61.5595,2.538571429177683,3.1004064761515515
1988-11-01,61.7128,1.4895836566994447,2.8508954671661924
1988-12-01,61.9983,4.741640315490869,2.7591590755400075
1989-01-01,62.1789,4.085876549293488,3.08412330524912
1989-02-01,61.9074,1.2673052568898502,2.1222053780131978
1989-03-01,62.0592,0.3934933087547554,2.1397617805398728
1989-04-01,62.0424,-0.8752240660483412,1.518463733588149
1989-05-01,61.6948,-1.3666046455525382,1.1469754997114556
1989-06-01,61.6915,-2.349014890099021,0.8530367158903873
1989-07-01,61.0978,-5.952353378710795,-0.12603208178517677
1989-08-01,61.6949,0.0006483544359392,0.34122088115655647
1989-09-01,61.4839,-1.3392733002652757,0.325531456618644
1989-10-01,61.4105,2.06297975051295,-0.24204225180516348
1989-11-01,61.6172,-0.5028184657657642,-0.15491113674959145
1989-12-01,61.9635,3.156864533230186,-0.05613057132211052
1990-01-01,61.644,1.5296089629498688,-0.8602596700810095
1990-02-01,62.2108,3.909512580183039,0.4900868070699005
1990-03-01,62.5068,3.553623630220182,0.7212468094980329
1990-04-01,62.3597,4.725591453903566,0.5114244452181005
1990-05-01,62.5474,2.1818828721241967,1.3819641201527455
1990-06-01,62.7541,1.5919643306933962,1.7224415032865092
1990-07-01,62.6497,1.873191949926656,2.5400259911158907
1990-08-01,62.8761,2.118714275626443,1.9145828909683082
1990-09-01,62.896,0.9075551960952444,2.2966988105829422
1990-10-01,62.506,-0.9143306175875,1.783896890596881
1990-11-01,61.7271,-7.111679296985319,0.17835928928935374
1990-12-01,61.2939,-9.806151993966306,-1.0806361809775122
1991-01-01,61.0931,-8.739715025782468,-0.8936798390759781
1991-02-01,60.6522,-6.78565803211586,-2.505352768329616
1991-03-01,60.3069,-6.287182145355641,-3.519457083069366
1991-04-01,60.4658,-4.04434774485829,-3.037057586870995
1991-05-01,61.0671,2.764461779645533,-2.366685106015598
1991-06-01,61.5611,8.581907501204512,-1.901071005719146
1991-07-01,61.723,8.5797638854485,-1.4791770750698041
1991-08-01,61.736,4.453924901592554,-1.813248595253214
1991-09-01,62.2464,4.527718511772982,-1.032816077334009
1991-10-01,62.1825,3.0112384040773987,-0.5175503151697458
1991-11-01,62.0983,2.3681595973156666,0.6013566164618123
1991-12-01,61.8108,-2.7699517072725,0.8433139349919072
1992-01-01,61.4898,-4.382010515625867,0.6493368318189807
1992-02-01,61.9299,-1.080327348433063,2.1066012444725946
1992-03-01,62.449,4.194428084578883,3.551998195894668
1992-04-01,62.9312,9.711393349818076,4.077346202316012
1992-05-01,63.1359,8.019953957570358,3.3877488860613925
1992-06-01,63.1736,4.722632621578304,2.6193489070208242
1992-07-01,63.7408,5.246094073030183,3.2691217212384327
1992-08-01,63.3917,1.6305068502592943,2.6819035894777743
1992-09-01,63.5927,2.680163884208109,2.1628560045239498
1992-10-01,64.0282,1.8157891347013289,2.9681984481164436
1992-11-01,64.2732,5.679341188405407,3.502350305885993
1992-12-01,64.3668,4.95874197532824,4.135199673843393
1993-01-01,64.6256,3.784663487024398,5.099707593779779
1993-02-01,64.929,4.14421845170303,4.8427334776900866
1993-03-01,64.872,3.17666236892693,3.879966052298678
1993-04-01,65.0611,2.7228958268014303,3.3844897284653674
1993-05-01,64.8104,-0.728644775075793,2.652215300645122
1993-06-01,64.9553,0.5146169785045451,2.8203236795116826
1993-07-01,65.1198,0.3613802351443818,2.163449470354939
1993-08-01,65.0494,1.4832513691955818,2.6150111134423115
1993-09-01,65.3882,2.69260187915219,2.823437281323171
1993-10-01,65.8702,4.689637525862023,2.8768573847148593
1993-11-01,66.1779,7.122018270550345,2.963443550344458
1993-12-01,66.5602,7.364558798996668,3.4076573637340957
1994-01-01,66.7722,5.590978345285569,3.3215939194374933
1994-02-01,66.8068,3.855799285637307,2.892082120470052
1994-03-01,67.4832,5.6633073189986005,4.025157232704402
1994-04-01,67.8771,6.785030086427701,4.328239147509039
1994-05-01,68.1961,8.58140984331186,5.224007258094376
1994-06-01,68.6526,7.113764900530017,5.692068237695791
1994-07-01,68.7353,5.154100702973952,5.552074791384487
1994-08-01,69.1954,5.991427461458798,6.373617589093827
1994-09-01,69.4017,4.436540445642079,6.137957613147349
1994-10-01,69.969,7.375039829577501,6.222540693667233
1994-11-01,70.4367,7.37102683094959,6.435380995770501
1994-12-01,71.1413,10.409578863448289,6.882641578601034
1995-01-01,71.2762,7.685067135761003,6.745322155028588
1995-02-01,71.1904,4.349345449528319,6.561607501032829
1995-03-01,71.2891,0.8336155360013642,5.63977404746665
1995-04-01,71.1623,-0.6376730012355281,4.839923921322509
1995-05-01,71.5044,1.775989787520027,4.851157177609866
1995-06-01,71.743,2.57123977666156,4.501504677171719
1995-07-01,71.4459,1.603657198838948,3.943534108383906
1995-08-01,72.38,4.988866736841224,4.602329056555776
1995-09-01,72.6601,5.212134712522687,4.694985857695122
1995-10-01,72.5428,6.284029717929451,3.678486186739849
1995-11-01,72.7178,1.8799234758829275,3.2385106059767077
1995-12-01,72.9672,1.701359850314721,2.566582280616192
1996-01-01,72.5866,0.2417314160126471,1.8384818494813215
1996-02-01,73.6389,5.1637937636678455,3.439368229424211
1996-03-01,73.5202,3.0661359860253867,3.129650956457586
1996-04-01,74.2664,9.583122807757572,4.362000666083032
1996-05-01,74.8145,6.540306352683256,4.629225614088073
1996-06-01,75.3779,10.496727687335362,5.066557016015505
1996-07-01,75.3754,6.108220186886348,5.4999657083191655
1996-08-01,75.7568,5.134045259955489,4.665377176015473
1996-09-01,76.2304,4.60119799119747,4.913700917009467
1996-10-01,76.2193,4.554156847642044,5.06804259002962
1996-11-01,76.8941,6.14158929325952,5.743160546661197
1996-12-01,77.3731,6.132206999441481,6.038192502932804
1997-01-01,77.5138,6.96859430748944,6.7880297465372275
1997-02-01,78.4246,8.20247044710618,6.4988749152961045
1997-03-01,78.9266,8.276345391382156,7.353625262172825
1997-04-01,78.9924,7.851235352044839,6.363577607100912
1997-05-01,79.4411,5.286271726085023,6.184095329114014
1997-06-01,79.8048,4.525553381908498,5.8729415385676775
1997-07-01,80.48,7.748351564699418,6.772236034568313
1997-08-01,81.2862,9.61911448075372,7.298882740559254
1997-09-01,82.038,11.671976426787744,7.618482914952551
1997-10-01,82.7657,11.85353116887815,8.588900711499559
1997-11-01,83.4321,10.985288200049226,8.502602930523938
1997-12-01,83.7826,8.781508632530777,8.283886777187433
1998-01-01,84.1656,6.939198577018479,8.581439692029026
1998-02-01,84.3048,4.250107092668332,7.497902443876026
1998-03-01,84.3416,2.6956404928415667,6.8608048490623075
1998-04-01,84.6263,2.2075358354233243,7.132205123530877
1998-05-01,85.1839,4.236751618185308,7.229003626586228
1998-06-01,84.6809,1.6189067545547386,6.110033481695321
1998-07-01,84.3448,-1.3239314226477394,4.802186878727643
1998-08-01,86.0846,4.296992365188146,5.903093021939765
1998-09-01,85.9945,6.350819896906268,4.822765060094114
1998-10-01,86.5967,11.114853616943222,4.628729050802449
1998-11-01,86.5114,1.9979627499154384,3.690785680811093
1998-12-01,86.8608,4.090860071229008,3.674032555685791
1999-01-01,87.2277,2.946672933687755,3.638184721548954
1999-02-01,87.7266,5.73817991349721,4.058843624562303
1999-03-01,87.9203,4.9690690167729645,4.24310186195187
1999-04-01,88.1153,4.132815709855997,4.122831791062587
1999-05-01,88.6554,4.3027077668416736,4.075300614317978
1999-06-01,88.5958,3.108837650134189,4.623120443925366
1999-07-01,89.1235,4.655880833893988,5.665672335461114
1999-08-01,89.5116,3.91937018711872,3.980967559819071
1999-09-01,89.1361,2.4617990511130783,3.6532568943362653
1999-10-01,90.2842,5.312053838660269,4.258245406580152
1999-11-01,90.7631,5.710956500221465,4.914612409462804
1999-12-01,91.4926,11.00163202456046,5.33243994989685
2000-01-01,91.4251,5.151327417111129,4.812003526402742
2000-02-01,91.7357,4.355714048931958,4.569993593733246
2000-03-01,92.0933,2.652200649772163,4.746344132128755
2000-04-01,92.6838,5.621796344542629,5.184684158142794
2000-05-01,92.9376,5.3446041825352175,4.83016262968754
2000-06-01,93.0076,4.030721292341344,4.9796942970208535
2000-07-01,92.8458,0.7009864919590214,4.176563981441461
2000-08-01,92.5972,-1.457039569426022,3.4471509837830983
2000-09-01,92.9653,-0.181796548198676,4.295902557998388
2000-10-01,92.6418,-0.8759842392835115,2.6113096200664154
2000-11-01,92.6618,0.279350275278345,2.0919294294707846
2000-12-01,92.3459,-2.638563570802299,0.9326437329357784
2001-01-01,91.8903,-3.2054870418395387,0.5088318197081554
2001-02-01,91.2915,-5.7853492388772025,-0.48421715864160886
2001-03-01,91.0526,-5.48539293786442,-1.1300496344468058
2001-04-01,90.7293,-4.958876139382829,-2.1087827646255386
2001-05-01,90.2577,-4.453303158722399,-2.8835476706951746
2001-06-01,89.7677,-5.526286705794181,-3.4834787694768887
2001-07-01,89.226,-6.464719009747199,-3.8987223977821284
2001-08-01,89.1326,-4.893707760073807,-3.741581818888695
2001-09-01,88.6679,-4.811321108604294,-4.622584986010903
2001-10-01,88.3926,-3.684110886574088,-4.586698444978399
2001-11-01,87.8774,-5.515080784535275,-5.163292748468096
2001-12-01,87.8344,-3.707410786873566,-4.8854361698786875
2002-01-01,88.4665,0.3348367488358983,-3.7259645468564195
2002-02-01,88.4661,2.7066895894188203,-3.0949212139136706
2002-03-01,89.1228,5.997771273677022,-2.11943426107547
2002-04-01,89.5532,5.004776253344101,-1.2962736403785646
2002-05-01,89.934,6.804146081382378,-0.3586397614829595
2002-06-01,90.6769,7.15967004885707,1.0128364656775135
2002-07-01,90.6455,4.9688789812252,1.5909039965929184
2002-08-01,90.5475,2.7567159878106207,1.5874102180347016
2002-09-01,90.6381,-0.1710473284267433,2.2219991676807327
2002-10-01,90.4041,-1.061000908135823,2.275642983688675
2002-11-01,90.8985,1.5596066761479843,3.4378577427188306
2002-12-01,90.389,-1.0947933848466374,2.9084276775386275
2003-01-01,91.1355,3.2756208302631373,3.016961222609682
2003-02-01,91.2502,1.5566656903619025,3.1470811983347335
2003-03-01,91.0059,2.7580535130972805,2.112927331726566
2003-04-01,90.4281,-3.0688643041621,0.9769611806166534
2003-05-01,90.4073,-3.644014594049661,0.5262748237596648
2003-06-01,90.5218,-2.1108564262292018,-0.17104687081275216
2003-07-01,90.9896,2.506970777701434,0.3796106811700506
2003-08-01,90.7858,1.6851895293231278,0.2631767856649869
2003-09-01,91.3829,3.859689441694769,0.8217294934470321
2003-10-01,91.5005,2.2649583231167947,1.212776854147113
2003-11-01,92.1265,6.039235679913246,1.3509573865355229
2003-12-01,92.1722,3.4999332375987624,1.972806425560636
2004-01-01,92.327,3.662344678113083,1.3073939354038888
2004-02-01,92.8873,3.3444286351498542,1.794078259554488
2004-03-01,92.5325,1.572787123476882,1.6774736583012873
2004-04-01,92.9096,2.548063735149264,2.7441691244203925
2004-05-01,93.5838,3.0332375624253727,3.513543707200628
2004-06-01,92.8621,1.4324274577280027,2.585344082861818
2004-07-01,93.5511,2.7905600661708663,2.8151568970519847
2004-08-01,93.6328,0.2096025066733009,3.135952979430723
2004-09-01,93.7418,3.8434602522006367,2.581336333165174
2004-10-01,94.5671,4.415432298775213,3.351457095862864
2004-11-01,94.8,5.080300573369434,2.901988027331992
2004-12-01,95.5426,7.908354112552307,3.656633995933678
2005-01-01,95.8831,5.683693423007807,3.8516360327964794
2005-02-01,96.5616,7.6426705520990845,3.9556537869009034
2005-03-01,96.4371,3.797847144209654,4.219706589576644
2005-04-01,96.628,3.1439348689896507,4.0021698511241155
2005-05-01,96.7306,0.7019112692786766,3.362547791391246
2005-06-01,97.1488,2.9848151303317527,4.616199719799563
2005-07-01,96.8383,0.8734012426741877,3.5138015480309592
2005-08-01,97.1603,1.788768935865637,3.767376389470356
2005-09-01,95.2729,-7.502972269072872,1.6333161940564445
2005-10-01,96.4383,-1.6420298969828884,1.978700837817815
2005-11-01,97.4951,1.3854814594286502,2.8429324894514663
2005-12-01,97.9788,11.853846897663068,2.5498573411232517
2006-01-01,98.1305,7.205696419679941,2.3438958481734495
2006-02-01,98.1779,2.8309380081299684,1.6738537886696214
2006-03-01,98.3898,1.6885012863194104,2.0248431360959662
2006-04-01,98.6769,2.2459095800237083,2.1203998840915617
2006-05-01,98.7052,2.165714747161962,2.04133955542507
2006-06-01,99.0427,2.680877968976314,1.949483678645536
2006-07-01,98.9804,1.2359653909430168,2.2120380056238176
2006-08-01,99.4106,2.8894033470024505,2.3160694234167556
2006-09-01,99.2207,0.7208221457102093,4.143675693717719
2006-10-01,99.1253,0.5868575798991804,2.786237418121229
2006-11-01,99.0969,-1.256277516249904,1.6429543638603494
2006-12-01,100.1122,3.6427372567729535,2.1774098070194814
2007-01-01,99.7571,2.573979041073926,1.6575886192366163
2007-02-01,100.7275,6.746082338768722,2.596918451097463
2007-03-01,100.9023,3.1944265929275684,2.5536183628790843
2007-04-01,101.5874,7.543488299548517,2.949525167491074
2007-05-01,101.6299,3.6319744031654055,2.9630657756632983
2007-06-01,101.6482,2.989869249360888,2.630683533465872
2007-07-01,101.4925,-0.3731451087830351,2.5379772156912006
2007-08-01,101.6874,0.2265034868429882,2.290299022438247
2007-09-01,101.9398,1.1524342924645437,2.7404563765424106
2007-10-01,101.6345,0.5608228794644399,2.531341645372076
2007-11-01,102.2068,2.0588315315568373,3.1382414586127227
2007-12-01,102.2604,1.2639444098463182,2.145792420903758
2008-01-01,102.14,2.0043738381636977,2.3887021575406786
2008-02-01,101.7671,-1.7097520088534712,1.0320915340894965
2008-03-01,101.4355,-3.187831401457286,0.5284319584390129
2008-04-01,100.7424,-5.361955583541711,-0.8317960691975546
2008-05-01,100.132,-6.2735932802604255,-1.4738772743060902
2008-06-01,99.8651,-6.05037136692208,-1.754187481922953
2008-07-01,99.4214,-5.142794577144194,-2.040643397295372
2008-08-01,97.8448,-8.82842934302449,-3.7788359226413437
2008-09-01,93.559,-22.96513602808514,-8.22132278069999
2008-10-01,94.4956,-18.393105705821355,-7.024091228864215
2008-11-01,93.2689,-17.43491740010733,-8.744917167937949
2008-12-01,90.628,-11.95447264812718,-11.37527332183328
2009-01-01,88.3811,-23.477127793970958,-13.470628549050323
2009-02-01,87.8412,-21.32339322690312,-13.684088472600674
2009-03-01,86.4794,-17.091112586261314,-14.744443513365646
2009-04-01,85.7883,-11.228279476491789,-14.843898894606433
2009-05-01,84.9516,-12.52313479874594,-15.160388287460558
2009-06-01,84.6928,-8.01112798188317,-15.19279508056367
2009-07-01,85.7044,-0.3906220327575926,-13.796828449408272
2009-08-01,86.6617,8.298530794440605,-11.429427010939786
2009-09-01,87.4033,13.429327179898396,-6.579484603298447
2009-10-01,87.6035,9.162470468514105,-7.293567107886501
2009-11-01,87.9559,6.108723723582576,-5.696432572915522
2009-12-01,88.2468,3.916507745363629,-2.6274440570243307
2010-01-01,89.1911,7.448473389644628,0.9164855381976533
2010-02-01,89.4972,7.1958285901086105,1.8852201472657537
2010-03-01,90.1419,8.870687996982141,4.235112639541905
2010-04-01,90.4591,5.809087623831366,5.444565284543468
2010-05-01,91.702,10.224322376785857,7.946171702475291
2010-06-01,91.8997,8.031285344395013,8.509460072166686
2010-07-01,92.2522,8.167770254117833,7.639981144492003
2010-08-01,92.5899,3.9295937387046074,6.840622789536788
2010-09-01,92.8564,4.229581589565656,6.239009282258223
2010-10-01,92.6037,1.5328156492328215,5.70776281769565
2010-11-01,92.6773,0.3781139385859333,5.367917331298977
2010-12-01,93.5851,3.1761851006873343,6.049284506633668
2011-01-01,93.3944,3.4594077799727785,4.712689943279091
2011-02-01,92.993,1.3695555992581987,3.9060439879683218
2011-03-01,93.982,1.7072463944059146,4.260061081472655
2011-04-01,93.6525,1.110010366858405,3.530214207304727
2011-05-01,93.7775,3.4173890593030665,2.263309415279924
2011-06-01,94.0467,0.2756563715231586,2.33624266455712
2011-07-01,94.4931,3.638922091220942,2.429101961796021
2011-08-01,95.0969,5.747677163053244,2.70763873813451
2011-09-01,95.0281,4.239888762580701,2.338772556334301
2011-10-01,95.6924,5.174244271678608,3.33539588590952
2011-11-01,95.6913,2.5237254823292643,3.252144807843993
2011-12-01,96.1938,4.997785846673275,2.7875163888268606
2012-01-01,96.779,4.620004244424192,3.6239860205750984
2012-02-01,97.0959,6.001923971933576,4.412052520082166
2012-03-01,96.5919,1.6657129373704116,2.777021131706059
2012-04-01,97.2942,2.1464515923584893,3.888524065027621
2012-05-01,97.4853,1.613863340023758,3.9538268774492735
2012-06-01,97.4959,3.796467904095091,3.667539637222794
2012-07-01,97.6922,1.646341945298868,3.38553820331855
2012-08-01,97.3061,-0.7332653851979898,2.3231041180101553
2012-09-01,97.2383,-1.052683715219116,2.325838357285903
2012-10-01,97.5425,-0.6115381128457331,1.9333823793739047
2012-11-01,97.934,2.606224226319953,2.3436822365251686
2012-12-01,98.1984,4.008352318584718,2.083918090355108
2013-01-01,98.2029,2.735780047674119,1.4712902592504573
2013-02-01,98.6733,3.0539491117379303,1.6245794106651168
2013-03-01,99.0788,3.6347264117747136,2.5746465283320807
2013-04-01,98.9658,3.143842554210785,1.7180880258021558
2013-05-01,99.0567,1.5633018195183146,1.61193533794326
2013-06-01,99.2424,0.6621220822520035,1.7913573801564997
2013-07-01,98.9258,-0.1615740214579775,1.262741549478874
2013-08-01,99.5059,1.82628648177372,2.26070102491005
2013-09-01,100.0391,3.2500023855769333,2.8803465301223907
2013-10-01,99.9203,4.08224065309668,2.43770664069507
2013-11-01,100.1661,2.6804422069566014,2.279188024587997
2013-12-01,100.3777,1.3607597810726402,2.219282595235761
2014-01-01,99.999,0.3154235056794796,1.8289683909538335
2014-02-01,100.7583,2.3859270537844424,2.1130336169967068
2014-03-01,101.7767,5.692580123292856,2.7229841298037627
2014-04-01,101.8425,7.580505027568973,2.9067617298096815
2014-05-01,102.2594,6.093709628788657,3.233198763940237
2014-06-01,102.5986,3.2695483944221504,3.3818206734218537
2014-07-01,102.8163,3.879936966655162,3.9327455527274013
2014-08-01,102.6562,1.5611887084838516,3.1659429239874193
2014-09-01,102.9776,1.4858106047008102,2.9373514955652213
2014-10-01,102.9892,0.6743546401837941,3.0713478642478087
2014-11-01,103.6402,3.889638097259573,3.468339088773531
2014-12-01,103.6345,2.5761422967822023,3.2445453522047307
2015-01-01,102.8239,-0.6404650595942418,2.824928249282488
2015-02-01,102.1513,-5.623770579720489,1.3825163783033334
2015-03-01,101.824,-6.807022237218174,0.04647429126705127
2015-04-01,101.244,-6.005835478262944,-0.5876721408056618
2015-05-01,100.783,-5.251239867101831,-1.443779251589583
2015-06-01,100.4781,-5.183255031800449,-2.0667923343983263
2015-07-01,101.1052,-0.5472515109780307,-1.6642302825524813
2015-08-01,100.9442,0.6413270725744935,-1.6677024865522028
2015-09-01,100.6507,0.6888874078908813,-2.259617625580701
2015-10-01,100.1871,-3.5830803101766784,-2.7207707215902155
2015-11-01,99.4382,-5.835428418415112,-4.054411319159934
2015-12-01,98.939,-6.630965578824744,-4.530827089434508
2016-01-01,99.4558,-2.887924208336512,-3.2756003224931107
2016-02-01,98.9136,-2.093614653663778,-3.1695142401516163
2016-03-01,98.1907,-2.9911495297890838,-3.5682157448145735
2016-04-01,98.4669,-3.918317130570792,-2.742977361621435
2016-05-01,98.2518,-2.649535475451004,-2.511534683428751
2016-06-01,98.7275,2.2047628688742997,-1.742270206144414
2016-07-01,98.836,1.5078387976588337,-2.2443949470452584
2016-08-01,98.7554,2.0660593703212715,-2.1683266596793094
2016-09-01,98.6596,-0.2748169845558812,-1.9782276725348158
2016-10-01,98.7322,-0.4194285259861652,-1.4521829656712226
2016-11-01,98.3452,-1.6511554819394814,-1.099175166083044
2016-12-01,99.0314,1.5159477027978152,0.09339087720718897
2017-01-01,98.7987,0.2696879668487417,-0.6606955049378693
2017-02-01,98.4322,0.3543254311969113,-0.4866873716051212
2017-03-01,99.0663,0.1410399254390126,0.8917341459018013
2017-04-01,100.0082,4.987482566970813,1.5652975771553779
2017-05-01,100.1286,7.073946010018806,1.9101940117127736
2017-06-01,100.3233,5.17280701934606,1.6163682864450024
2017-07-01,100.0947,0.3464207505881722,1.2735238172326024
2017-08-01,99.6642,-1.8423472325731272,0.9202534747466906
2017-09-01,99.7686,-2.19337452617705,1.124066993987416
2017-10-01,100.9981,3.6593511830093295,2.2949959587652113
2017-11-01,101.2597,6.558918810894698,2.9635406710240897
2017-12-01,101.4573,6.944311854724039,2.4496270879741155
2018-01-01,101.3939,1.5767929372977996,2.6267552103418357
2018-02-01,101.7656,2.0134521708952136,3.3864934442184635
2018-03-01,102.2441,3.1382654374122687,3.207750768929496
2018-04-01,103.3468,7.929663531591635,3.338326257246904
2018-05-01,102.3911,2.481351655094688,2.259594161907774
2018-06-01,103.1924,3.761878850448741,2.85985409172147
2018-07-01,103.3334,-0.0518541224258095,3.2356358528473406
2018-08-01,104.0807,6.765756814379831,4.43138057597412
2018-09-01,104.1181,3.6368213823463336,4.359588086832922
2018-10-01,103.9397,2.367703083547568,2.9125300376937835
2018-11-01,104.0007,-0.3070994377793012,2.706901166011755
2018-12-01,103.9946,-0.4736177047361622,2.500855039509231
2019-01-01,103.373,-2.1631087281936856,1.9518925694741007
2019-02-01,102.8292,-4.430177695201487,1.0451468865706914
2019-03-01,102.8286,-4.4099834796594735,0.5716711282117926
2019-04-01,102.2481,-4.282244622636711,-1.0631195160372697
2019-05-01,102.4192,-1.5853644181750393,0.027443791501413628
2019-06-01,102.4893,-1.313347945395127,-0.6813486264492408
2019-07-01,102.0236,-0.8753676595395721,-1.2675475693241456
2019-08-01,102.7754,1.3984195723349524,-1.254123002631602
2019-09-01,102.5315,0.1648018708264143,-1.5238464781819894
2019-10-01,101.6022,-1.641958704820634,-2.248900083413752
2019-11-01,102.148,-2.419560831168821,-1.78143031729594
2019-12-01,101.884,-2.502225012788639,-2.0295284562852345
2020-01-01,101.3768,-0.8844337967552018,-1.9310651717566518
2020-02-01,101.633,-2.001481605837341,-1.1632882488631702
2020-03-01,97.6672,-15.555571640991928,-5.019420667012875
2020-04-01,84.5979,-51.506445709491146,-17.26213005425039
2020-05-01,85.9732,-48.79488021318228,-16.057536086983692
2020-06-01,91.5625,-22.754067668078093,-10.661405629660848
2020-07-01,95.0144,59.11802903256034,-6.870175135948942
2020-08-01,95.8881,54.74138711716663,-6.701311792510667
2020-09-01,95.8444,20.059465010362665,-6.52199567937658
2020-10-01,96.4292,6.090509289550239,-5.091425185675114
2020-11-01,96.8564,4.100889114524087,-5.180326584955164
2020-12-01,97.9754,9.194611880728075,-3.8363236622040775
2021-01-01,98.7836,10.129873884098162,-2.5579817078463685
2021-02-01,95.3744,-5.98135595156678,-6.158039219544831
2021-03-01,98.1351,0.653596275064805,0.4790758821794805
2021-04-01,98.2886,-1.989365768934004,16.18326223227764
2021-05-01,99.1508,16.803973036678954,15.327567195358549
2021-06-01,99.5096,5.721287780424555,8.679426621160413
2021-07-01,100.1231,7.677398499683719,5.376763943149676
2021-08-01,100.1255,3.9905561178095184,4.419109357678397
2021-09-01,99.0614,-1.7894996419035802,3.3564819645174993
2021-10-01,100.3045,0.7266797702245587,4.018803432985041
2021-11-01,101.1971,4.350245973547073,4.481583044589743
2021-12-01,100.886,7.573615906235576,2.9707457178026253
2022-01-01,101.0227,2.894987033827978,2.266671795723174
2022-02-01,101.6766,1.9088245993009731,6.60785284101395
2022-03-01,102.478,6.463061604485199,4.425429841106809
2022-04-01,102.7953,7.205519829762985,4.5851706098164025
2022-05-01,102.7769,4.399398302591351,3.6571565736231992
2022-06-01,102.6863,0.8155348727597156,3.1923553104423963
2022-07-01,103.1328,1.3197715197375226,3.005999614474586
2022-08-01,103.2344,1.7924799885744802,3.1050032209576806
2022-09-01,103.5283,3.3204545814005337,4.509223572451027
2022-10-01,103.4114,1.0849349093740468,3.0974682093026784
2022-11-01,103.0707,-0.6327776010315866,1.8514364542066897
2022-12-01,101.4741,-7.703655249855778,0.5829351941795791
2023-01-01,102.4963,-3.4929408328297606,1.4586820585868354
2023-02-01,102.5007,-2.193791641369147,0.8105109730262461
2023-03-01,102.5488,4.304128413490482,0.06908799937548338
2023-04-01,103.0398,2.1379826268657087,0.23785134145237752
