DATE,DTWEXM,3m growth rate,12m growth rate
1993-04-05,88.8668,-8.525318051474128,-1.2133399586252702
1993-04-06,89.2195,-7.197286602537112,-0.6724298207039348
1993-04-07,89.1955,-5.7281387467513545,-0.22863560250068193
1993-04-08,88.8141,-8.970729129659372,-1.0747502199846326
1993-04-09,88.737,-9.067391217709774,-0.5085737734694118
1993-04-12,88.3481,-9.394520373312432,-1.1090353698109068
1993-04-13,88.1036,-8.967872984451631,-1.2571546411163648
1993-04-14,88.4636,-7.580753166934507,-1.3812308673327278
1993-04-15,88.579,-8.613667767415967,-1.0072608160679009
1993-04-16,88.6261,-4.980529144672485,-0.2698447886084532
1993-04-19,87.8786,-6.4400174727281545,-0.8840275020752908
1993-04-20,87.7955,-8.720830409557879,-1.1518983636310431
1993-04-21,88.0092,-8.603419661069466,-0.8458765209553798
1993-04-22,87.7792,-9.619772274668236,-0.7826240285017882
1993-04-23,87.3201,-10.695804596369872,-1.7281952649070398
1993-04-26,86.8087,-13.153855623012769,-2.740036054285333
1993-04-27,87.5196,-8.352771181895768,-1.4891504751099238
1993-04-28,87.9274,-7.207872200345921,-1.5273621588689612
1993-04-29,87.7378,-8.731126292016377,-2.0373482205164106
1993-04-30,87.7656,-7.873778164080781,-2.0907031148029276
1993-05-03,87.5606,-10.76082148465096,-2.50125547146155
1993-05-04,87.2763,-13.02124062760004,-2.6422027354595756
1993-05-05,87.4555,-12.756958532885877,-2.3589792828720757
1993-05-06,87.2998,-15.054539972969197,-2.5907787957603956
1993-05-07,87.3746,-15.48543887954741,-2.258660285903813
1993-05-10,88.2358,-12.269514705590367,-1.1002338108933918
1993-05-11,88.2748,-12.893087889392271,-1.2203828327294386
1993-05-12,88.4579,-15.057800482735916,-1.0743849713594322
1993-05-13,88.5847,-12.87605926233053,-0.8277721242083591
1993-05-14,88.1204,-15.455127969605996,-0.7779415457267236
1993-05-17,88.5318,-14.25402008754638,-0.39904822442102805
1993-05-18,88.7016,-13.754147797424489,-0.26165382760081624
1993-05-19,88.2627,-13.77764713594508,-0.48683965747595703
1993-05-20,87.9931,-15.838254411173258,-0.9907329060598435
1993-05-21,88.2259,-15.919140707466616,-1.1616261197273658
1993-05-24,88.3031,-14.16561815055708,-1.033785184728575
1993-05-25,87.8847,-17.23960407080638,-0.36708480475238225
1993-05-26,87.8605,-14.652590477135242,-0.355773003894555
1993-05-27,87.3179,-16.226504438734867,-0.6056915196357426
1993-05-28,86.8859,-19.628478105489656,-1.1929279501085355
1993-06-01,87.0874,-16.658499886228316,-0.03374779606228895
1993-06-02,87.2509,-12.578923575720156,0.23965359371249662
1993-06-03,87.2915,-12.769289989196364,-0.10093877639771875
1993-06-04,87.9993,-11.534596754832815,0.2185465006366183
1993-06-07,87.8027,-12.62604265795826,0.08332421440424564
1993-06-08,87.7043,-15.872884046628998,0.140097920111093
1993-06-09,87.9482,-17.241485063855254,-0.3567742352126757
1993-06-10,87.742,-18.328884952099035,-0.3774081912564786
1993-06-11,87.4775,-19.828191856855646,0.2590213348767856
1993-06-14,87.339,-20.38158157734722,0.050403803196052976
1993-06-15,87.6552,-18.9382766181442,0.500005159420347
1993-06-16,88.3766,-16.326859007176154,1.2994753727810338
1993-06-17,88.2492,-15.073658982191183,1.4090527791503549
1993-06-18,89.3526,-10.837126208135697,3.2628254244515986
1993-06-21,89.8493,-7.831325143197665,3.663976112680234
1993-06-22,90.2099,-7.026781006190164,3.9796074797164183
1993-06-23,89.7466,-5.257230181031325,3.3501693970570345
1993-06-24,90.1216,-3.6942670703428826,4.4196827375731385
1993-06-25,89.279,-7.701517575211502,3.5750498274889964
1993-06-28,89.1539,-7.656172312852394,3.532131878953404
1993-06-29,89.1641,-5.142322088951234,3.6032906126907127
1993-06-30,89.3492,-2.9992522465574045,3.4568921896583893
1993-07-01,89.6074,-3.948357154701532,4.1625545616757575
1993-07-02,89.7088,-4.506302099667881,4.041686817692081
1993-07-06,89.6207,-5.762058550290772,4.0884779995470355
1993-07-07,89.6821,-5.612335601976159,4.106830051436949
1993-07-08,89.8433,-3.2842727291355844,4.799437295284648
1993-07-09,90.3978,-0.6069935710303564,6.106308431783369
1993-07-12,90.5927,2.071610364529164,6.380902502148911
1993-07-13,90.0435,-3.911538416418847,6.42445918170762
1993-07-14,89.8857,-2.795500893205693,5.8205873211712555
1993-07-15,90.2456,-3.272059618724621,6.575906411753785
1993-07-16,90.1346,-4.131549870700946,6.5941174592324625
1993-07-19,89.8479,-4.650262693579288,6.0997254450447125
1993-07-20,89.9429,-4.573383975797118,6.45515984329319
1993-07-21,89.7283,-6.206497461039429,6.67792950777184
1993-07-22,89.6104,-5.380845974923765,6.593392214589477
1993-07-23,89.8138,-4.925915082405519,5.884405670665216
1993-07-26,89.9048,-2.422143623044104,6.761222689170432
1993-07-27,89.9569,0.7168698252491668,7.38981003191006
1993-07-28,89.5289,-1.1382776950496276,6.224275624118292
1993-07-29,90.2134,1.7304159028957322,7.6420467087545685
1993-07-30,89.9627,-0.2268830022561174,7.40750468908753
1993-08-02,89.5918,-3.3497982191384224,7.689829711891338
1993-08-03,89.3208,-2.40559850469968,6.520315837301571
1993-08-04,89.4023,-2.758521100333866,6.302607438375207
1993-08-05,89.4699,-1.6293424990499128,6.0429244981119234
1993-08-06,89.346,-0.1659235712207052,6.192481449654652
1993-08-09,89.5387,2.7397791422604456,5.61686025320578
1993-08-10,89.762,2.22558845568388,6.452848582024151
1993-08-11,89.8459,4.480414261808097,6.901499782855702
1993-08-12,90.0284,3.676180040861188,6.7406818103674215
1993-08-13,89.8409,2.9258822314187416,6.746313700794904
1993-08-16,89.0219,0.9391771284200656,5.834190300126618
1993-08-17,89.1689,1.9611366360625213,6.124520815158707
1993-08-18,88.9201,2.615015113297958,5.827655358322392
1993-08-19,89.4808,6.400780823147234,6.389748248056626
1993-08-20,89.5262,4.891952190291038,6.134308929981347
1993-08-23,89.4061,3.787609978545081,6.655492860295609
1993-08-24,89.4369,3.709943134766092,6.358417935048233
1993-08-25,89.8146,9.107660103234538,6.703781190634883
1993-08-26,89.4085,7.553911470158137,6.307451396311925
1993-08-27,89.4188,6.5621701079459305,6.554970328177512
1993-08-30,89.5181,8.162557957631456,6.581981881154753
1993-08-31,89.804,11.873139847527248,7.20804716943968
1993-09-01,89.743,14.22188511487239,7.074124936317228
1993-09-02,89.8727,11.196178067679096,7.371840439271082
1993-09-03,89.1487,5.672779978964471,6.757494688991672
1993-09-07,88.4493,3.2834268954993417,6.2692761016588605
1993-09-08,88.8841,5.195948185725197,8.261369477256174
1993-09-09,88.3108,3.471408424178768,7.51908443416327
1993-09-10,88.4067,5.2823119337232605,7.430621968869366
1993-09-13,88.6456,5.555344449912436,7.479827587252119
1993-09-14,88.5905,6.046323411213761,7.91979943768486
1993-09-15,88.3325,4.4578989049039786,7.905737544710045
1993-09-16,88.2348,-0.004533230277115,8.042832740474992
1993-09-17,88.2913,0.0747874897715883,8.162080248736059
1993-09-20,88.479,0.095446763824003,7.4542360983761435
1993-09-21,89.5996,4.66209132755715,9.27246894684528
1993-09-22,89.2673,5.3085801658588005,9.182385475502631
1993-09-23,89.5547,4.702332447027291,8.472919530762656
1993-09-24,89.5795,4.018053216110107,8.489817668751765
1993-09-27,89.3009,4.7887136211735015,6.524532006541706
1993-09-28,88.956,4.449535259456816,5.2472166680469945
1993-09-29,89.0164,3.632438408614447,4.876321757827462
1993-09-30,89.7868,6.89223874009941,4.37946700519416
1993-10-01,89.7271,8.65292634119561,5.04140097189556
1993-10-04,89.519,7.767102618667754,3.982799435940465
1993-10-05,89.4541,10.150855134019409,4.098221392629542
1993-10-06,89.3116,11.643710685872025,4.295530238272072
1993-10-07,89.23,10.210322319782051,4.069717263466788
1993-10-08,88.9333,7.938895366910814,3.930587741717595
1993-10-12,88.8754,7.457924447240116,4.059319692208252
1993-10-13,89.0585,4.902209183285877,5.216615668159208
1993-10-14,89.5872,8.380804060689684,6.474098495481928
1993-10-15,89.6058,8.958455813473321,6.734944021383726
1993-10-18,89.8493,8.930869530704456,6.60303260405295
1993-10-19,89.9068,10.240212895050194,6.785281611516258
1993-10-20,90.0468,12.276194383830962,6.7698396794775295
1993-10-21,90.4355,14.95368978757996,6.72568105324276
1993-10-22,90.3873,13.062585943690053,6.383932827467853
1993-10-25,90.4215,9.581608526991992,5.4122867045392375
1993-10-26,90.7937,12.041715669439878,5.252315885508141
1993-10-27,90.8502,6.874666859484657,5.944419242776022
1993-10-28,91.0193,5.31134825192543,6.4004414097524
1993-10-29,90.8021,2.651846312564521,6.52922212002327
1993-11-01,90.9907,5.661313747680885,6.001707850403504
1993-11-02,90.5639,1.9776247000405036,5.247261143980109
1993-11-03,90.5142,5.650024131661935,3.9215326078720025
1993-11-04,90.75,7.355710619598299,4.484004448773482
1993-11-05,90.3555,5.4528333200346335,4.184298704203782
1993-11-08,90.3365,4.493762615270436,3.286333981994516
1993-11-09,90.8676,5.745215200235276,3.51483558170107
1993-11-10,90.5844,3.96172067699605,3.3080226906224475
1993-11-12,90.4501,3.7535292445886936,2.989129506552257
1993-11-15,90.6561,4.415518864991852,2.9137444459832906
1993-11-16,90.7836,4.252582161763407,3.015331405040267
1993-11-17,90.8384,1.963904937753136,2.1523901201469853
1993-11-18,91.0609,2.083356117968993,3.0310470457785454
1993-11-19,91.5785,6.995283098256544,3.3188246868118165
1993-11-22,91.4412,7.103890669577373,2.8028704379295277
1993-11-23,91.3465,4.969589814555175,2.1399331564405433
1993-11-24,91.2894,5.224111597694137,1.7864310626265478
1993-11-26,91.6407,8.223573014131947,1.6955415878765256
1993-11-29,91.8002,8.519295178723452,2.2144182141687896
1993-11-30,91.9711,10.37933280115022,3.1201401977613674
1993-12-01,91.8412,10.335821966839951,1.847062841833047
1993-12-02,91.8405,9.336375046895974,1.6157299939588476
1993-12-03,91.6056,7.784566020738826,1.3815153839258132
1993-12-06,91.1087,5.220770146370102,1.3206007037272594
1993-12-07,90.924,6.380282426331618,0.43210858385027695
1993-12-08,91.0914,3.95019383838966,0.24507888855016535
1993-12-09,91.186,5.551093279107944,0.3133071950645272
1993-12-10,91.2706,7.708647765195198,0.8285406857665656
1993-12-13,91.385,9.569391058341736,0.5051377113401312
1993-12-14,91.698,10.673765625739495,0.910192371815377
1993-12-15,91.8076,10.868131881000508,1.3841434190793978
1993-12-16,91.6357,10.651766333265211,1.5943883207535592
1993-12-17,91.7604,10.30064542681195,1.7024219612433056
1993-12-20,92.0892,10.780856430804642,1.6478597911835369
1993-12-21,92.068,10.266041129140934,2.5652451448388236
1993-12-22,91.5858,7.101226882019285,2.4985087288326158
1993-12-23,91.2607,6.472832283648433,1.6025152163239742
1993-12-24,91.439,11.3110897463796,1.5864727644399057
1993-12-27,91.6817,11.757581194892277,1.8378910350327793
1993-12-28,91.6394,12.805215195696553,2.020154790213846
1993-12-29,92.1667,12.558091055327123,2.493994929051202
1993-12-30,92.5541,14.230491238156516,3.4713635703026435
1993-12-31,92.492,14.53759996928654,3.2423122473832944
1994-01-03,92.4979,14.40909269934625,3.0447346844197254
1994-01-04,92.4174,12.105578671193172,3.1633022115655107
1994-01-05,92.496,14.545115074817216,2.672258199150601
1994-01-06,92.5198,14.610232033594992,2.374468734889157
1994-01-07,92.196,12.51356709778082,1.8843904573724757
1994-01-10,92.2542,11.368370107225424,1.4513759369391588
1994-01-11,92.371,12.23808485285478,1.363904218347578
1994-01-12,92.1777,10.660419762121933,1.104077936977843
1994-01-13,92.3262,15.037593012438188,1.0418695868199102
1994-01-14,92.2128,18.1373532629916,0.07727237208818849
1994-01-18,91.8222,13.892324974503987,0.14363538207338156
1994-01-19,91.7829,16.678765801022543,-0.12492151599006185
1994-01-20,91.7497,16.005316294289095,-0.27390798213511314
1994-01-21,91.8569,15.297105130732923,-0.20359761549603173
1994-01-24,92.0402,16.509571097769317,0.48594302533651046
1994-01-25,91.8512,16.911504658365285,-0.019593073630774782
1994-01-26,91.6005,16.153353928448233,-0.5794795429285959
1994-01-27,91.389,14.789999805450794,-0.3830373532271447
1994-01-28,91.3792,13.770216428974823,-0.8278526621953053
1994-01-31,91.3088,7.851516856780427,-0.11125636551598816
1994-02-01,91.0446,8.204960791824734,-0.24663168609078134
1994-02-02,91.0932,7.05089459660464,-0.7313301578064757
1994-02-03,91.1734,7.309474063109467,0.029512926991159816
1994-02-04,91.7497,11.428239280722764,1.680757948025735
1994-02-07,91.9415,14.115688482296784,1.7904373463176748
1994-02-08,92.0889,14.537852240033722,1.489574849593267
1994-02-09,91.9264,9.878073549494726,1.222692036645534
1994-02-10,91.9786,10.4212486235707,0.43842838438867826
1994-02-11,91.8058,10.61641754556415,-0.43737548680119476
1994-02-14,90.9532,6.873721196296878,-1.4565925874562402
1994-02-15,90.7143,6.431831522399234,-1.8738385186691686
1994-02-16,90.5642,6.116434317071073,-2.050612047129463
1994-02-17,90.4944,7.208492341064399,-2.040180084023324
1994-02-18,90.2501,6.332125137031275,-2.33095969871433
1994-02-22,90.6793,7.480859646977533,-1.3588821747336222
1994-02-23,90.8315,5.672526809591449,-1.2185705585522788
1994-02-24,90.6469,4.729092277770963,-1.1483109578091066
1994-02-25,90.455,2.723904892020901,-1.5381835479344796
1994-02-28,90.2957,1.741495049057118,-0.7374143228551122
1994-03-01,90.5804,2.39147546175742,-0.43232274822283534
1994-03-02,90.212,-0.984891268948518,-0.9593152829529994
1994-03-03,90.2885,-0.436513202454869,-0.7240480719539977
1994-03-04,90.945,2.33600999083059,0.6599984283116367
1994-03-07,90.924,0.5752855670623447,0.9907588413008872
1994-03-08,90.8612,0.0484401705463932,0.3831434556269553
1994-03-09,90.8054,-0.9367119577761264,0.062259707831158195
1994-03-10,90.4935,-1.3525253252810177,-0.5131909195550177
1994-03-11,90.2044,-3.412068810550861,-0.859578069274014
1994-03-14,90.6456,0.361338776179565,0.054196354163793536
1994-03-15,90.7731,1.1490481130376209,0.262438490978667
1994-03-16,90.6392,-0.4874809716724826,0.565519613445109
1994-03-17,90.6361,1.2480029122607703,-0.34097081571303756
1994-03-18,90.8753,2.407175822523677,0.38685403274894004
1994-03-21,91.0027,0.5960390477016242,0.0037362924769634986
1994-03-22,90.8239,1.061778901784871,-0.29256650536171325
1994-03-23,90.7968,1.5420590038295767,-0.13978722866044846
1994-03-24,90.5016,-0.6799564079680298,-0.5495501732385222
1994-03-25,90.3388,-1.9454688996413891,-0.919528127645941
1994-03-28,90.1691,-2.9147987407874387,-0.7583253446858285
1994-03-29,90.2064,-3.701027964932757,-0.8232624412897849
1994-03-30,90.1096,-6.263195497599816,-0.3847106268572209
1994-03-31,89.8155,-6.924045045066007,0.021270340459067505
1994-04-01,90.7396,-2.6312050972378653,1.062643745370906
1994-04-04,90.8301,-1.9973636835042496,1.1163644014681617
1994-04-05,91.0329,-2.6266927731204315,1.132159735507221
1994-04-06,91.2105,-2.544840561281536,0.9432458813920519
1994-04-07,91.3271,-2.771598451001245,1.6256390055437997
1994-04-08,91.0781,-3.2823690582799325,1.1645046023700978
1994-04-11,90.8215,-4.36481027972333,1.0946357948353747
1994-04-12,90.8182,-3.3941412022795547,1.605560782743054
1994-04-13,90.6276,-2.095530812297186,1.9023856561538377
1994-04-14,90.8083,-0.5080258080097377,1.7238829878995388
1994-04-15,90.8554,-1.0323013514390578,2.2377310761724445
1994-04-18,90.9916,-0.8500393447672727,1.9862249844484703
1994-04-19,90.6413,-2.729559973469176,1.6209337915029431
1994-04-20,90.5083,-3.782522689638723,1.9075799901141943
1994-04-21,90.3608,-5.706704360013282,1.8299018447772708
1994-04-22,90.3788,-6.081370760790527,2.298521416985766
1994-04-25,90.1156,-6.472116289168151,2.2836751279175838
1994-04-26,89.8108,-8.231619499730114,1.5228862492595807
1994-04-27,89.5696,-10.50315237386663,1.1183237561950277
1994-04-28,89.4262,-10.99297807731845,0.9027814605404139
1994-04-29,89.3418,-9.44629604642041,1.6650242493621903
1994-05-02,89.0643,-9.284927259450749,1.4451765751092083
1994-05-03,88.901,-10.64873341817104,1.0133031546701865
1994-05-04,89.5376,-9.031472145763985,2.003208049287286
1994-05-05,89.8004,-7.78870174935985,2.840468574818389
1994-05-06,89.727,-10.17516297614981,3.3617598236121538
1994-05-09,89.4754,-12.656227448610924,2.2346994273282794
1994-05-10,90.086,-10.00621185346705,2.454979903875243
1994-05-11,90.1984,-9.57930447782701,2.8044924764468737
1994-05-12,90.1091,-9.622645818390229,2.6701805718869265
1994-05-13,90.2559,-9.341068397815343,3.0782109761696486
1994-05-16,90.224,-9.562287725650275,3.3774346529355626
1994-05-17,89.9793,-9.276013782721538,2.8858104979103683
1994-05-18,89.5805,-11.098448541306515,2.612491666647565
1994-05-19,89.6547,-11.253820564471106,2.609568455821254
1994-05-20,89.5088,-11.088186347374796,1.4427250617096377
1994-05-23,89.6482,-11.10722748311812,1.5558234060003562
1994-05-24,89.9138,-9.605798548198962,1.6458676952538998
1994-05-25,89.7478,-8.734955482440487,1.3129806840233238
1994-05-26,89.7898,-8.40728890004836,1.8944534977144878
1994-05-27,89.7405,-8.475929246910685,1.3652721395024159
1994-05-31,89.8269,-8.551095022233957,1.2686355150301587
1994-06-01,89.8299,-9.265291137717446,1.7756084960011354
1994-06-02,90.0671,-7.546069393321819,2.3570029922800773
1994-06-03,90.3954,-5.159475660456581,2.4590284712312283
1994-06-06,90.1687,-5.235094806508666,2.1127231093812204
1994-06-07,90.0124,-5.850079126302821,2.4210129863332375
1994-06-08,89.9516,-5.814286983574323,2.3800228771746035
1994-06-09,90.0703,-4.212317002244747,3.15216009546726
1994-06-10,89.7226,-5.883977209000579,3.2648565532497065
1994-06-13,89.3568,-7.73482111344631,2.605887878154589
1994-06-14,89.2697,-10.381496076147256,2.3137870211080935
1994-06-15,89.2332,-11.272237316727985,2.2243861086130856
1994-06-16,89.4297,-11.059830240243018,1.62546747530945
1994-06-17,88.8904,-12.57041214133432,1.2388001735709642
1994-06-20,88.4811,-14.36429588388355,0.8857034375737483
1994-06-21,88.0381,-15.432757980327692,0.1022192608831185
1994-06-22,88.2316,-11.442635019103609,0.5579995897061707
1994-06-23,88.0825,-11.109465977323262,0.6916064130776389
1994-06-24,87.7361,-11.918017415850034,0.4546651553143377
1994-06-27,87.4528,-12.78161187933653,-0.2309047267018971
1994-06-28,87.4841,-11.707107187672872,-1.0098827065082805
1994-06-29,87.2327,-14.35842933766951,-1.151851801489423
1994-06-30,87.1415,-15.286196652079454,-2.474578243945902
1994-07-01,87.3413,-13.80803510918347,-2.791340611446047
1994-07-05,87.4044,-12.82280890656179,-3.1099690832159355
1994-07-06,86.9183,-14.142820441302083,-3.1514285777957007
1994-07-07,87.2557,-13.893033196344062,-3.1800367503461935
1994-07-08,86.9319,-13.769790336499645,-2.6289496970172133
1994-07-11,86.108,-17.273575022677335,-3.41645177608606
1994-07-12,85.512,-21.838488888964548,-4.0959309856769766
1994-07-13,86.0043,-19.94904294764893,-3.7436261320750397
1994-07-14,86.4224,-18.155138501447844,-3.5543939451429307
1994-07-15,86.4868,-17.708948647980115,-3.591620888920588
1994-07-18,86.3926,-16.931449025194667,-3.6019580297855236
1994-07-19,86.9676,-13.598943606278755,-3.0268024499872315
1994-07-20,86.7695,-16.0382527746019,-3.4212901796795148
1994-07-21,86.9973,-15.628760786418496,-3.7617065902046387
1994-07-22,87.3049,-13.922385621857048,-3.629210742145883
1994-07-25,87.3592,-13.696232754621052,-2.981114683458541
1994-07-26,87.1543,-15.399711099089783,-3.038748098974575
1994-07-27,86.984,-16.52808273203079,-3.6141374205501453
1994-07-28,87.3709,-14.361973461586752,-3.0661921171226125
1994-07-29,87.6312,-13.233343091849548,-2.4671695164828478
1994-08-01,87.4289,-12.904638110137023,-2.7951066732337937
1994-08-02,87.7196,-11.102550519657983,-2.238647115792902
1994-08-03,87.6985,-10.517579892875784,-2.1335693178470394
1994-08-04,87.6455,-10.881249826442684,-2.4142169688845194
1994-08-05,87.65,-10.479307239554725,-2.507986225429548
1994-08-08,87.7378,-8.93703352378241,-2.4668480127705728
1994-08-09,87.6844,-12.802929116070915,-2.0602285965760747
1994-08-10,87.6307,-13.362491550271828,-2.862878463731544
1994-08-11,87.6375,-14.10529191489841,-2.5846267397487965
1994-08-12,87.3064,-16.053039214928333,-2.5509030960422785
1994-08-15,87.1001,-17.267538598903798,-2.4862070200893926
1994-08-16,87.138,-16.213412530221095,-2.5327088900397365
1994-08-17,87.177,-15.110691257763664,-2.562761330905694
1994-08-18,86.7026,-16.93139364149139,-2.958610346294177
1994-08-19,86.3871,-17.44304549883835,-3.5198188046062784
1994-08-22,86.0534,-19.35639109098666,-4.131592433323683
1994-08-23,86.3255,-18.500784010390458,-3.9182644950966017
1994-08-24,86.4065,-18.683168424134166,-4.023063833190433
1994-08-25,86.656,-16.460850262799276,-3.5450446288939674
1994-08-26,87.2271,-13.731528184772134,-2.0161331088192957
1994-08-29,87.3165,-12.810335323524155,-2.07740591170239
1994-08-30,87.1075,-13.710904722082862,-2.0384592459972484
1994-08-31,87.2981,-11.931773258316149,-2.4392942396581185
1994-09-01,87.003,-11.931083686170608,-2.818392828021299
1994-09-02,86.5767,-12.710586983698269,-3.1646610242477835
1994-09-06,86.3238,-13.171341137575954,-3.480778068112811
1994-09-07,86.5263,-12.02206996429631,-3.6612087567054696
1994-09-08,86.7829,-9.859077305509611,-2.936633541553657
1994-09-09,86.2834,-11.267561643933622,-3.5064214684160433
1994-09-12,86.0971,-14.506657515677068,-3.821573514183174
1994-09-13,86.0175,-15.815103967395682,-4.216404614493785
1994-09-14,85.8497,-16.196426564944144,-4.338277080106523
1994-09-15,86.1064,-14.231634271764824,-4.19070529760428
1994-09-16,85.5364,-18.721691501980388,-4.051994027955541
1994-09-19,85.897,-17.75364702122736,-2.8856079132339008
1994-09-20,85.5337,-18.81525551643836,-3.7694030765907605
1994-09-21,85.4105,-19.80585669659507,-3.284196270444839
1994-09-22,85.5109,-19.314108738521064,-3.275543595677699
1994-09-23,85.3683,-18.97555003817417,-3.6970814118241546
1994-09-26,85.8257,-15.741157577886655,-3.1208763919381988
1994-09-27,85.6424,-16.734888047620455,-3.0454249568392155
1994-09-28,85.64,-16.200062388463543,-2.9407898017562273
1994-09-29,85.5803,-16.952048921700847,-3.070517706727627
1994-09-30,85.7119,-17.423004128986307,-3.1274087636614323
1994-10-03,85.9581,-15.850414006596525,-4.064192250858256
1994-10-04,85.9173,-16.167104659752084,-3.7527739721040176
1994-10-05,85.7657,-16.574156462211278,-4.23093371983827
1994-10-06,85.8219,-16.676625117626443,-4.194709727113899
1994-10-07,86.0366,-15.850935262827148,-3.65539429053906
1994-10-11,86.1228,-16.39969799695332,-3.184945366248493
1994-10-12,85.9501,-18.266476457889222,-3.444646155090525
1994-10-13,85.8813,-17.705425143398468,-4.349748515371976
1994-10-14,85.2614,-19.49914884103888,-4.976980198847391
1994-10-17,84.692,-21.41602649870391,-5.392151386856437
1994-10-18,84.675,-21.892203838670465,-5.342516441392853
1994-10-19,84.5396,-21.18055838517694,-5.343090931077265
1994-10-20,84.4728,-20.13488361236936,-5.331390787851619
1994-10-21,84.4582,-19.87814708546113,-5.03197340028988
1994-10-24,84.3227,-20.260750026180364,-5.1225648492158715
1994-10-25,84.0661,-21.9169974991313,-5.605753521561663
1994-10-26,84.1157,-19.81579795021965,-6.107457315330755
1994-10-27,84.1237,-18.290714824095044,-6.118019146082066
1994-10-28,84.5687,-14.85562271549038,-5.877174335248014
1994-10-31,84.3366,-16.522826604687634,-6.195526923436267
1994-11-01,84.2389,-16.34493930633152,-6.449868290711058
1994-11-02,84.4406,-14.199080828148736,-6.628923376328988
1994-11-03,85.245,-9.722237948937051,-5.689184210613652
1994-11-04,85.0605,-10.629289293074883,-5.92889965329041
1994-11-07,84.7659,-10.840535660630737,-6.639006891447307
1994-11-08,84.5838,-11.233592477351184,-6.897508205815727
1994-11-09,85.1796,-9.538501346170293,-6.415892014111302
1994-11-10,85.3946,-8.885299744542918,-5.955258744015834
1994-11-14,85.6098,-5.88712607281483,-5.913681288307481
1994-11-15,85.8571,-6.25898901856663,-5.197214342580214
1994-11-16,86.0806,-3.859925390881025,-4.898236961714297
1994-11-17,85.8982,-0.971033985129377,-5.346336088154269
1994-11-18,86.2397,3.447664939684736,-4.555118393456958
1994-11-21,86.2801,1.2889099659271652,-4.4903222949748915
1994-11-22,86.3268,-0.4417442173861974,-4.997160704145365
1994-11-23,86.2337,-1.1654547800076576,-4.802924123800567
1994-11-25,86.6315,1.110709793633391,-4.221775321420318
1994-11-28,86.7036,-1.2087275171348,-4.359883118731123
1994-11-29,86.7882,0.0862332779270058,-4.4010151613287025
1994-11-30,86.7294,-1.226084392065141,-4.523417409377528
1994-12-01,86.9494,-1.6188531381048143,-4.5151102174478925
1994-12-02,87.1884,-0.7797678740056879,-4.793810774362983
1994-12-05,87.1382,-0.0738714639380133,-4.705756267415562
1994-12-06,87.2077,1.0326700401318556,-4.530879672455979
1994-12-07,87.1983,-0.7878560018996117,-4.481462250819912
1994-12-08,87.4312,-0.909796298722787,-4.5934830266464495
1994-12-09,87.4345,0.0256232804492606,-4.755654127115195
1994-12-12,87.341,-1.715265342269623,-5.0342988177808135
1994-12-13,87.4315,-1.212258553868939,-4.801439876656666
1994-12-14,87.435,-0.9572328081685288,-4.796903326963598
1994-12-15,87.3808,-1.2228743589098867,-4.611945121258964
1994-12-16,87.4492,-1.3092608296593975,-4.016630684007117
1994-12-19,87.5549,-0.5894475959290713,-3.7054023140205006
1994-12-20,87.5958,-0.1592097587083341,-3.8374643489945237
1994-12-21,87.5387,-0.4501865028704643,-3.999846467659507
1994-12-22,87.8394,2.4644277708604667,-3.759370487320124
1994-12-23,87.816,3.328467983759276,-3.905454943371456
1994-12-27,87.85,3.308656177496005,-4.196383781543767
1994-12-28,87.8158,2.9634224111656504,-4.34800604742962
1994-12-29,87.2805,2.6928998378557667,-4.75273283229134
1994-12-30,87.129,3.4797421838123954,-5.047275295225395
1995-01-03,87.466,6.729611033239058,-5.020349834725479
1995-01-04,87.7773,6.898709398608682,-4.660359734109576
1995-01-05,87.4946,5.133069551405822,-4.4670680389317985
1995-01-06,87.8373,5.565341607265184,-3.7512313624594174
1995-01-09,87.4065,0.8252215987799127,-4.410043854372859
1995-01-10,87.4705,0.7073480666538012,-4.593283065213671
1995-01-11,87.2939,0.8587052354538605,-4.741955970903344
1995-01-12,86.899,-1.8161746409623205,-5.715404804555224
1995-01-13,86.9739,-0.1337213824176175,-6.0291224267752686
1995-01-17,87.1071,2.4731553378022357,-5.822017039311511
1995-01-18,87.1985,4.115132784391262,-5.729211149658542
1995-01-19,87.0248,2.324493467608568,-5.835048378335683
1995-01-20,86.7918,0.0410282173088472,-6.166969382459786
1995-01-23,86.7389,2.128426401844985,-6.248284151068207
1995-01-24,86.628,2.489425291038039,-6.0393075621501975
1995-01-25,86.7351,3.378986376563442,-5.982491854029403
1995-01-26,86.6332,3.700845673852071,-6.211689816067811
1995-01-27,86.7221,2.891006195989521,-5.918568156940351
1995-01-30,86.3549,3.882901302508968,-6.467611577212107
1995-01-31,86.8324,4.427585076453067,-5.834764804886083
1995-02-01,86.8463,6.281150182867279,-5.419059878765697
1995-02-02,86.6945,6.150276006517785,-5.543952086935578
1995-02-03,86.9437,6.872646307808017,-5.238164266477163
1995-02-06,86.8312,7.032748920106791,-5.471227528906375
1995-02-07,86.9311,5.2522244968168375,-5.550944044015549
1995-02-08,86.7824,5.431724263987547,-5.518490776386164
1995-02-09,86.731,5.193954273035195,-5.316019017363449
1995-02-10,86.6342,5.01764117103638,-5.202814343082851
1995-02-13,86.5932,4.176716932813851,-5.237515758509592
1995-02-14,86.4424,2.272773904074965,-5.329606784888197
1995-02-15,86.4531,2.517923294561375,-5.043132706387854
