DATE,T10YFF,3m growth rate,12m growth rate
1995-03-24,1.06,-98.42043061481036,-66.24203821656052
1995-03-27,0.92,-98.04381069142433,-70.88607594936708
1995-03-28,1.06,-95.71649008046656,-67.48466257668711
1995-03-29,1.09,-96.01758342879822,-66.8693009118541
1995-03-30,1.02,-97.31590103917608,-68.125
1995-03-31,0.9,-98.51921770234652,-72.04968944099379
1995-04-03,0.86,-98.6858076388358,-74.32835820895522
1995-04-04,1.04,-97.31835759909836,-67.08860759493672
1995-04-05,1.14,-84.26361016069683,-65.1376146788991
1995-04-06,1.14,-82.79216076833892,-64.26332288401254
1995-04-07,1.17,-92.14449060715268,-61.00000000000001
1995-04-10,1.12,-95.33551264177154,-62.289562289562284
1995-04-11,1.18,-92.43519118183204,-61.81229773462783
1995-04-12,0.89,-98.20057010172452,-71.1038961038961
1995-04-13,0.86,-98.3235052367878,-72.25806451612904
1995-04-17,0.9,-98.11832357684108,-72.39263803680981
1995-04-18,1.06,-97.47827970009696,-69.00584795321637
1995-04-19,1.14,-80.70229701875014,-55.98455598455598
1995-04-20,1.06,-95.16062023230172,-70.05649717514125
1995-04-21,1.08,-95.22198947169322,-67.95252225519289
1995-04-24,1.03,-96.1812149410178,-70.14492753623188
1995-04-25,1.04,-96.58907717474044,-69.41176470588235
1995-04-26,0.78,-98.76543209876544,-78.21229050279331
1995-04-27,1.0,-95.57234243084253,-71.50997150997152
1995-04-28,1.01,-97.20425419385931,-72.1763085399449
1995-05-01,0.99,-97.69215885461963,-71.71428571428571
1995-05-02,1.03,-96.49214954386694,-70.40229885057472
1995-05-03,0.96,-64.07488297504875,-72.25433526011561
1995-05-04,0.84,-97.125273883215,-75.5813953488372
1995-05-05,0.71,-99.38948192190512,-79.05604719764013
1995-05-08,0.66,-99.12831266194178,-80.23952095808383
1995-05-09,0.66,-99.34502638891048,-79.43925233644859
1995-05-10,0.63,-99.46551131748556,-80.4953560371517
1995-05-11,0.68,-99.69769616319398,-77.92207792207793
1995-05-12,0.68,-98.35932996217032,-80.23255813953489
1995-05-15,0.45,-98.20844721121142,-86.68639053254438
1995-05-16,0.56,-99.54820949079956,-83.18318318318319
1995-05-17,0.56,-99.67753642912314,-82.6625386996904
1995-05-18,0.63,-99.50069166736778,-81.02409638554217
1995-05-19,0.67,-99.39262873143323,-80.05952380952381
1995-05-22,0.63,-99.48347571080978,-81.1377245508982
1995-05-23,0.61,-99.5052247168928,-82.91316526610643
1995-05-24,0.28,-99.97469419089724,-92.47311827956989
1995-05-25,0.35,-99.90806350392168,-90.66666666666667
1995-05-26,0.43,-99.93067492843592,-89.19597989949749
1995-05-30,0.23,-99.99,-93.57541899441341
1995-05-31,0.13,-99.99920729961018,-96.23188405797102
1995-06-01,0.16,-99.99788732876738,-94.57627118644068
1995-06-02,0.08,-99.9998785795669,-97.10144927536231
1995-06-05,0.09,-99.9997811701271,-96.75090252707581
1995-06-06,0.12,-99.99916149524066,-95.6043956043956
1995-06-07,0.05,-99.99996014638586,-98.22064056939502
1995-06-08,0.14,-99.99698931772296,-95.1890034364261
1995-06-09,0.38,-99.77252305171947,-87.24832214765101
1995-06-12,0.35,-99.95551598207255,-87.93103448275862
1995-06-13,0.17,-99.99,-94.05594405594405
1995-06-14,0.16,-99.98864588894028,-94.53924914675767
1995-06-15,0.08,-99.9992717557494,-96.88715953307393
1995-06-16,0.19,-99.97908845812157,-93.1899641577061
1995-06-19,0.08,-99.999375,-97.16312056737588
1995-06-20,0.15,-99.99282842377802,-94.68085106382979
1995-06-21,0.36,-99.78915035401916,-86.86131386861314
1995-06-22,0.05,-99.99990697996186,-98.28767123287672
1995-06-23,0.12,-99.99745798466748,-95.94594594594594
1995-06-26,0.12,-99.995904,-95.72953736654804
1995-06-27,0.21,-99.95476993513697,-92.63157894736842
1995-06-28,0.18,-99.979264,-93.63957597173145
1995-06-29,0.32,-99.76279277967312,-88.4476534296029
1995-06-30,0.1,-99.9976743196064,-96.42857142857143
1995-07-03,0.32,-99.74924144218588,-88.61209964412812
1995-07-05,-1.22,-51.24401895173718,-141.07744107744108
1995-07-06,-0.01,-99.9999995904,-100.34246575342465
1995-07-07,0.27,-99.66225963689446,-91.23376623376623
1995-07-10,0.26,-99.941247343596,-91.1864406779661
1995-07-11,0.34,-99.609375,-88.35616438356165
1995-07-12,0.36,-99.5983332768998,-88.19672131147541
1995-07-13,0.34,-99.7058937558844,-88.23529411764706
1995-07-14,0.47,-99.06139331602684,-84.59016393442623
1995-07-17,0.46,-98.98711691675584,-85.11326860841424
1995-07-18,0.58,-96.87970519061508,-57.971014492753625
1995-07-19,0.61,-95.57500508284224,-82.67045454545455
1995-07-20,0.63,-93.1175708065898,-78.57142857142857
1995-07-21,0.79,-78.48821700197657,-65.65217391304347
1995-07-24,0.71,-77.4220505657348,-75.85034013605443
1995-07-25,0.7,-82.35193323435716,-77.41935483870968
1995-07-26,0.72,-85.65876544938902,-77.21518987341773
1995-07-27,0.65,-88.65560510167477,-79.6875
1995-07-28,0.72,-86.59884778296436,-77.4294670846395
1995-07-31,0.48,-97.75468018594054,-84.15841584158416
1995-08-01,0.95,-60.7201847029321,-68.64686468646865
1995-08-02,0.23,-99.7783397171858,-92.25589225589226
1995-08-03,0.74,-58.1422799018014,-75.0
1995-08-04,0.78,-70.68060869799953,-68.42105263157895
1995-08-07,0.72,-80.9618828910643,-75.75757575757575
1995-08-08,0.77,-67.52402386122749,-74.58745874587459
1995-08-09,0.8,-37.57049230300258,-72.88135593220339
1995-08-10,0.83,-13.24019553931337,-72.51655629139073
1995-08-11,0.92,-38.76242953678093,-69.93464052287581
1995-08-14,0.83,-71.90086413879649,-72.24080267558529
1995-08-15,0.67,-88.06891868899974,-76.32508833922262
1995-08-16,0.68,-88.58982766630868,-75.62724014336916
1995-08-17,0.81,-72.6430305884511,-72.06896551724138
1995-08-18,0.89,-67.63825009009798,-68.66197183098592
1995-08-21,0.83,-24.35985670323764,-70.77464788732395
1995-08-22,0.89,14.700740478898911,-70.33333333333334
1995-08-23,0.92,9.18959914647155,-69.12751677852349
1995-08-24,0.79,-69.14788765729239,-74.51612903225806
1995-08-25,0.67,-88.06891868899974,-78.45659163987138
1995-08-28,0.62,-88.29575788852416,-80.2547770700637
1995-08-29,0.88,-55.9206007816484,-71.14754098360656
1995-08-30,0.43,-96.9624395920988,-84.64285714285714
1995-08-31,0.35,-98.71725946083602,-87.67605633802818
1995-09-01,0.5,-83.11497894262271,-79.42386831275721
1995-09-05,0.32,-98.951424,-87.59689922480621
1995-09-06,0.42,-97.0097213059942,-84.03041825095056
1995-09-07,0.47,-94.9201527497496,-82.06106870229007
1995-09-08,0.57,-90.62112983371496,-78.40909090909092
1995-09-11,0.51,-92.03481674194336,-80.23255813953489
1995-09-12,0.51,-86.41174901082881,-79.92125984251969
1995-09-13,0.22,-99.07815622272292,-91.30434782608695
1995-09-14,0.2,-99.15677351189495,-91.869918699187
1995-09-15,0.31,-95.13289144049224,-87.74703557312253
1995-09-18,0.41,-82.06203265532113,-83.53413654618474
1995-09-19,0.41,-86.78400772709858,-83.1275720164609
1995-09-20,0.38,-90.2478867590187,-84.73895582329317
1995-09-21,0.5,52.4157902758726,-79.67479674796748
1995-09-22,0.59,23.212831648922226,-76.86274509803921
1995-09-25,0.51,-31.209479367320917,-80.23255813953489
1995-09-26,0.55,-41.9117142485149,-80.07246376811594
1995-09-27,-0.15,-99.7487732816452,-105.4945054945055
1995-09-28,0.23,-98.2235657156772,-91.78571428571428
1995-09-29,-0.03,-99.99941498678196,-101.14068441064639
1995-10-02,0.22,-61.88827571845065,-91.40625
1995-10-03,0.38,38.95117034568936,-86.61971830985915
1995-10-04,0.43,0.0,-84.53237410071942
1995-10-05,0.37,569.7235215711777,-86.92579505300353
1995-10-06,0.41,9793.774727775635,-84.75836431226766
1995-10-10,0.33,1709.5718383789062,-88.12949640287769
1995-10-11,0.08,0.0,-97.2027972027972
1995-10-12,0.27,8000.000000000005,-90.32258064516128
1995-10-13,0.27,2462.8906250000023,-91.86746987951807
1995-10-16,0.23,44674.55999999998,-92.22972972972973
1995-10-17,0.31,2304.000937109536,-89.19860627177701
1995-10-18,0.34,-35.91132664727864,-84.40366972477065
1995-10-19,0.28,-59.03999999999997,-90.10600706713781
1995-10-20,0.34,1500.0,-88.35616438356165
1995-10-23,0.33,1709.5718383789062,-89.0
1995-10-24,0.32,25500.0,-89.3687707641196
1995-10-25,-0.09,-94.96550824502576,-102.87539936102237
1995-10-26,0.3,19675.390625,-89.79591836734694
1995-10-27,0.37,3602.046419753087,-88.17891373801918
1995-10-30,0.26,-72.7928288370675,-91.12627986348123
1995-10-31,0.06,107.36,-97.93103448275862
1995-11-01,0.22,1029.7067901234573,-92.25352112676056
1995-11-02,0.2,671.6049382716051,-93.1740614334471
1995-11-03,0.28,216.04938271604956,-90.63545150501672
1995-11-06,0.25,272.10886297820446,-91.93548387096774
1995-11-07,0.34,27.44293212890625,-89.1373801916933
1995-11-08,-0.01,-99.99,-100.31847133757962
1995-11-09,0.23,-73.31228256225586,-92.83489096573209
1995-11-10,0.32,-99.52667374990078,-89.33333333333333
1995-11-13,0.24,33177500.0,-92.28295819935691
1995-11-14,0.26,-14.011903485052922,-91.50326797385621
1995-11-15,0.06,-99.71639648471692,-97.9381443298969
1995-11-16,0.09,-99.50903066294704,-97.14285714285714
1995-11-17,0.22,-86.05300259106843,-93.3130699088146
1995-11-20,0.2,-88.02696327869637,-93.84615384615384
1995-11-21,0.24,-93.20086702388949,-92.89940828402366
1995-11-22,-0.38,-53.43034080066895,-111.30952380952381
1995-11-24,-0.06,-99.98854769179437,-101.71428571428571
1995-11-27,0.11,-99.89425705524135,-95.86466165413535
1995-11-28,0.19,-99.1727206078908,-93.64548494983278
1995-11-29,0.13,-99.92667280974332,-94.71544715447155
1995-11-30,-0.35,-94.0947432796752,-115.0214592274678
1995-12-01,0.15,-99.78915035401916,-93.85245901639344
1995-12-04,-0.11,-99.94551954137135,-104.36507936507937
1995-12-05,-0.07,-99.98654949056406,-102.71317829457365
1995-12-06,-0.32,-96.09815576893766,-112.5984251968504
1995-12-07,-0.1,-99.81161988811728,-103.8910505836576
1995-12-08,0.0,-100.0,-100.0
1995-12-11,-0.02,-99.99428246754408,-101.12994350282484
1995-12-12,0.03,-99.99972987912992,-98.64253393665159
1995-12-13,0.04,-99.99930838953748,-98.3402489626556
1995-12-14,-0.08,-99.9847584209724,-103.55555555555556
1995-12-15,-0.03,-99.99976957896756,-101.23456790123457
1995-12-18,0.09,-99.98398193359375,-96.23430962343096
1995-12-19,0.18,-99.77880380555392,-92.5925925925926
1995-12-20,-0.98,28.75170632609225,-136.8421052631579
1995-12-21,0.03,-99.99982932392405,-98.25581395348837
1995-12-22,0.27,-97.3627224013989,-88.05309734513274
1995-12-26,0.19,-99.39049292243868,-91.77489177489177
1995-12-27,0.27,-98.76543209876544,-88.41201716738198
1995-12-28,0.1,-99.98406177426784,-95.86776859504133
1995-12-29,0.85,9.992565897980278,-63.67521367521367
1996-01-02,-0.46,-92.8637295566156,-121.10091743119267
1996-01-03,-1.35,363.643061204845,-154.65587044534414
1996-01-04,-0.04,-99.9993427484785,-101.5748031496063
1996-01-05,0.23,-98.6112881759779,-90.33613445378151
1996-01-08,-0.33,-91.97418764705944,-126.61290322580645
1996-01-09,0.42,-94.81120547606038,-79.41176470588236
1996-01-10,0.45,19.94336610993157,-82.28346456692913
1996-01-11,0.26,-69.5476218242399,-87.96296296296296
1996-01-12,0.25,-93.75,-89.22413793103449
1996-01-16,-0.18,-89.98870849609375,-107.72532188841201
1996-01-17,-0.33,-61.88827571845062,-111.3793103448276
1996-01-18,0.02,-99.99967210971371,-98.94736842105263
1996-01-19,0.14,-99.63607430503276,-88.6178861788618
1996-01-22,0.15,-99.25168520491852,-93.05555555555556
1996-01-23,0.22,-96.53733865409173,-90.63829787234042
1996-01-24,0.12,-91.14814561846867,-94.9367088607595
1996-01-25,0.14,-75.99,-94.16666666666667
1996-01-26,0.14,-95.84026784447782,-94.04255319148936
1996-01-29,0.16,-97.68076634931263,-93.04347826086956
1996-01-30,0.26,-83.82821477117137,-88.28828828828829
1996-01-31,-0.11,-99.29783956538088,-105.47263681592041
1996-02-01,0.36,-73.12614400000001,-86.41509433962264
1996-02-02,0.43,-71.7859276454667,-81.30434782608695
1996-02-05,0.47,-27.87086444290423,-80.81632653061224
1996-02-06,0.52,-20.09708626459942,-77.96610169491525
1996-02-07,0.53,15486.13530864198,-78.00829875518673
1996-02-08,0.48,1796.9400480987415,-79.48717948717949
1996-02-09,0.49,7116938.271604937,-78.02690582959642
1996-02-12,0.49,2360.8979065637586,-75.37688442211056
1996-02-13,0.65,756.0892430997307,-65.60846560846561
1996-02-14,0.7,602.2929968722952,-59.77011494252874
1996-02-15,0.34,-28.6968408797323,-85.89211618257262
1996-02-16,0.63,457.4767646662262,-62.94117647058823
1996-02-20,0.81,3529.813537326685,-47.74193548387097
1996-02-21,0.88,1464000.0,-42.85714285714286
1996-02-22,0.77,6514.664845203887,-51.26582278481013
1996-02-23,0.83,8830.120370840783,-48.12500000000001
1996-02-26,0.82,16056.380230202149,-49.693251533742334
1996-02-27,0.86,5823.072241995578,-48.80952380952381
1996-02-28,-0.07,-99.82032961770096,-104.34782608695652
1996-02-29,0.08,-99.33361099541858,-95.26627218934911
1996-03-01,0.18,-92.14449060715268,-88.0
1996-03-04,0.59,921.7679761130794,-59.02777777777778
1996-03-05,0.83,4425.978183746338,-44.666666666666664
1996-03-06,0.97,1349226.0326169794,-33.10344827586207
1996-03-07,0.86,6653.187160493828,-40.27777777777778
1996-03-08,1.25,12926.662330504158,-12.587412587412583
1996-03-11,1.08,29671.56262035644,-26.027397260273965
1996-03-12,1.11,11713406.25000001,-11.199999999999989
1996-03-13,0.86,23250.870842155597,-23.214285714285722
1996-03-14,0.8,25500.0,-52.09580838323353
1996-03-15,1.04,18932.736359850056,-23.529411764705888
1996-03-18,1.16,46252.36761599999,-18.881118881118887
1996-03-19,1.21,15940.79221094096,-17.12328767123288
1996-03-20,1.13,16304735999.99999,-25.16556291390729
1996-03-21,1.07,46740.742064243634,-26.206896551724135
1996-03-22,1.15,16579.82339859008,-16.666666666666664
1996-03-25,0.97,26583.44937548226,-27.06766917293234
1996-03-26,1.02,23586.849199957986,-17.07317073170731
1996-03-27,1.05,9378806.25,-9.482758620689646
1996-03-28,1.1,2231419.5854290514,6.796116504854366
1996-03-29,1.09,60158.07706099313,0.92592592592593
1996-04-01,0.78,23034.41,-33.33333333333333
1996-04-02,0.96,25500.0,-14.285714285714302
1996-04-03,1.02,5091.182541570429,-14.28571428571428
1996-04-04,1.08,10497500.00000001,-12.903225806451601
1996-04-05,1.68,5440745.406734511,39.99999999999999
1996-04-08,1.49,378107.9641807536,40.56603773584906
1996-04-09,1.49,1725625.2932320298,61.95652173913042
1996-04-10,1.17,12387.378325697628,10.377358490566024
1996-04-11,1.35,656000.0000000006,23.853211009174302
1996-04-12,1.3,1950654.7298681785,27.450980392156854
1996-04-15,1.14,7034302.9987505125,26.66666666666666
1996-04-16,1.31,27985.701084136963,52.32558139534884
1996-04-17,1.35,3321406.25,29.807692307692314
1996-04-18,1.39,inf,21.92982456140351
1996-04-19,1.43,2613509906.25,25.438596491228083
1996-04-22,1.25,301408079.0123458,6.8376068376068355
1996-04-23,1.14,65974906.24999996,1.7857142857142572
1996-04-24,1.0,2441306.25,-15.254237288135586
1996-04-25,1.22,273497993.8271605,37.07865168539326
1996-04-26,1.33,4769001.066910533,54.65116279069768
1996-04-29,1.34,307034.90321597335,48.88888888888889
1996-04-30,1.16,96.3033242604558,9.433962264150942
1996-05-01,1.27,321166123.4567902,11.403508771929838
1996-05-02,1.57,114225.6167664896,48.113207547169814
1996-05-03,1.76,736168.5798911919,62.962962962962955
1996-05-06,1.6,123217.546068143,55.33980582524271
1996-05-07,1.63,7059017.609999996,56.730769230769205
1996-05-08,1.47,794.527375869542,88.46153846153845
1996-05-09,1.56,13127.174002379925,56.00000000000001
1996-05-10,1.55,73.77676919921497,53.46534653465347
1996-05-13,1.47,182401806.640625,48.484848484848484
1996-05-14,1.41,141142.4058661883,36.89320388349513
1996-05-15,1.18,16248.28761780927,22.916666666666675
1996-05-16,1.46,14502.064469022682,73.80952380952381
1996-05-17,1.5,12245.679012345674,111.26760563380284
1996-05-20,1.41,86393.4178162529,113.63636363636363
1996-05-21,1.42,103986.245376,115.15151515151514
1996-05-22,1.22,210932.47980490775,93.65079365079364
1996-05-23,1.48,40356.760273239095,117.64705882352939
1996-05-24,1.51,3249284906.25,122.05882352941173
1996-05-28,1.34,839180.3415243649,197.77777777777777
1996-05-29,1.53,1082332.1600000004,173.21428571428567
1996-05-30,1.44,183452.05245543327,157.1428571428571
1996-05-31,1.54,2712326.00308642,144.44444444444446
1996-06-03,1.43,1088408.9572053307,113.43283582089549
1996-06-04,1.63,1837446.2333402731,158.7301587301587
1996-06-05,1.48,731994.140625,142.62295081967213
1996-06-06,1.47,102082.36428171278,424.9999999999999
1996-06-07,1.72,5977722.935591832,391.42857142857144
1996-06-10,1.69,48466.50097403217,293.0232558139535
1996-06-11,1.75,27333.32019032404,660.8695652173913
1996-06-12,1.78,20472.57136275917,1269.230769230769
1996-06-13,1.74,12436.711118308178,987.5
1996-06-14,1.65,9293.60509200896,1962.5
1996-06-17,1.43,7777.332918143566,1488.888888888889
1996-06-18,1.66,13071.88808425477,1283.3333333333335
1996-06-19,0.71,340.8076011643768,1320.0
1996-06-20,1.61,3664.0040110640393,1050.0
1996-06-21,1.77,3987.906043315287,365.7894736842105
1996-06-24,1.76,71701.74566875392,402.85714285714295
1996-06-25,1.76,5990.998232014919,935.2941176470587
1996-06-26,1.73,1980.867067668173,981.25
1996-06-27,1.56,887.5695819957652,1850.0
1996-06-28,1.73,2448.1295942504657,810.5263157894736
1996-07-01,-1.06,166.0180413883585,-1425.0
1996-07-02,1.51,1049.8796275587358,906.6666666666666
1996-07-03,1.4,602.2929968722952,288.88888888888886
1996-07-05,1.78,41810639.52519783,3460.0
1996-07-08,1.78,24508587.890625,1383.3333333333335
1996-07-09,1.86,1140049.3827160497,1450.0000000000002
1996-07-10,1.79,8372.353683281372,752.3809523809524
1996-07-11,1.69,1618.8360308827612,838.8888888888889
1996-07-12,1.67,778.5752151313641,421.875
1996-07-15,1.47,753.6415270295051,1370.0
1996-07-16,1.64,196.30251663359985,412.5
1996-07-17,1.58,358.0715568614391,-229.50819672131146
1996-07-18,1.44,183.2422614705993,-14500.0
1996-07-19,1.56,982.6911540039918,477.77777777777777
1996-07-22,1.59,1460.3734399414063,511.5384615384616
1996-07-23,1.55,393.3935133149772,355.88235294117646
1996-07-24,1.58,244.1885279683748,338.8888888888889
1996-07-25,1.42,89.67578768056725,317.64705882352933
1996-07-26,1.59,291.9897611835621,238.29787234042556
1996-07-29,1.56,351.8177439371363,239.1304347826087
1996-07-30,1.56,238.61565446092615,168.96551724137936
1996-07-31,0.05,-99.99929401889077,-91.80327868852459
1996-08-01,0.36,-98.44829444091904,-42.85714285714286
1996-08-02,1.17,54.16516451478542,48.1012658227848
1996-08-05,1.38,147.71117819821038,94.36619718309858
1996-08-06,1.44,204.60987374297105,105.71428571428574
1996-08-07,1.48,1196.1893560285305,105.55555555555559
1996-08-08,1.41,365.36264419555664,116.9230769230769
1996-08-09,1.4,254.90445886234548,94.44444444444444
1996-08-12,1.32,123.15195854290496,175.00000000000006
1996-08-13,1.68,0.0,76.84210526315789
1996-08-14,1.36,-30.59183546772457,491.304347826087
1996-08-15,1.14,-65.73313830639978,54.054054054054035
1996-08-16,1.41,110.9274020820068,80.76923076923075
1996-08-19,1.42,22.41039618697087,97.22222222222221
1996-08-20,1.51,82.02639998599481,96.10389610389609
1996-08-21,1.52,216.04938271604956,89.99999999999999
1996-08-22,1.45,50.10212006134967,74.69879518072288
1996-08-23,1.5,52.41579027587249,63.043478260869556
1996-08-26,1.52,42.99312280781991,83.13253012048195
1996-08-27,1.65,77.2521970519239,146.2686567164179
1996-08-28,1.55,136.42137599999998,127.94117647058823
1996-08-29,1.62,307.79383215291494,100.0
1996-08-30,1.68,696.5941759999998,88.76404494382022
1996-09-03,0.91,-69.04532514492979,9.63855421686748
1996-09-04,1.59,104.25934429214698,78.65168539325845
1996-09-05,1.79,218.4145689090944,94.56521739130434
1996-09-06,1.81,492.7647132336726,129.11392405063287
1996-09-09,1.7,221.05600822274852,153.73134328358208
1996-09-10,1.84,88.65689502325496,196.7741935483871
1996-09-11,1.68,-16.979287616966076,90.90909090909089
1996-09-12,1.55,-11.92617416381836,260.4651162790698
1996-09-13,1.45,-37.378770347474045,314.28571428571433
1996-09-16,1.35,-28.867882863606177,170.00000000000003
1996-09-17,1.79,73.34596241729308,459.375
1996-09-18,1.87,111.8554464489709,345.23809523809524
1996-09-19,1.58,33.46242412346636,236.17021276595747
1996-09-20,1.55,46.03277636335885,171.92982456140356
1996-09-23,1.51,168.15120934748097,196.07843137254903
1996-09-24,1.49,8.475997025660886,192.156862745098
1996-09-25,1.15,-65.45172839506174,422.72727272727263
1996-09-26,1.38,-8.242854399703603,590.0
1996-09-27,1.47,14.846023222548688,374.1935483870968
1996-09-30,0.63,-92.88912777129248,53.65853658536586
1996-10-01,1.12,-67.20367140283038,173.1707317073171
1996-10-02,1.37,-32.23983116239448,260.5263157894737
1996-10-03,1.44,33.36159313419833,188.0
1996-10-04,1.44,-21.53350654326457,144.0677966101695
1996-10-07,1.37,-18.072009976908387,168.62745098039218
1996-10-08,1.42,-27.711286770325227,158.18181818181816
1996-10-09,1.12,-62.37054391801984,-846.6666666666669
1996-10-10,1.32,-56.99239015795345,473.9130434782608
1996-10-11,1.39,-22.19413426027701,-4733.333333333333
1996-10-15,1.15,-62.54394600423081,422.72727272727263
1996-10-16,1.37,-59.749759377446935,260.5263157894737
1996-10-17,1.32,-62.7823535163879,206.97674418604652
1996-10-18,1.38,-61.33089228821327,272.9729729729729
1996-10-21,1.31,-70.66371113122976,219.51219512195124
1996-10-22,1.37,-61.56868229472975,315.1515151515151
1996-10-23,0.98,-87.55575577125289,1125.0
1996-10-24,1.28,-35.80580919958738,374.074074074074
1996-10-25,1.27,-65.74038078064328,370.3703703703703
1996-10-28,1.27,923.7207093855776,452.17391304347825
1996-10-29,1.18,-71.14477101302607,280.64516129032256
1996-10-30,1.09,-85.6182105519592,220.58823529411765
1996-10-31,0.74,-96.87481157099498,164.28571428571428
1996-11-01,1.19,-79.10043849180357,249.99999999999994
1996-11-04,1.15,-80.4742848696385,248.48484848484844
1996-11-05,0.94,-86.81703736987457,193.74999999999994
1996-11-06,0.84,-94.44181840578004,-1033.3333333333335
1996-11-07,0.98,-26.93980252914876,226.66666666666666
1996-11-08,1.12,-69.73335370371221,202.7027027027027
1996-11-12,0.89,-83.66767987296959,242.3076923076923
1996-11-13,0.99,-90.43112747200088,1550.0
1996-11-14,0.81,-95.71194777295251,268.1818181818182
1996-11-15,0.66,-98.41465435003644,229.99999999999997
1996-11-18,1.05,-88.16018075043654,275.0
1996-11-19,0.88,-92.64836612669392,252.0
1996-11-20,0.61,-98.21986288361477,79.41176470588233
1996-11-21,0.87,-87.73104223372151,-8800.0
1996-11-22,0.91,-90.5203964027301,295.65217391304344
1996-11-25,0.75,-94.9228884466248,134.375
1996-11-26,0.85,-87.85980299031148,254.16666666666666
1996-11-27,0.72,-95.46234375547074,176.9230769230769
1996-11-29,0.62,-97.68805094094304,933.3333333333334
1996-12-02,0.41,-99.51043694729194,355.55555555555554
1996-12-03,0.97,-85.79443246215585,340.90909090909093
1996-12-04,-0.01,-99.99999975405012,-105.0
1996-12-05,0.86,-91.44134918961996,258.33333333333337
1996-12-06,1.05,-79.47615137337627,-376.3157894736842
1996-12-09,1.02,-81.7231101852176,-1800.0
1996-12-10,1.06,20199531.36,863.6363636363636
1996-12-11,1.19,11839.271893099372,526.3157894736842
1996-12-12,1.15,-6.664273032740342,784.6153846153845
1996-12-13,1.05,-66.48487444656071,-400.0
1996-12-16,0.83,-88.9627113336471,453.3333333333333
1996-12-17,1.04,-75.61703610308825,-1045.4545454545455
1996-12-18,0.86,-86.16059705441026,-1328.5714285714284
1996-12-19,1.07,-65.87890436276551,-434.375
1996-12-20,1.2,-31.698654463492936,-1299.9999999999998
1996-12-23,1.08,-82.92117867555184,inf
1996-12-24,1.22,-35.243452058464364,-6200.0
1996-12-26,1.09,-16.42303688205403,3533.3333333333335
1996-12-27,1.53,38.640230785578055,3725.0
1996-12-30,0.78,-90.89615126209084,-1075.0
1996-12-31,0.17,-99.98393473490334,-666.6666666666667
1997-01-02,0.75,-94.07251174953336,733.3333333333334
1997-01-03,1.35,-24.861405862733456,650.0000000000001
1997-01-06,1.28,-46.97571239506172,-230.6122448979592
1997-01-07,1.37,-34.00547355634115,4466.666666666667
1997-01-08,1.4,-48.170577972731735,418.5185185185184
1997-01-09,1.27,-54.92994467911396,568.421052631579
1997-01-10,1.46,-34.029258581623466,440.74074074074065
1997-01-13,1.39,-53.13786464338902,1289.9999999999998
1997-01-14,1.39,444.3693085002264,63.52941176470588
1997-01-15,1.31,-53.92167481517083,-384.7826086956522
1997-01-16,1.31,-71.31379757487285,-197.03703703703704
1997-01-17,1.42,-62.11746108322525,-3650.0
1997-01-21,1.19,-75.99000000000001,417.39130434782606
1997-01-22,1.35,-71.02230867469719,-509.09090909090907
1997-01-23,1.36,-57.05441662681699,223.80952380952385
1997-01-24,1.51,-9.929827085686217,235.55555555555557
1997-01-27,1.36,-22.61021777765835,423.0769230769231
1997-01-28,1.37,6.058918600559626,448.00000000000006
1997-01-29,1.58,-39.296151700300186,-977.7777777777778
1997-01-30,1.31,-75.91654689874997,-496.969696969697
1997-01-31,1.16,-70.94615541364344,5699.999999999999
1997-02-03,1.11,-73.69943232476575,692.8571428571429
1997-02-04,1.27,-49.9611759780206,746.6666666666666
1997-02-05,1.3,-42.053349746810085,490.90909090909093
1997-02-06,1.27,48.73854281538448,958.3333333333334
1997-02-07,1.35,-8.416185441018243,864.2857142857142
1997-02-10,1.25,-47.71577041213638,792.8571428571427
1997-02-11,1.36,2071.66801847602,750.0
1997-02-12,1.76,509.78758850478965,576.9230769230769
1997-02-13,1.13,-53.71593388275602,-1127.2727272727273
1997-02-14,1.13,-62.08039492918323,213.88888888888889
1997-02-18,0.73,-93.39547676931812,69.76744186046511
1997-02-19,1.11,-56.90671054340357,136.17021276595747
1997-02-20,1.23,-43.70535714461391,136.53846153846155
1997-02-21,1.28,70.59558517284461,141.50943396226415
1997-02-24,1.17,-38.27690112526471,143.75
1997-02-25,1.12,-57.84851400936756,128.5714285714286
1997-02-26,1.36,95.59793797191996,177.5510204081633
1997-02-27,1.29,-21.39022149777885,98.46153846153847
1997-02-28,1.06,-58.41585885569107,51.428571428571445
1997-03-03,1.18,-46.54212592768177,247.05882352941174
1997-03-04,1.44,46.00401064284148,128.57142857142856
1997-03-05,1.45,25.48440053972434,79.01234567901231
1997-03-06,1.4,316.49312786339027,59.09090909090908
1997-03-07,1.36,27.44293212890625,76.62337662337664
1997-03-10,1.32,16.70268310466558,59.03614457831328
1997-03-11,1.36,31.504540968037897,65.85365853658539
1997-03-12,1.59,229.655607871219,84.88372093023257
1997-03-13,1.51,268.30006661818146,-2257.142857142857
1997-03-14,1.56,1875.020075649852,1850.0
1997-03-17,1.33,56.033811855700975,638.8888888888889
1997-03-18,1.3,63.29844447382629,120.33898305084749
1997-03-19,1.38,364.5205496015006,66.26506024096386
1997-03-20,1.43,739.8988867325083,47.42268041237112
1997-03-21,1.46,392.6144198212567,69.76744186046511
1997-03-24,1.25,55.155780860554415,0.0
1997-03-25,1.18,209.00677583384365,9.259259259259256
