DATE,GACDFSA066MSFRBPHI,3m growth rate,12m growth rate
2009-11-01,15.4,837.890625,-137.65281173594133
2009-12-01,16.6,49.99173056790125,-144.14893617021275
2010-01-01,12.9,6.449581254299308,-141.4790996784566
2010-02-01,13.9,-33.629312290507094,-135.36895674300254
2010-03-01,14.2,-46.45474078191687,-140.9221902017291
2010-04-01,16.0,136.657945213274,-163.4920634920635
2010-05-01,22.2,550.6578844498853,-199.10714285714286
2010-06-01,14.9,21.22486136395314,7350.0
2010-07-01,7.7,-94.63607162475586,-216.66666666666669
2010-08-01,3.7,-99.92283950617283,-57.95454545454546
2010-09-01,4.3,-99.30636859412397,-71.33333333333334
2010-10-01,0.3,-99.99976957896756,-97.63779527559055
2010-11-01,19.2,72410.01893647341,24.675324675324674
2010-12-01,15.5,16783.13022606464,-6.62650602409639
2011-01-01,16.5,915062400.0,27.906976744186053
2011-02-01,28.9,413.3179559383862,107.91366906474819
2011-03-01,36.4,2941.436418403045,156.3380281690141
2011-04-01,12.9,-62.638606652551054,-19.374999999999996
2011-05-01,6.2,-99.78817589165082,-72.07207207207207
2011-06-01,-0.4,-99.9999985417418,-102.68456375838926
2011-07-01,7.1,-90.82355314655274,-7.792207792207795
2011-08-01,-19.4,9486.06041443562,-624.3243243243243
2011-09-01,-11.0,57191306.25,-355.8139534883721
2011-10-01,6.2,-41.852189943671945,1966.6666666666667
2011-11-01,4.1,-99.8005066114792,-78.64583333333334
2011-12-01,2.4,-99.7733925278328,-84.51612903225806
2012-01-01,7.5,114.13038387865572,-54.54545454545454
2012-02-01,10.4,4039.977018580131,-64.01384083044984
2012-03-01,8.8,17975.308641975316,-75.82417582417582
2012-04-01,5.6,-68.91813609876544,-56.589147286821714
2012-05-01,-0.8,-99.99649872203356,-112.9032258064516
2012-06-01,-12.5,307.1077438384715,3025.0
2012-07-01,-12.7,2545.2259576901547,-278.8732394366197
2012-08-01,-2.5,9436.7431640625,-87.11340206185567
2012-09-01,-0.1,-99.9999995904,-99.0909090909091
2012-10-01,-1.1,-99.99437197708792,-117.74193548387098
2012-11-01,-10.4,29848.379136000007,-353.6585365853659
2012-12-01,2.5,39062400.0,4.166666666666674
2013-01-01,-1.4,162.38644901304536,-118.66666666666666
2013-02-01,-5.3,-93.25518377195958,-150.96153846153845
2013-03-01,2.0,-59.03999999999999,-77.27272727272727
2013-04-01,0.3,-99.78915035401916,-94.64285714285714
2013-05-01,0.2,-99.99979722402222,-125.0
2013-06-01,12.7,162490.40062499995,-201.6
2013-07-01,15.9,789048000.0,-225.1968503937008
2013-08-01,8.3,296614406.25,-432.0
2013-09-01,20.3,552.7836493083862,-20400.0
2013-10-01,13.6,-46.47371080403915,-1336.3636363636363
2013-11-01,4.8,-88.81457268578886,-146.15384615384613
2013-12-01,3.9,-99.86376952325632,56.00000000000001
2014-01-01,15.3,60.1806640625,-1192.8571428571431
2014-02-01,2.2,-95.58708285108024,-141.50943396226415
2014-03-01,12.5,10453.138160860815,525.0
2014-04-01,16.7,41.93848366145188,5466.666666666666
2014-05-01,18.4,489206.0310088103,9099.999999999998
2014-06-01,14.1,61.89610434559994,11.023622047244096
2014-07-01,21.4,169.64303627761686,34.59119496855345
2014-08-01,23.0,144.140625,177.10843373493975
2014-09-01,21.6,450.7297710649532,6.403940886699511
2014-10-01,18.3,-46.52518810878894,34.558823529411775
2014-11-01,35.9,493.56249302282345,647.9166666666667
2014-12-01,21.7,1.864751671707765,456.4102564102564
2015-01-01,13.3,-72.10012837647398,-13.0718954248366
2015-02-01,10.3,-99.32240357731348,368.1818181818182
2015-03-01,7.2,-98.788032286955,-42.39999999999999
2015-04-01,9.3,-76.09299180873413,-44.31137724550898
2015-05-01,5.8,-89.9454398762103,-68.4782608695652
2015-06-01,8.1,60.1806640625,-42.55319148936171
2015-07-01,4.6,-94.01451244011764,-78.50467289719626
2015-08-01,6.0,14.523082056495262,-73.91304347826086
2015-09-01,-3.6,-96.09815576893766,-116.66666666666667
2015-10-01,-4.6,0.0,-125.1366120218579
2015-11-01,-3.1,-92.87406635802468,-108.63509749303621
2015-12-01,-8.9,3635.511033474319,-141.01382488479263
2016-01-01,-4.1,-36.88913972577286,-130.82706766917295
2016-02-01,-7.3,2974.9967786330776,-170.87378640776697
2016-03-01,8.6,-12.816604685828835,19.444444444444443
2016-04-01,-2.0,-94.33780847000152,-121.50537634408603
2016-05-01,-5.4,-70.0578074536377,-193.10344827586206
2016-06-01,4.3,-93.75,-46.913580246913575
2016-07-01,1.7,-47.79937500000001,-63.043478260869556
2016-08-01,5.8,33.0873982248264,-3.3333333333333326
2016-09-01,12.7,7509.236132784564,-452.77777777777777
2016-10-01,11.3,195117.2040564649,-345.6521739130435
2016-11-01,10.8,1102.2175061962648,-448.3870967741936
2016-12-01,22.7,920.6775087863524,-355.0561797752809
2017-01-01,24.5,2109.7877591529987,-697.5609756097562
2017-02-01,38.4,15881.953970431334,-626.0273972602739
2017-03-01,30.3,217.4439724701108,252.32558139534885
2017-04-01,21.7,-38.45757600999584,-1185.0
2017-05-01,33.8,-39.97365449681696,-725.9259259259259
2017-06-01,28.4,-22.82034264093258,560.4651162790698
2017-07-01,22.8,21.871021860908836,1241.1764705882354
2017-08-01,21.3,-84.2292766778732,267.2413793103448
2017-09-01,24.7,-42.78440049319738,94.48818897637796
2017-10-01,28.2,134.0221932766015,149.5575221238938
2017-11-01,25.5,105.41980280643376,136.11111111111111
2017-12-01,29.5,103.46993712119756,29.955947136563886
2018-01-01,22.0,-62.958011718439565,-10.204081632653061
2018-02-01,28.6,58.235313120777946,-25.520833333333325
2018-03-01,21.1,-73.82770798361126,-30.363036303630363
2018-04-01,22.2,3.686251622156944,2.304147465437789
2018-05-01,32.1,58.69235206570289,-5.02958579881656
2018-06-01,22.1,20.348109788808657,-22.18309859154929
2018-07-01,24.7,53.241330922522856,8.333333333333325
2018-08-01,10.8,-98.71862899552158,-49.29577464788733
2018-09-01,22.4,5.541431064526714,-9.311740890688258
2018-10-01,21.7,-40.42677348243689,-23.04964539007093
2018-11-01,14.0,182.36906825028552,-45.09803921568627
2018-12-01,11.1,-93.97024256345978,-62.37288135593219
2019-01-01,13.2,-86.30831845162663,-40.0
2019-02-01,-3.8,-99.45722199083716,-113.2867132867133
2019-03-01,11.1,0.0,-47.39336492890995
2019-04-01,7.0,-92.09145782054622,-68.46846846846847
2019-05-01,17.5,44879.829852824965,-45.48286604361371
2019-06-01,2.2,-99.84568831692069,-90.04524886877829
2019-07-01,21.6,8966.148837984174,-12.550607287449388
2019-08-01,13.6,-63.52431649479384,25.92592592592591
2019-09-01,13.7,150280.50722286722,-38.83928571428571
2019-10-01,7.9,-98.21065798101,-63.59447004608294
2019-11-01,12.3,-33.09403911843649,-12.142857142857133
2019-12-01,2.7,-99.8491404569166,-75.67567567567568
2020-01-01,15.0,1199.740557664052,13.636363636363647
2020-02-01,33.6,5468.4799953003785,-984.2105263157896
2020-03-01,-17.1,160790.12345679008,-254.0540540540541
2020-04-01,-61.2,27610.263296,-974.2857142857143
2020-05-01,-43.2,173.26114119117042,-346.8571428571429
2020-06-01,27.8,598.5455688623738,1163.6363636363635
2020-07-01,29.8,-94.3784074145226,37.962962962962955
2020-08-01,17.7,-97.18188910999598,30.147058823529417
2020-09-01,16.7,-86.97772984177132,21.897810218978098
2020-10-01,33.6,61.61886527222431,325.31645569620247
2020-11-01,30.4,770.1643147269605,147.15447154471542
2020-12-01,11.2,-79.76951912067479,314.8148148148148
2021-01-01,27.9,-52.459942405792845,85.99999999999999
2021-02-01,25.5,-50.49302538327759,-24.10714285714286
2021-03-01,40.3,16662.85907343396,-335.672514619883
2021-04-01,45.6,613.5798164622272,-174.50980392156862
2021-05-01,32.7,170.41469522635032,-175.69444444444443
2021-06-01,31.4,-63.144830938609765,12.949640287769771
2021-07-01,27.3,-87.15331079573467,-8.389261744966447
2021-08-01,19.7,-86.8273275148662,11.299435028248595
2021-09-01,32.9,20.52163078576934,97.0059880239521
2021-10-01,25.3,-26.23820164215605,-24.702380952380953
2021-11-01,41.4,1850.4573574466683,36.184210526315795
2021-12-01,15.5,-95.07344652834982,38.39285714285716
2022-01-01,20.8,-54.31524973944455,-25.448028673835122
2022-02-01,12.7,-99.11444911923093,-50.19607843137255
2022-03-01,23.2,401.90918902764537,-42.4317617866005
2022-04-01,13.1,-84.26626457945481,-71.27192982456141
2022-05-01,3.5,-99.42315744263207,-89.29663608562691
2022-06-01,-2.8,-99.97878318518384,-108.9171974522293
2022-07-01,-7.2,-90.8747493348224,-126.37362637362637
2022-08-01,6.3,949.76,-68.02030456852792
2022-09-01,-7.3,4520.184460901708,-122.1884498480243
2022-10-01,-7.1,-5.440882767251587,-128.06324110671937
2022-11-01,-15.5,3564.0770265348856,-137.43961352657004
2022-12-01,-13.7,1140.483032030047,-188.38709677419354
2023-01-01,-8.9,146.90315056292428,-142.78846153846155
2023-02-01,-24.3,504.0853474474323,-291.3385826771654
2023-03-01,-23.2,722.3745673771375,-200.0
2023-04-01,-31.3,15197.389458881458,-338.9312977099237
2023-05-01,-10.4,-96.64487841673122,-397.14285714285717
